,\string0,\string1,\string2,\string3,\string4,\string5,\string6,\string7,\string8,\string9,\string10,\string11,\string12,\string13,\string14,\string15,\string16,\string17,\string18,\string19,\string20,\string21,\string22,\string23,\string24,\string25,\string26,\string27,\string28,\string29,\string30,\string31,\string32,\string33,\string34,\string35,\string36,\string37,\string38,\string39,\string40,\string41,\string42,\string43,\string44,\string45,\string46,\string47,\string48,\string49,\string50,\string51,\string52,\string53,\string54,\string55,\string56,\string57,\string58,\string59,\string60,\string61,\string62,\string63,\string64,\string65,\string66,\string67,\string68,\string69,\string70,\string71,\string72,\string73,\string74,\string75,\string76,\string77,\string78,\string79,\string80,\string81,\string82,\string83,\string84,\string85,\string86,\string87,\string88,\string89,\string90,\string91,\string92,\string93,\string94,\string95,\string96,\string97,\string98,\string99,\string100,\string101,\string102,\string103,\string104,\string105,\string106,\string107,\string108,\string109,\string110,\string111,\string112,\string113,\string114,\string115,\string116,\string117,\string118,\string119,\string120,\string121,\string122,\string123,\string124,\string125,\string126,\string127,\string128,\string129,\string130,\string131,\string132,\string133,\string134,\string135,\string136,\string137,\string138,\string139,\string140,\string141,\string142,\string143,\string144,\string145,\string146,\string147,\string148,\string149,\string150,\string151,\string152,\string153,\string154,\string155,\string156,\string157,\string158,\string159,\string160,\string161,\string162,\string163,\string164,\string165,\string166,\string167,\string168,\string169,\string170,\string171,\string172,\string173,\string174,\string175,\string176,\string177,\string178,\string179,\string180,\string181,\string182,\string183,\string184,\string185,\string186,\string187,\string188,\string189,\string190,\string191,\string192,\string193,\string194,\string195,\string196,\string197,\string198,\string199
\string44,15.094,1.348,15.347,2.788,2.967,4.378,4.686,5.113,15.116,6.700,6.835,14.521,7.128,14.467,7.600,7.707,13.972,8.907,13.663,13.675,9.266,9.428,10.032,10.139,10.315,10.569,10.713,12.382,11.143,11.997,11.405,2.309,1.522,1.667,1.827,15.329,15.410,1.084,15.309,1.193,15.306,0.574,15.296,2.984,0,1.873,0.579,3.293,2.632,0.992,2.115,15.199,1.245,1.804,2.293,1.811,1.944,15.188,15.151,15.155,2.259,2.165,2.568,3.098,15.067,3.230,3.258,3.558,3.686,3.713,4.390,7.493,4.635,14.936,5.252,4.610,6.890,4.835,6.538,5.715,14.768,14.443,14.429,13.937,1.715,1.899,1.957,1.993,2.252,2.170,2.317,15.326,2.703,2.434,2.588,2.488,15.330,2.374,2.398,2.421,2.428,2.784,2.753,3.200,2.980,2.914,15.275,3.914,3.369,3.375,3.464,3.553,3.860,3.716,4.126,3.845,15.220,3.905,4.033,4.040,15.190,4.164,4.297,4.327,4.314,4.788,4.464,4.476,4.601,4.627,4.579,4.941,15.130,15.090,4.840,4.981,15.057,5.173,4.983,5.125,5.089,5.215,5.097,5.150,5.176,5.311,5.469,5.208,5.233,5.291,5.347,5.498,14.949,5.464,14.941,14.965,5.528,5.644,5.677,5.778,14.870,14.864,14.889,5.947,6.096,6.056,6.016,6.025,6.147,6.073,14.811,6.224,6.307,6.496,6.361,6.485,6.782,6.689,14.635,6.658,6.989,6.793,6.819,6.900,14.642,14.613,14.561,6.999,14.519,14.505,7.219,7.177,14.488,7.120,7.174,7.199,14.564,14.468,7.377,14.395
\string45,15.304,2.769,15.517,4.108,2.888,4.418,5.307,5.260,15.484,7.009,7.190,14.650,7.348,14.636,8.020,8.026,14.042,8.838,13.849,13.965,9.316,9.671,10.303,10.563,10.577,10.599,11.174,12.697,11.473,12.333,11.643,4.002,2.900,1.839,1.576,15.323,15.671,1.669,15.321,2.986,15.323,1.845,15.382,4.854,1.873,0,2.360,1.423,0.783,2.532,3.765,15.286,2.047,3.187,3.797,3.062,1.677,15.348,15.194,15.119,3.522,3.141,3.144,2.594,15.014,4.211,3.547,4.027,4.071,3.844,3.628,7.500,4.100,15.056,6.328,4.667,7.035,5.148,6.715,5.538,14.790,14.427,14.366,13.832,2.982,2.112,2.340,3.266,3.699,3.132,2.575,15.314,2.374,3.717,2.464,3.791,15.501,3.051,3.184,3.297,3.178,2.897,3.613,4.546,3.993,3.608,15.360,3.231,4.613,3.672,3.850,3.922,4.892,4.353,5.278,4.692,15.401,4.327,4.929,4.931,15.378,4.644,4.510,4.686,4.904,5.928,4.752,5.087,5.381,5.421,4.997,5.990,15.047,15.315,5.278,5.130,15.254,5.143,5.419,5.868,5.412,6.036,5.505,5.486,5.478,6.149,6.440,5.687,5.817,5.523,5.633,6.329,15.094,6.052,14.993,14.944,6.157,6.276,6.007,6.420,14.989,15.053,14.828,6.419,6.140,6.172,6.595,6.570,6.913,6.611,14.777,6.482,6.923,6.501,6.833,6.610,7.661,6.789,14.703,6.965,7.769,7.133,7.083,6.977,14.951,14.905,14.804,7.531,14.734,14.592,7.930,7.821,14.547,7.606,7.526,7.509,14.454,14.482,8.065,14.542
\string46,14.878,0.860,15.216,2.889,3.466,4.805,4.960,5.496,15.030,6.998,7.118,14.545,7.437,14.486,7.843,7.974,14.055,9.238,13.736,13.722,9.557,9.664,10.242,10.304,10.517,10.824,10.849,12.489,11.297,12.116,11.574,2.191,1.720,2.203,2.393,15.244,15.250,1.628,15.206,1.075,15.200,1.080,15.167,2.518,0.579,2.360,0,3.760,3.085,0.501,1.536,15.042,1.115,1.290,1.731,1.345,2.037,15.005,14.997,15.021,1.761,1.772,2.284,3.119,14.924,2.782,3.023,3.253,3.403,3.507,4.427,7.313,4.600,14.731,4.758,4.402,6.660,4.550,6.294,5.564,14.574,14.236,14.233,13.725,1.943,2.412,2.436,2.184,2.322,2.473,2.792,15.262,3.243,2.578,3.109,2.617,15.221,2.749,2.740,2.732,2.778,3.259,3.044,3.263,3.202,3.247,15.203,4.461,3.473,3.786,3.850,3.940,4.031,4.024,4.237,4.082,15.144,4.264,4.245,4.253,15.119,4.497,4.690,4.685,4.612,4.882,4.835,4.762,4.831,4.851,4.913,5.065,15.148,15.029,5.160,5.367,15.006,5.592,5.299,5.348,5.431,5.410,5.417,5.487,5.521,5.497,5.606,5.505,5.500,5.649,5.690,5.681,14.924,5.723,14.942,14.986,5.773,5.884,6.000,6.012,14.861,14.839,14.932,6.224,6.475,6.420,6.261,6.279,6.332,6.328,14.854,6.549,6.533,6.873,6.626,6.834,6.914,7.040,14.666,6.958,7.145,7.081,7.125,7.250,14.613,14.591,14.554,7.229,14.522,14.542,7.391,7.370,14.534,7.359,7.448,7.484,14.657,14.530,7.551,14.426
\string47,15.543,4.063,15.746,5.382,3.645,5.038,6.206,5.878,15.888,7.633,7.835,14.904,7.898,14.921,8.676,8.616,14.273,9.126,14.173,14.362,9.673,10.153,10.786,11.146,11.046,10.901,11.767,13.148,11.967,12.807,12.066,5.393,4.244,2.976,2.615,15.424,15.965,2.984,15.431,4.404,15.437,3.247,15.545,6.268,3.293,1.423,3.760,0,0.679,3.873,5.089,15.441,3.254,4.439,5.063,4.276,2.531,15.554,15.315,15.181,4.706,4.240,4.058,2.940,15.061,5.220,4.245,4.774,4.763,4.402,3.525,7.727,4.130,15.226,7.289,5.086,7.375,5.701,7.090,5.718,14.885,14.491,14.394,13.825,4.294,3.192,3.440,4.563,5.029,4.339,3.574,15.416,3.094,4.995,3.286,5.072,15.738,4.159,4.321,4.458,4.301,3.762,4.741,5.815,5.157,4.665,15.540,3.484,5.840,4.525,4.732,4.787,6.017,5.321,6.443,5.741,15.658,5.183,5.990,5.989,15.643,5.507,5.230,5.477,5.809,7.067,5.496,5.992,6.360,6.406,5.800,7.082,15.120,15.613,6.073,5.759,15.533,5.651,6.205,6.804,6.129,7.009,6.268,6.207,6.178,7.127,7.478,6.482,6.667,6.177,6.314,7.295,15.340,6.893,15.173,15.069,7.017,7.133,6.693,7.275,15.221,15.336,14.930,7.174,6.630,6.710,7.407,7.363,7.822,7.397,14.902,7.098,7.744,6.944,7.569,7.131,8.612,7.283,14.907,7.590,8.659,7.772,7.675,7.447,15.332,15.274,15.138,8.276,15.049,14.816,8.774,8.627,14.751,8.321,8.156,8.111,14.535,14.655,8.891,14.813
\string48,15.317,3.388,15.559,4.855,3.376,4.847,5.881,5.690,15.664,7.439,7.630,14.772,7.739,14.776,8.462,8.433,14.171,9.082,14.035,14.189,9.592,10.009,10.635,10.945,10.898,10.832,11.555,12.978,11.796,12.633,11.926,4.784,3.671,2.512,2.190,15.297,15.745,2.425,15.293,3.765,15.296,2.629,15.379,5.597,2.632,0.783,3.085,0.679,0,3.195,4.412,15.266,2.589,3.771,4.394,3.614,1.934,15.352,15.152,15.045,4.051,3.604,3.472,2.536,14.926,4.614,3.733,4.252,4.260,3.946,3.342,7.465,3.897,15.025,6.709,4.696,7.054,5.264,6.748,5.444,14.712,14.321,14.240,13.673,3.742,2.759,3.001,4.021,4.466,3.849,3.186,15.297,2.832,4.465,2.980,4.540,15.557,3.721,3.868,3.994,3.856,3.443,4.296,5.291,4.693,4.256,15.394,3.452,5.341,4.218,4.412,4.476,5.575,4.960,5.979,5.339,15.485,4.877,5.582,5.583,15.469,5.199,4.992,5.205,5.480,6.617,5.247,5.664,5.994,6.037,5.522,6.657,15.046,15.432,5.799,5.566,15.363,5.516,5.935,6.460,5.893,6.646,6.010,5.969,5.951,6.761,7.081,6.208,6.365,5.972,6.096,6.935,15.191,6.596,15.056,14.978,6.710,6.828,6.472,6.970,15.083,15.175,14.856,6.918,6.503,6.560,7.123,7.089,7.489,7.126,14.820,6.910,7.455,6.839,7.321,6.988,8.256,7.153,14.794,7.396,8.333,7.570,7.496,7.328,15.137,15.085,14.967,8.021,14.888,14.698,8.469,8.342,14.644,8.081,7.957,7.926,14.489,14.565,8.594,14.677
\string49,14.574,0.364,15.019,3.328,3.925,5.264,5.410,5.945,14.961,7.410,7.525,14.554,7.840,14.500,8.226,8.358,14.128,9.596,13.830,13.812,9.898,9.992,10.544,10.596,10.807,11.114,11.115,12.671,11.546,12.320,11.813,2.550,2.204,2.650,2.806,15.056,15.042,2.072,14.998,1.493,14.990,1.543,14.946,2.540,0.992,2.532,0.501,3.873,3.195,0,1.234,14.783,0.833,0.815,1.330,0.847,1.841,14.731,14.728,14.756,1.279,1.279,1.825,2.828,14.640,2.294,2.582,2.787,2.945,3.078,4.132,6.961,4.259,14.415,4.311,3.977,6.272,4.102,5.893,5.175,14.243,13.872,13.870,13.328,2.428,2.872,2.909,2.659,2.762,2.960,3.265,15.103,3.680,3.036,3.560,3.071,15.056,3.236,3.227,3.217,3.264,3.728,3.524,3.684,3.669,3.727,15.064,4.879,3.904,4.260,4.324,4.413,4.474,4.493,4.660,4.539,15.029,4.732,4.695,4.703,15.012,4.961,5.153,5.147,5.070,5.288,5.295,5.216,5.275,5.293,5.370,5.479,15.083,14.948,5.612,5.819,14.931,6.039,5.748,5.782,5.880,5.836,5.864,5.934,5.968,5.920,6.014,5.948,5.939,6.095,6.134,6.100,14.869,6.157,14.894,14.942,6.203,6.311,6.436,6.435,14.821,14.799,14.909,6.650,6.906,6.851,6.681,6.700,6.739,6.749,14.838,6.974,6.944,7.295,7.042,7.256,7.295,7.457,14.664,7.372,7.528,7.490,7.535,7.662,14.607,14.588,14.556,7.625,14.529,14.556,7.771,7.755,14.552,7.754,7.847,7.883,14.687,14.554,7.928,14.449
\string50,14.308,1.035,14.875,3.639,4.874,6.058,5.905,6.642,14.821,7.924,8.006,14.635,8.375,14.563,8.623,8.806,14.308,10.188,13.967,13.886,10.408,10.383,10.884,10.839,11.136,11.563,11.300,12.833,11.783,12.497,12.089,2.605,2.830,3.691,3.912,15.026,14.831,3.134,14.939,1.946,14.926,2.580,14.831,1.713,2.115,3.765,1.536,5.089,4.412,1.234,0,14.633,1.888,0.786,0.435,1.027,2.857,14.524,14.596,14.674,0.957,1.455,2.132,3.599,14.553,1.891,2.844,2.816,3.013,3.337,4.812,6.956,4.785,14.194,3.515,4.125,6.182,4.027,5.791,5.370,14.071,13.698,13.725,13.184,3.054,3.867,3.846,3.200,3.101,3.631,4.185,15.102,4.719,3.455,4.558,3.462,14.941,3.996,3.935,3.878,3.983,4.637,4.132,3.890,4.153,4.393,15.025,5.934,4.163,5.039,5.057,5.144,4.813,5.081,4.878,4.996,14.956,5.404,5.099,5.110,14.944,5.579,5.881,5.808,5.618,5.439,5.977,5.737,5.688,5.695,5.981,5.681,15.212,14.884,6.191,6.524,14.888,6.810,6.316,6.168,6.496,6.165,6.437,6.539,6.588,6.229,6.221,6.476,6.408,6.741,6.750,6.399,14.878,6.604,14.963,15.058,6.622,6.718,7.007,6.827,14.859,14.795,15.066,7.125,7.589,7.502,7.092,7.129,7.026,7.178,14.988,7.545,7.311,7.974,7.488,7.877,7.463,8.079,14.770,7.889,7.746,7.982,8.066,8.284,14.567,14.560,14.564,7.995,14.559,14.666,8.018,8.046,14.683,8.142,8.308,8.366,14.924,14.717,8.179,14.535
\string51,1.767,14.595,2.345,16.101,16.208,16.421,16.371,16.424,6.719,16.221,16.187,8.276,16.147,8.453,15.987,15.959,9.877,15.711,10.481,10.533,15.416,15.213,14.827,14.785,14.628,14.587,14.400,12.610,13.955,13.089,13.694,15.844,15.769,15.818,15.819,2.440,2.438,15.617,1.785,15.486,1.709,15.451,1.345,15.424,15.199,15.286,15.042,15.441,15.266,14.783,14.633,0,14.541,14.399,14.367,14.309,14.364,0.725,0.524,1.074,14.116,13.997,13.649,13.661,1.576,13.361,13.120,12.866,12.749,12.761,12.963,8.423,12.441,2.067,12.244,11.934,9.222,11.664,9.689,10.908,2.839,4.284,4.438,6.201,15.842,15.909,15.940,15.916,15.945,15.996,16.044,3.325,16.125,16.025,16.105,16.034,3.331,16.059,16.061,16.062,16.070,16.164,16.136,16.188,16.171,16.176,3.980,16.444,16.232,16.276,16.283,16.297,16.315,16.301,16.358,16.311,4.861,16.335,16.332,16.333,5.145,16.352,16.389,16.373,16.356,16.437,16.388,16.363,16.371,16.373,16.378,16.429,6.189,5.971,16.381,16.424,6.060,16.470,16.381,16.380,16.392,16.391,16.382,16.389,16.393,16.394,16.430,16.373,16.370,16.402,16.389,16.391,6.548,16.360,6.656,6.778,16.359,16.353,16.361,16.344,6.922,7.005,7.336,16.321,16.396,16.374,16.317,16.313,16.340,16.308,7.546,16.313,16.287,16.362,16.267,16.312,16.328,16.287,7.938,16.230,16.242,16.197,16.206,16.255,8.181,8.210,8.244,16.153,8.330,8.362,16.165,16.144,8.462,16.120,16.108,16.108,8.814,8.628,16.120,8.671
\string52,14.355,0.858,14.860,3.935,4.037,5.458,5.814,6.185,14.982,7.709,7.839,14.528,8.104,14.494,8.558,8.651,14.123,9.733,13.888,13.911,10.069,10.228,10.777,10.884,11.029,11.245,11.402,12.844,11.770,12.516,11.993,3.292,2.724,2.737,2.778,14.827,14.915,2.190,14.762,2.184,14.754,1.785,14.732,3.358,1.245,2.047,1.115,3.254,2.589,0.833,1.888,14.541,0,1.187,1.812,1.028,1.013,14.511,14.460,14.456,1.479,1.128,1.371,2.022,14.319,2.243,2.049,2.386,2.506,2.514,3.343,6.555,3.527,14.145,4.388,3.445,5.894,3.703,5.512,4.609,13.920,13.508,13.486,12.898,2.925,3.002,3.103,3.189,3.388,3.383,3.449,14.892,3.699,3.607,3.638,3.653,14.920,3.570,3.603,3.628,3.629,3.895,3.951,4.320,4.166,4.103,14.910,4.820,4.507,4.516,4.615,4.701,5.011,4.881,5.249,5.007,14.934,5.049,5.186,5.193,14.927,5.304,5.405,5.451,5.456,5.885,5.576,5.613,5.734,5.759,5.699,6.043,14.914,14.898,5.952,6.058,14.872,6.218,6.089,6.235,6.181,6.319,6.196,6.241,6.263,6.410,6.554,6.307,6.335,6.366,6.425,6.589,14.803,6.556,14.793,14.815,6.618,6.727,6.743,6.855,14.755,14.761,14.779,7.009,7.112,7.083,7.079,7.086,7.206,7.132,14.726,7.256,7.355,7.487,7.400,7.490,7.804,7.681,14.604,7.670,7.999,7.799,7.817,7.877,14.647,14.621,14.572,8.003,14.537,14.515,8.214,8.174,14.503,8.114,8.157,8.177,14.577,14.491,8.362,14.440
\string53,14.106,0.463,14.708,3.907,4.707,5.995,6.042,6.635,14.798,8.004,8.103,14.546,8.429,14.492,8.752,8.898,14.222,10.148,13.936,13.896,10.406,10.449,10.956,10.969,11.202,11.543,11.439,12.889,11.866,12.568,12.132,3.002,2.904,3.452,3.604,14.789,14.698,2.878,14.699,2.100,14.687,2.351,14.616,2.461,1.804,3.187,1.290,4.439,3.771,0.815,0.786,14.399,1.187,0,0.626,0.244,2.101,14.314,14.339,14.386,0.477,0.730,1.409,2.815,14.248,1.539,2.162,2.234,2.418,2.669,4.044,6.527,4.052,13.946,3.526,3.523,5.771,3.536,5.372,4.775,13.774,13.367,13.376,12.797,3.130,3.669,3.698,3.330,3.351,3.679,4.048,14.876,4.473,3.660,4.352,3.684,14.789,3.981,3.957,3.932,3.997,4.505,4.219,4.217,4.318,4.440,14.849,5.659,4.460,5.001,5.051,5.138,5.059,5.172,5.192,5.170,14.831,5.436,5.304,5.313,14.827,5.643,5.867,5.841,5.727,5.784,5.992,5.861,5.878,5.892,6.043,5.994,15.004,14.794,6.270,6.514,14.789,6.749,6.400,6.366,6.545,6.398,6.515,6.595,6.633,6.472,6.523,6.582,6.552,6.766,6.794,6.644,14.766,6.757,14.816,14.884,6.792,6.893,7.074,7.008,14.743,14.707,14.885,7.249,7.571,7.507,7.256,7.281,7.265,7.328,14.822,7.599,7.495,7.949,7.620,7.891,7.760,8.087,14.650,7.968,8.007,8.073,8.131,8.287,14.545,14.533,14.518,8.159,14.503,14.561,8.254,8.256,14.569,8.291,8.408,8.451,14.749,14.588,8.408,14.458
\string54,14.019,1.033,14.668,4.023,5.126,6.339,6.239,6.932,14.738,8.213,8.297,14.591,8.650,14.527,8.906,9.078,14.310,10.406,13.998,13.924,10.623,10.607,11.092,11.055,11.333,11.737,11.499,12.949,11.955,12.633,12.243,3.018,3.167,3.915,4.104,14.809,14.624,3.347,14.708,2.302,14.693,2.802,14.596,2.096,2.293,3.797,1.731,5.063,4.394,1.330,0.435,14.367,1.812,0.626,0,0.820,2.711,14.254,14.319,14.393,0.581,1.137,1.790,3.335,14.256,1.460,2.471,2.408,2.609,2.956,4.504,6.605,4.442,13.887,3.166,3.729,5.811,3.616,5.411,4.985,13.744,13.343,13.367,12.797,3.392,4.108,4.107,3.553,3.485,3.960,4.450,14.908,4.940,3.827,4.796,3.838,14.760,4.304,4.256,4.208,4.301,4.903,4.471,4.283,4.511,4.719,14.856,6.140,4.549,5.335,5.363,5.449,5.183,5.413,5.259,5.349,14.815,5.718,5.458,5.467,14.812,5.900,6.178,6.118,5.950,5.817,6.281,6.070,6.036,6.044,6.296,6.051,15.088,14.776,6.508,6.815,14.782,7.084,6.632,6.510,6.802,6.514,6.751,6.846,6.892,6.579,6.581,6.795,6.736,7.038,7.051,6.746,14.783,6.931,14.865,14.957,6.952,7.047,7.310,7.155,14.773,14.716,14.977,7.438,7.864,7.784,7.412,7.447,7.361,7.495,14.908,7.836,7.631,8.242,7.796,8.154,7.798,8.352,14.711,8.179,8.070,8.272,8.349,8.551,14.528,14.522,14.525,8.298,14.521,14.622,8.331,8.355,14.639,8.439,8.593,8.647,14.874,14.675,8.488,14.504
\string55,14.023,0.487,14.642,4.050,4.720,6.033,6.137,6.686,14.786,8.073,8.177,14.520,8.489,14.472,8.831,8.967,14.204,10.174,13.937,13.908,10.441,10.502,11.008,11.036,11.251,11.567,11.507,12.923,11.915,12.609,12.169,3.182,3.006,3.453,3.579,14.703,14.642,2.880,14.611,2.237,14.599,2.371,14.534,2.703,1.811,3.062,1.345,4.276,3.614,0.847,1.027,14.309,1.028,0.244,0.820,0,1.891,14.230,14.241,14.279,0.474,0.514,1.181,2.573,14.135,1.456,1.943,2.049,2.228,2.453,3.802,6.380,3.817,13.848,3.523,3.325,5.629,3.373,5.227,4.578,13.659,13.241,13.244,12.652,3.230,3.681,3.725,3.442,3.494,3.765,4.076,14.796,4.463,3.789,4.355,3.816,14.731,4.046,4.033,4.017,4.071,4.531,4.311,4.372,4.431,4.520,14.786,5.632,4.606,5.052,5.111,5.198,5.189,5.259,5.339,5.280,14.785,5.504,5.421,5.430,14.784,5.720,5.920,5.907,5.816,5.936,6.053,5.953,5.989,6.005,6.117,6.137,14.937,14.761,6.348,6.565,14.753,6.785,6.478,6.476,6.613,6.516,6.591,6.664,6.699,6.593,6.659,6.665,6.646,6.826,6.860,6.766,14.728,6.852,14.769,14.829,6.892,6.993,7.145,7.110,14.705,14.678,14.830,7.334,7.614,7.557,7.352,7.374,7.381,7.421,14.772,7.663,7.596,7.989,7.706,7.943,7.890,8.136,14.615,8.037,8.126,8.145,8.196,8.333,14.539,14.525,14.505,8.251,14.488,14.532,8.365,8.359,14.537,8.378,8.481,8.520,14.701,14.553,8.516,14.438
\string56,14.226,1.853,14.767,4.678,4.244,5.707,6.298,6.472,15.072,8.049,8.197,14.535,8.399,14.525,8.935,8.981,14.139,9.867,13.978,14.053,10.248,10.491,11.037,11.215,11.279,11.381,11.736,13.055,12.029,12.751,12.200,4.182,3.429,3.014,2.919,14.641,14.866,2.572,14.573,3.060,14.568,2.351,14.579,4.370,1.944,1.677,2.037,2.531,1.934,1.841,2.857,14.364,1.013,2.101,2.711,1.891,0,14.369,14.254,14.207,2.259,1.743,1.544,1.187,14.050,2.698,1.896,2.389,2.432,2.225,2.494,6.267,2.810,13.957,4.811,3.118,5.673,3.567,5.303,4.154,13.667,13.216,13.167,12.535,3.598,3.299,3.461,3.880,4.164,3.960,3.772,14.719,3.814,4.322,3.827,4.378,14.846,4.047,4.120,4.181,4.135,4.171,4.508,5.085,4.789,4.599,14.804,4.785,5.233,4.866,4.999,5.079,5.658,5.366,5.950,5.578,14.894,5.450,5.780,5.784,14.897,5.730,5.724,5.828,5.926,6.587,5.924,6.092,6.284,6.314,6.100,6.708,14.762,14.903,6.360,6.347,14.865,6.431,6.496,6.770,6.541,6.888,6.591,6.606,6.613,6.986,7.187,6.731,6.804,6.687,6.768,7.162,14.780,7.025,14.724,14.709,7.104,7.215,7.102,7.346,14.726,14.771,14.665,7.426,7.346,7.347,7.542,7.534,7.749,7.576,14.631,7.579,7.832,7.699,7.814,7.753,8.394,7.930,14.571,8.009,8.544,8.151,8.136,8.114,14.742,14.709,14.636,8.437,14.589,14.502,8.726,8.656,14.478,8.526,8.509,8.511,14.471,14.447,8.862,14.466
\string57,1.120,14.531,2.651,16.092,16.303,16.547,16.449,16.559,6.920,16.373,16.335,8.655,16.321,8.808,16.139,16.130,10.265,15.972,10.812,10.819,15.669,15.434,15.056,14.978,14.864,14.881,14.592,12.870,14.190,13.337,13.960,15.792,15.765,15.872,15.886,3.046,2.515,15.649,2.411,15.447,2.333,15.458,1.854,15.293,15.188,15.348,15.005,15.554,15.352,14.731,14.524,0.725,14.511,14.314,14.254,14.230,14.369,0,0.948,1.592,14.016,13.919,13.583,13.668,1.858,13.237,13.057,12.778,12.665,12.703,12.997,8.375,12.452,1.679,12.018,11.870,9.126,11.560,9.585,10.874,2.639,4.067,4.273,6.012,15.845,15.967,15.993,15.917,15.926,16.021,16.109,3.896,16.221,16.022,16.191,16.029,3.666,16.104,16.100,16.095,16.111,16.246,16.171,16.173,16.195,16.226,4.427,16.591,16.229,16.361,16.364,16.381,16.339,16.366,16.365,16.356,5.205,16.420,16.373,16.374,5.484,16.437,16.499,16.472,16.433,16.446,16.496,16.440,16.430,16.430,16.476,16.452,6.727,6.284,16.482,16.555,6.398,16.621,16.484,16.449,16.509,16.449,16.490,16.506,16.514,16.451,16.467,16.475,16.460,16.532,16.515,16.450,6.927,16.453,7.098,7.264,16.448,16.442,16.489,16.434,7.317,7.352,7.834,16.437,16.565,16.535,16.418,16.420,16.414,16.416,8.024,16.461,16.387,16.545,16.389,16.482,16.387,16.465,8.355,16.381,16.322,16.347,16.366,16.442,8.452,8.493,8.558,16.277,8.660,8.763,16.259,16.250,8.876,16.253,16.263,16.270,9.304,9.062,16.220,9.037
\string58,1.722,14.536,2.825,16.139,16.199,16.456,16.447,16.485,7.180,16.340,16.313,8.636,16.271,8.822,16.143,16.109,10.196,15.853,10.816,10.890,15.584,15.409,15.046,15.024,14.855,14.790,14.663,12.918,14.219,13.385,13.954,15.867,15.766,15.785,15.776,2.736,2.958,15.578,2.082,15.473,2.012,15.412,1.769,15.439,15.151,15.194,14.997,15.315,15.152,14.728,14.596,0.524,14.460,14.339,14.319,14.241,14.254,0.948,0,0.645,14.050,13.916,13.546,13.516,1.054,13.277,12.995,12.747,12.624,12.622,12.778,8.248,12.255,1.769,12.177,11.777,9.060,11.523,9.528,10.718,2.408,3.849,3.982,5.757,15.844,15.885,15.923,15.927,15.967,16.005,16.033,3.636,16.099,16.051,16.085,16.062,3.786,16.066,16.072,16.077,16.080,16.160,16.161,16.240,16.209,16.200,4.371,16.421,16.287,16.297,16.311,16.327,16.381,16.348,16.436,16.370,5.292,16.377,16.400,16.400,5.574,16.405,16.431,16.425,16.419,16.537,16.440,16.433,16.452,16.456,16.441,16.531,6.480,6.400,16.452,16.481,6.478,16.520,16.456,16.477,16.464,16.494,16.459,16.463,16.466,16.501,16.547,16.458,16.461,16.473,16.466,16.503,6.938,16.460,7.008,7.098,16.463,16.460,16.450,16.457,7.298,7.404,7.638,16.428,16.476,16.459,16.433,16.428,16.470,16.423,7.858,16.413,16.414,16.449,16.387,16.409,16.485,16.387,8.283,16.347,16.401,16.321,16.325,16.360,8.595,8.619,8.638,16.298,8.714,8.708,16.328,16.302,8.798,16.266,16.244,16.241,9.093,8.948,16.287,9.030
\string59,2.258,14.569,3.131,16.203,16.162,16.428,16.481,16.471,7.445,16.357,16.338,8.708,16.278,8.914,16.187,16.137,10.223,15.817,10.889,11.008,15.571,15.439,15.088,15.104,14.899,14.778,14.763,13.009,14.292,13.475,14.005,15.948,15.799,15.758,15.733,2.728,3.399,15.562,2.114,15.522,2.059,15.411,2.011,15.567,15.155,15.119,15.021,15.181,15.045,14.756,14.674,1.074,14.456,14.386,14.393,14.279,14.207,1.592,0.645,0,14.103,13.943,13.551,13.443,0.710,13.335,12.985,12.758,12.627,12.598,12.659,8.212,12.152,2.067,12.316,11.748,9.060,11.532,9.533,10.649,2.427,3.803,3.877,5.642,15.875,15.860,15.908,15.966,16.026,16.026,16.013,3.621,16.048,16.102,16.045,16.116,4.022,16.072,16.086,16.097,16.092,16.134,16.186,16.317,16.251,16.215,4.476,16.338,16.359,16.286,16.309,16.324,16.444,16.371,16.518,16.415,5.471,16.382,16.453,16.453,5.751,16.418,16.420,16.428,16.445,16.633,16.437,16.463,16.503,16.509,16.452,16.619,6.415,6.582,16.468,16.467,6.635,16.486,16.474,16.532,16.469,16.560,16.474,16.471,16.470,16.571,16.637,16.483,16.499,16.470,16.469,16.576,7.044,16.501,7.046,7.082,16.510,16.510,16.461,16.509,7.380,7.533,7.596,16.461,16.453,16.445,16.480,16.471,16.546,16.466,7.835,16.419,16.471,16.421,16.424,16.398,16.589,16.374,8.321,16.363,16.495,16.344,16.336,16.344,8.774,8.786,8.775,16.352,8.833,8.754,16.414,16.377,8.828,16.315,16.272,16.263,9.029,8.952,16.372,9.106
