,\string0,\string73,\string80,\string81,\string82,\string83,\string64,\string59,\string58,\string51,\string57,\string42,\string40,\string38,\string35,\string91,\string106,\string96,\string2,\string36,\string116,\string120,\string133,\string136,\string152,\string160,\string161,\string154,\string155,\string162,\string170,\string178,\string189,\string192,\string197,\string196,\string11,\string13,\string199,\string188,\string186,\string185,\string184,\string8,\string132,\string16,\string18,\string19,\string27,\string29,\string30,\string28,\string26,\string23,\string22,\string24,\string21,\string20,\string17,\string15,\string14,\string193,\string187,\string191,\string190,\string198,\string180,\string176,\string168,\string172,\string166,\string167,\string169,\string163,\string174,\string181,\string10,\string9,\string179,\string182,\string12,\string195,\string194,\string183,\string177,\string175,\string173,\string164,\string165,\string171,\string158,\string150,\string149,\string144,\string143,\string140,\string142,\string138,\string134,\string130,\string123,\string126,\string122,\string5,\string135,\string7,\string137,\string147,\string148,\string153,\string156,\string157,\string159,\string151,\string145,\string141,\string139,\string129,\string128,\string6,\string127,\string124,\string121,\string117,\string111,\string110,\string109,\string105,\string102,\string99,\string98,\string100,\string97,\string89,\string87,\string84,\string32,\string88,\string95,\string93,\string3,\string103,\string108,\string112,\string118,\string119,\string115,\string113,\string104,\string114,\string125,\string131,\string146,\string31,\string39,\string46,\string49,\string1,\string53,\string55,\string60,\string61,\string62,\string66,\string69,\string68,\string67,\string65,\string54,\string50,\string43,\string44,\string41,\string37,\string33,\string85,\string86,\string90,\string101,\string4,\string94,\string92,\string34,\string45,\string48,\string47,\string56,\string52,\string63,\string70,\string72,\string75,\string77,\string79,\string78,\string76,\string71,\string74,\string107,\string25
\string13,9.735,10.227,10.878,12.045,12.139,13.511,9.534,8.914,8.822,8.453,8.808,7.236,7.050,6.997,6.433,5.605,4.736,5.411,6.387,6.723,3.884,3.605,2.830,2.663,2.089,1.710,1.635,2.156,2.401,2.236,1.906,0.969,0.646,0.858,1.219,2.177,0.358,0,0.314,0.402,0.660,1.070,1.231,2.862,3.273,1.837,2.388,2.517,5.170,5.845,6.727,7.135,7.862,8.513,8.580,8.232,9.292,9.658,10.228,10.963,11.052,11.454,11.562,11.501,11.538,11.399,11.777,12.041,12.287,12.087,12.262,12.248,12.214,12.288,12.008,11.700,11.665,11.778,11.809,11.704,11.483,11.389,11.401,11.766,11.903,12.032,12.128,12.365,12.336,12.140,12.481,12.700,12.755,12.797,12.802,12.841,12.817,12.878,12.958,13.102,13.245,13.195,13.307,13.351,12.975,12.901,12.984,12.746,12.738,12.604,12.577,12.511,12.433,12.702,12.805,12.842,12.846,13.116,13.123,13.041,13.146,13.225,13.303,13.436,13.605,13.640,13.700,13.821,13.881,13.987,13.993,13.985,14.007,14.063,14.149,14.202,14.255,14.164,14.058,14.061,14.005,13.938,13.827,13.548,13.418,13.414,13.478,13.502,13.833,13.544,13.313,13.156,12.847,14.324,14.411,14.486,14.500,14.497,14.492,14.472,14.456,14.415,14.330,14.171,14.043,14.031,14.076,14.270,14.527,14.563,14.710,14.467,14.411,14.375,14.302,14.232,14.180,14.097,13.982,13.990,14.127,14.173,14.360,14.636,14.776,14.921,14.525,14.494,14.409,14.242,13.982,13.679,13.538,13.138,12.338,11.996,11.339,13.927,14.058,8.158
\string199,9.963,10.437,11.068,12.221,12.308,13.661,9.721,9.106,9.030,8.671,9.037,7.459,7.258,7.204,6.635,5.803,4.964,5.663,6.633,6.987,4.147,3.872,3.116,2.939,2.339,1.937,1.917,2.330,2.509,2.267,1.928,1.022,0.575,0.719,1.028,1.983,0.460,0.314,0,0.692,0.949,1.345,1.505,3.175,3.381,1.530,2.146,2.350,4.961,5.639,6.499,6.925,7.676,8.320,8.367,8.015,9.081,9.431,9.999,10.776,10.875,11.286,11.398,11.346,11.388,11.246,11.635,11.908,12.148,11.935,12.110,12.093,12.059,12.131,11.847,11.525,11.491,11.602,11.634,11.524,11.297,11.208,11.222,11.575,11.717,11.850,11.941,12.185,12.159,11.968,12.319,12.540,12.594,12.640,12.647,12.686,12.666,12.729,12.811,12.957,13.101,13.047,13.159,13.197,12.815,12.739,12.817,12.596,12.593,12.458,12.433,12.365,12.287,12.571,12.675,12.712,12.711,12.988,12.994,12.903,13.010,13.090,13.166,13.299,13.472,13.508,13.567,13.704,13.771,13.880,13.884,13.875,13.896,13.961,14.057,14.112,14.169,14.079,13.967,13.969,13.913,13.848,13.730,13.437,13.300,13.295,13.358,13.375,13.726,13.439,13.206,13.042,12.725,14.255,14.344,14.426,14.449,14.454,14.458,14.438,14.432,14.385,14.303,14.152,14.028,14.023,14.068,14.266,14.504,14.535,14.680,14.395,14.328,14.281,14.196,14.121,14.070,13.980,13.856,13.858,14.003,14.045,14.250,14.542,14.677,14.813,14.466,14.440,14.362,14.201,13.956,13.678,13.552,13.145,12.380,12.044,11.388,13.970,13.906,7.911
\string188,9.574,10.096,10.777,11.957,12.063,13.447,9.457,8.833,8.714,8.330,8.660,7.114,6.960,6.909,6.360,5.548,4.630,5.249,6.226,6.522,3.714,3.429,2.615,2.477,1.978,1.664,1.459,2.186,2.519,2.449,2.137,1.214,1.006,1.235,1.607,2.560,0.669,0.402,0.692,0,0.259,0.669,0.829,2.516,3.377,2.163,2.577,2.591,5.288,5.961,6.883,7.262,7.953,8.619,8.724,8.379,9.440,9.839,10.423,11.089,11.164,11.556,11.658,11.581,11.607,11.471,11.838,12.090,12.355,12.173,12.352,12.341,12.309,12.390,12.111,11.819,11.783,11.900,11.932,11.832,11.619,11.515,11.521,11.915,12.049,12.173,12.280,12.509,12.473,12.265,12.595,12.816,12.875,12.910,12.913,12.952,12.922,12.980,13.059,13.203,13.349,13.304,13.420,13.475,13.098,13.026,13.122,12.845,12.827,12.693,12.662,12.595,12.516,12.766,12.869,12.908,12.920,13.187,13.195,13.126,13.232,13.313,13.398,13.533,13.704,13.737,13.801,13.900,13.951,14.056,14.067,14.061,14.086,14.130,14.200,14.257,14.306,14.202,14.103,14.108,14.046,13.973,13.868,13.602,13.482,13.478,13.546,13.585,13.893,13.585,13.349,13.201,12.895,14.343,14.443,14.522,14.529,14.520,14.503,14.488,14.459,14.431,14.354,14.196,14.069,14.043,14.086,14.260,14.521,14.559,14.686,14.519,14.473,14.451,14.391,14.322,14.266,14.190,14.085,14.101,14.234,14.287,14.458,14.734,14.888,15.049,14.589,14.537,14.473,14.317,14.043,13.698,13.535,13.165,12.322,11.979,11.334,13.861,14.203,8.362
\string186,9.464,10.006,10.706,11.894,12.006,13.399,9.401,8.775,8.638,8.244,8.558,7.030,6.897,6.848,6.309,5.509,4.562,5.142,6.119,6.389,3.608,3.320,2.486,2.369,1.930,1.668,1.379,2.226,2.609,2.596,2.298,1.400,1.246,1.480,1.856,2.804,0.901,0.660,0.949,0.259,0,0.415,0.574,2.292,3.450,2.393,2.736,2.685,5.393,6.063,7.008,7.367,8.036,8.710,8.838,8.495,9.554,9.973,10.564,11.188,11.253,11.638,11.736,11.650,11.670,11.536,11.895,12.139,12.416,12.244,12.426,12.417,12.385,12.471,12.193,11.912,11.875,11.995,12.027,11.930,11.723,11.612,11.614,12.027,12.157,12.278,12.392,12.615,12.575,12.360,12.683,12.905,12.966,12.997,12.998,13.038,13.003,13.059,13.138,13.282,13.428,13.388,13.505,13.566,13.191,13.120,13.224,12.922,12.899,12.766,12.732,12.665,12.586,12.823,12.925,12.966,12.982,13.246,13.255,13.195,13.301,13.382,13.472,13.609,13.779,13.811,13.877,13.962,14.007,14.112,14.126,14.120,14.147,14.183,14.244,14.302,14.348,14.238,14.144,14.150,14.084,14.007,13.907,13.650,13.537,13.533,13.603,13.651,13.944,13.625,13.387,13.244,12.942,14.366,14.473,14.554,14.556,14.542,14.518,14.505,14.468,14.447,14.374,14.216,14.091,14.055,14.097,14.260,14.525,14.564,14.680,14.561,14.521,14.509,14.458,14.390,14.332,14.261,14.162,14.183,14.313,14.369,14.530,14.804,14.967,15.138,14.636,14.572,14.519,14.368,14.084,13.714,13.537,13.185,12.314,11.970,11.332,13.824,14.306,8.512
\string185,9.381,9.953,10.683,11.879,12.003,13.402,9.411,8.786,8.619,8.210,8.493,7.005,6.908,6.863,6.343,5.568,4.580,5.089,6.058,6.277,3.569,3.280,2.421,2.347,2.023,1.846,1.447,2.438,2.877,2.930,2.648,1.781,1.660,1.895,2.271,3.218,1.313,1.070,1.345,0.669,0.415,0,0.161,2.024,3.690,2.725,2.944,2.787,5.494,6.157,7.140,7.468,8.098,8.788,8.955,8.615,9.675,10.130,10.734,11.289,11.339,11.715,11.807,11.703,11.713,11.581,11.930,12.162,12.460,12.306,12.493,12.489,12.457,12.550,12.273,12.008,11.970,12.095,12.126,12.036,11.835,11.713,11.710,12.155,12.281,12.397,12.524,12.740,12.693,12.464,12.778,13.002,13.068,13.093,13.090,13.131,13.089,13.142,13.220,13.366,13.516,13.482,13.603,13.676,13.298,13.228,13.346,13.002,12.968,12.834,12.796,12.728,12.647,12.864,12.967,13.011,13.036,13.298,13.308,13.262,13.370,13.453,13.551,13.691,13.864,13.895,13.966,14.029,14.065,14.172,14.190,14.186,14.216,14.240,14.287,14.348,14.392,14.266,14.178,14.186,14.112,14.027,13.932,13.687,13.584,13.580,13.656,13.720,13.991,13.649,13.403,13.267,12.968,14.375,14.500,14.591,14.588,14.568,14.533,14.525,14.477,14.471,14.409,14.256,14.135,14.084,14.122,14.261,14.522,14.560,14.649,14.613,14.581,14.582,14.542,14.475,14.412,14.346,14.256,14.285,14.413,14.477,14.624,14.905,15.085,15.274,14.709,14.621,14.598,14.464,14.168,13.756,13.557,13.242,12.331,11.989,11.368,13.772,14.443,8.692
\string184,9.333,9.918,10.659,11.858,11.987,13.390,9.399,8.774,8.595,8.181,8.452,6.980,6.896,6.853,6.341,5.576,4.574,5.053,6.019,6.219,3.542,3.254,2.390,2.334,2.057,1.914,1.480,2.513,2.973,3.051,2.776,1.924,1.817,2.053,2.430,3.375,1.470,1.231,1.505,0.829,0.574,0.161,0,1.914,3.771,2.871,3.054,2.864,5.562,6.222,7.217,7.533,8.148,8.842,9.024,8.685,9.744,10.211,10.820,11.348,11.392,11.764,11.853,11.743,11.749,11.618,11.963,12.190,12.495,12.348,12.537,12.534,12.503,12.599,12.321,12.064,12.025,12.152,12.183,12.095,11.898,11.771,11.766,12.222,12.346,12.461,12.592,12.804,12.755,12.522,12.831,13.056,13.123,13.145,13.142,13.183,13.138,13.190,13.268,13.413,13.565,13.533,13.655,13.733,13.354,13.285,13.408,13.049,13.012,12.877,12.838,12.769,12.688,12.898,13.001,13.045,13.073,13.334,13.345,13.304,13.412,13.495,13.597,13.738,13.911,13.941,14.013,14.068,14.101,14.207,14.227,14.223,14.255,14.274,14.315,14.377,14.420,14.289,14.203,14.212,14.136,14.048,13.956,13.716,13.617,13.613,13.690,13.760,14.022,13.673,13.425,13.293,12.995,14.390,14.521,14.613,14.607,14.585,14.545,14.539,14.487,14.486,14.427,14.274,14.154,14.098,14.135,14.265,14.528,14.567,14.646,14.642,14.613,14.620,14.584,14.518,14.454,14.391,14.304,14.337,14.463,14.529,14.670,14.951,15.137,15.332,14.742,14.647,14.632,14.503,14.201,13.773,13.566,13.263,12.336,11.994,11.378,13.754,14.507,8.783
\string8,7.787,8.464,9.304,10.577,10.741,12.241,8.083,7.445,7.180,6.719,6.920,5.530,5.558,5.526,5.089,4.445,3.348,3.542,4.467,4.538,2.205,1.965,1.276,1.454,1.859,2.153,1.648,2.612,3.204,3.622,3.501,3.035,3.223,3.454,3.822,4.627,2.918,2.862,3.175,2.516,2.292,2.024,1.914,0,3.681,4.661,4.932,4.720,7.311,7.932,8.913,9.177,9.703,10.369,10.588,10.278,11.257,11.733,12.309,12.681,12.695,13.008,13.076,12.952,12.941,12.830,13.114,13.291,13.584,13.489,13.659,13.663,13.638,13.733,13.496,13.303,13.266,13.385,13.413,13.347,13.186,13.056,13.041,13.498,13.599,13.690,13.828,13.995,13.938,13.712,13.957,14.151,14.217,14.221,14.212,14.248,14.195,14.233,14.295,14.416,14.546,14.533,14.641,14.732,14.418,14.363,14.497,14.109,14.059,13.945,13.904,13.846,13.775,13.916,14.002,14.042,14.081,14.288,14.299,14.292,14.382,14.452,14.550,14.669,14.807,14.827,14.892,14.875,14.876,14.950,14.976,14.978,15.008,14.986,14.974,15.018,15.032,14.929,14.889,14.899,14.837,14.765,14.711,14.557,14.500,14.498,14.566,14.653,14.797,14.502,14.301,14.208,13.971,14.949,15.023,15.030,14.961,14.893,14.798,14.786,14.679,14.687,14.591,14.371,14.210,14.129,14.175,14.327,14.738,14.821,14.983,15.116,15.158,15.225,15.258,15.223,15.168,15.148,15.117,15.169,15.247,15.318,15.347,15.484,15.664,15.888,15.072,14.982,14.854,14.643,14.265,13.728,13.455,13.134,12.035,11.661,11.024,13.556,15.417,10.431
\string132,7.784,8.117,8.650,9.880,9.922,11.421,7.059,6.415,6.480,6.189,6.727,4.941,4.550,4.480,3.834,2.940,2.529,3.535,4.394,5.040,2.503,2.418,2.493,2.257,1.899,1.870,2.388,1.263,0.880,1.297,1.601,2.371,2.857,2.859,2.898,2.866,2.946,3.273,3.381,3.377,3.450,3.690,3.771,3.681,0,4.407,5.346,5.670,8.028,8.643,9.292,9.753,10.504,11.013,10.933,10.626,11.514,11.675,12.083,12.938,13.066,13.411,13.516,13.537,13.606,13.491,13.821,14.068,14.157,13.940,14.043,14.018,13.991,14.014,13.813,13.521,13.502,13.566,13.589,13.488,13.296,13.267,13.298,13.451,13.570,13.681,13.707,13.904,13.909,13.817,14.094,14.234,14.255,14.306,14.321,14.343,14.355,14.405,14.458,14.545,14.619,14.569,14.623,14.612,14.384,14.332,14.342,14.332,14.366,14.280,14.280,14.237,14.190,14.457,14.524,14.537,14.501,14.683,14.681,14.572,14.632,14.672,14.687,14.751,14.836,14.858,14.875,15.009,15.069,15.106,15.091,15.082,15.077,15.143,15.228,15.220,15.239,15.306,15.247,15.237,15.258,15.278,15.199,15.001,14.885,14.880,14.894,14.842,15.096,15.067,14.971,14.837,14.624,15.450,15.304,15.148,15.083,15.036,15.004,14.937,14.903,14.769,14.538,14.213,13.973,14.030,14.119,14.535,15.088,15.212,15.703,15.130,15.155,15.134,15.113,15.099,15.097,15.058,14.993,14.976,15.036,15.041,15.106,15.047,15.046,15.120,14.762,14.914,14.388,13.924,13.620,13.431,13.338,12.612,11.812,11.398,10.566,14.107,14.948,10.326
\string16,11.170,11.576,12.127,13.196,13.258,14.507,10.805,10.223,10.196,9.877,10.265,8.712,8.469,8.413,7.843,7.016,6.286,7.033,7.969,8.358,5.572,5.311,4.602,4.413,3.779,3.347,3.416,3.607,3.602,3.154,2.838,2.223,1.754,1.645,1.539,1.978,1.907,1.837,1.530,2.163,2.393,2.725,2.871,4.661,4.407,0,1.119,1.769,3.858,4.525,5.271,5.775,6.626,7.239,7.197,6.831,7.925,8.216,8.783,9.739,9.875,10.332,10.464,10.442,10.508,10.353,10.788,11.104,11.323,11.058,11.237,11.212,11.173,11.236,10.928,10.548,10.515,10.624,10.658,10.528,10.270,10.198,10.225,10.536,10.698,10.850,10.923,11.204,11.191,11.010,11.412,11.649,11.699,11.764,11.777,11.819,11.811,11.888,11.979,12.140,12.294,12.222,12.339,12.357,11.935,11.848,11.904,11.747,11.764,11.617,11.598,11.525,11.442,11.790,11.904,11.940,11.923,12.236,12.240,12.113,12.230,12.316,12.386,12.530,12.724,12.769,12.828,13.034,13.129,13.260,13.256,13.242,13.260,13.365,13.509,13.574,13.653,13.557,13.407,13.407,13.349,13.280,13.132,12.772,12.598,12.592,12.656,12.646,13.095,12.795,12.540,12.345,11.988,13.803,13.918,14.055,14.128,14.171,14.222,14.204,14.246,14.184,14.125,14.025,13.933,13.954,13.993,14.183,14.310,14.308,14.411,13.972,13.848,13.747,13.604,13.507,13.452,13.328,13.158,13.139,13.320,13.353,13.649,14.042,14.171,14.273,14.139,14.123,14.117,14.017,13.840,13.669,13.604,13.208,12.606,12.303,11.679,14.112,13.103,6.602
\string18,11.662,12.106,12.687,13.728,13.807,15.008,11.458,10.889,10.816,10.481,10.812,9.349,9.164,9.113,8.575,7.782,6.984,7.634,8.557,8.863,6.174,5.904,5.135,4.989,4.439,4.054,3.988,4.419,4.515,4.141,3.812,3.065,2.571,2.541,2.545,3.090,2.597,2.388,2.146,2.577,2.736,2.944,3.054,4.932,5.346,1.119,0,0.769,2.886,3.582,4.473,4.917,5.721,6.398,6.451,6.075,7.224,7.627,8.261,9.087,9.193,9.657,9.784,9.721,9.767,9.607,10.047,10.358,10.642,10.400,10.605,10.587,10.547,10.632,10.301,9.934,9.894,10.023,10.060,9.935,9.678,9.574,9.589,10.000,10.161,10.314,10.421,10.704,10.673,10.447,10.857,11.121,11.185,11.240,11.248,11.295,11.270,11.346,11.445,11.624,11.802,11.736,11.875,11.921,11.452,11.361,11.453,11.185,11.179,11.017,10.985,10.905,10.812,11.142,11.268,11.313,11.316,11.653,11.661,11.555,11.687,11.786,11.883,12.051,12.272,12.319,12.396,12.578,12.666,12.818,12.825,12.812,12.842,12.933,13.066,13.152,13.239,13.082,12.923,12.929,12.841,12.739,12.586,12.211,12.041,12.035,12.118,12.146,12.600,12.202,11.900,11.704,11.320,13.320,13.520,13.736,13.830,13.883,13.936,13.937,13.977,13.954,13.948,13.905,13.851,13.842,13.864,13.969,13.998,13.967,13.944,13.663,13.520,13.426,13.277,13.162,13.089,12.956,12.779,12.776,12.977,13.029,13.349,13.849,14.035,14.173,13.978,13.888,14.041,14.047,13.876,13.646,13.554,13.286,12.671,12.396,11.845,13.903,12.802,6.013
\string19,11.638,12.129,12.754,13.802,13.901,15.105,11.577,11.008,10.890,10.533,10.819,9.413,9.276,9.230,8.715,7.944,7.082,7.650,8.567,8.805,6.192,5.916,5.111,4.999,4.528,4.192,4.022,4.634,4.820,4.527,4.191,3.350,2.868,2.900,2.995,3.676,2.800,2.517,2.350,2.591,2.685,2.787,2.864,4.720,5.670,1.769,0.769,0,2.785,3.484,4.515,4.870,5.583,6.315,6.472,6.100,7.264,7.763,8.437,9.103,9.174,9.623,9.738,9.634,9.658,9.499,9.924,10.214,10.553,10.346,10.568,10.558,10.518,10.623,10.285,9.950,9.906,10.050,10.087,9.974,9.729,9.597,9.598,10.091,10.245,10.389,10.527,10.796,10.749,10.489,10.884,11.159,11.235,11.276,11.277,11.328,11.285,11.358,11.458,11.643,11.834,11.778,11.929,12.001,11.517,11.426,11.551,11.185,11.156,10.988,10.946,10.862,10.764,11.057,11.187,11.239,11.261,11.602,11.613,11.535,11.673,11.779,11.896,12.077,12.308,12.353,12.441,12.582,12.654,12.813,12.830,12.820,12.858,12.925,13.032,13.130,13.215,13.019,12.867,12.878,12.770,12.647,12.502,12.141,11.988,11.983,12.079,12.142,12.562,12.102,11.775,11.591,11.204,13.225,13.473,13.722,13.812,13.859,13.896,13.908,13.931,13.938,13.960,13.936,13.897,13.858,13.872,13.921,13.924,13.886,13.791,13.675,13.540,13.469,13.337,13.220,13.135,13.010,12.845,12.860,13.060,13.128,13.431,13.965,14.189,14.362,14.053,13.911,14.143,14.195,14.005,13.699,13.569,13.380,12.702,12.433,11.919,13.778,12.957,6.202
\string27,13.587,13.998,14.520,15.393,15.473,16.450,13.504,13.009,12.918,12.610,12.870,11.617,11.480,11.437,10.965,10.257,9.495,10.039,10.871,11.095,8.698,8.443,7.697,7.586,7.117,6.775,6.656,7.146,7.246,6.877,6.568,5.865,5.390,5.359,5.335,5.719,5.400,5.170,4.961,5.288,5.393,5.494,5.562,7.311,8.028,3.858,2.886,2.785,0,0.716,1.830,2.141,2.925,3.666,3.834,3.444,4.681,5.270,6.022,6.680,6.762,7.269,7.402,7.297,7.333,7.154,7.642,7.984,8.352,8.100,8.353,8.339,8.294,8.411,8.021,7.633,7.583,7.745,7.788,7.658,7.383,7.233,7.235,7.794,7.968,8.132,8.291,8.600,8.546,8.248,8.709,9.031,9.119,9.170,9.173,9.233,9.186,9.274,9.394,9.617,9.845,9.773,9.954,10.033,9.451,9.343,9.484,9.070,9.042,8.844,8.797,8.699,8.585,8.943,9.096,9.156,9.176,9.587,9.600,9.496,9.663,9.791,9.928,10.148,10.435,10.493,10.600,10.802,10.903,11.113,11.131,11.116,11.163,11.267,11.426,11.560,11.683,11.416,11.205,11.218,11.077,10.917,10.726,10.261,10.064,10.057,10.174,10.241,10.792,10.219,9.820,9.592,9.127,11.710,12.081,12.489,12.671,12.782,12.889,12.923,13.012,13.041,13.154,13.268,13.319,13.284,13.270,13.214,12.949,12.833,12.551,12.382,12.148,12.014,11.798,11.633,11.524,11.344,11.113,11.120,11.388,11.465,11.911,12.697,12.978,13.148,13.055,12.844,13.356,13.616,13.533,13.314,13.246,13.222,12.783,12.603,12.235,13.415,11.187,3.720
\string29,14.021,14.414,14.911,15.737,15.814,16.728,13.948,13.475,13.385,13.089,13.337,12.134,12.004,11.962,11.507,10.821,10.080,10.606,11.412,11.626,9.302,9.054,8.323,8.216,7.758,7.424,7.306,7.786,7.878,7.510,7.208,6.525,6.058,6.023,5.992,6.343,6.071,5.845,5.639,5.961,6.063,6.157,6.222,7.932,8.643,4.525,3.582,3.484,0.716,0,1.229,1.440,2.224,2.966,3.161,2.774,4.020,4.659,5.435,6.038,6.116,6.633,6.768,6.658,6.695,6.511,7.011,7.363,7.742,7.484,7.746,7.732,7.685,7.808,7.406,7.012,6.961,7.129,7.173,7.042,6.763,6.604,6.604,7.194,7.370,7.536,7.706,8.020,7.960,7.648,8.121,8.455,8.547,8.598,8.601,8.663,8.612,8.703,8.827,9.060,9.299,9.225,9.415,9.499,8.893,8.781,8.932,8.490,8.459,8.254,8.205,8.103,7.985,8.353,8.511,8.574,8.596,9.023,9.037,8.931,9.105,9.239,9.384,9.614,9.915,9.976,10.089,10.299,10.406,10.628,10.648,10.632,10.682,10.792,10.960,11.104,11.236,10.948,10.723,10.737,10.587,10.415,10.214,9.726,9.521,9.514,9.636,9.709,10.287,9.680,9.262,9.026,8.543,11.259,11.665,12.116,12.320,12.446,12.568,12.609,12.714,12.751,12.890,13.042,13.118,13.079,13.057,12.968,12.633,12.497,12.162,11.997,11.740,11.593,11.361,11.184,11.067,10.876,10.631,10.639,10.923,11.004,11.481,12.333,12.633,12.807,12.751,12.516,13.109,13.427,13.369,13.164,13.107,13.136,12.754,12.598,12.275,13.250,10.711,3.181
\string30,14.622,14.950,15.374,16.122,16.177,16.995,14.445,14.005,13.954,13.694,13.960,12.788,12.630,12.588,12.142,11.475,10.816,11.371,12.142,12.392,10.121,9.884,9.200,9.077,8.593,8.245,8.184,8.548,8.580,8.175,7.895,7.307,6.857,6.793,6.711,6.924,6.913,6.727,6.499,6.883,7.008,7.140,7.217,8.913,9.292,5.271,4.473,4.515,1.830,1.229,0,0.688,1.708,2.173,2.102,1.695,2.951,3.493,4.261,5.066,5.200,5.754,5.912,5.867,5.945,5.754,6.292,6.688,6.988,6.666,6.913,6.886,6.836,6.937,6.528,6.073,6.026,6.181,6.225,6.074,5.767,5.640,5.659,6.165,6.357,6.540,6.682,7.025,6.983,6.699,7.213,7.548,7.631,7.702,7.713,7.775,7.744,7.845,7.974,8.211,8.448,8.356,8.542,8.598,7.976,7.857,7.977,7.637,7.636,7.429,7.393,7.292,7.176,7.614,7.773,7.828,7.824,8.267,8.277,8.127,8.302,8.435,8.561,8.790,9.098,9.165,9.271,9.550,9.685,9.916,9.925,9.904,9.947,10.097,10.312,10.455,10.602,10.335,10.084,10.093,9.955,9.798,9.573,9.034,8.794,8.786,8.899,8.929,9.591,9.026,8.622,8.356,7.859,10.713,11.104,11.574,11.813,11.969,12.132,12.169,12.315,12.328,12.473,12.656,12.751,12.743,12.719,12.646,12.243,12.089,11.770,11.405,11.106,10.911,10.631,10.441,10.328,10.110,9.829,9.814,10.122,10.190,10.734,11.643,11.926,12.066,12.200,11.993,12.610,12.964,12.964,12.863,12.866,12.885,12.655,12.529,12.235,13.126,9.802,1.960
\string28,14.815,15.155,15.587,16.309,16.374,17.156,14.719,14.292,14.219,13.955,14.190,13.079,12.949,12.910,12.485,11.842,11.165,11.674,12.425,12.636,10.450,10.216,9.530,9.423,8.974,8.645,8.551,8.973,9.036,8.660,8.377,7.756,7.308,7.260,7.204,7.470,7.339,7.135,6.925,7.262,7.367,7.468,7.533,9.177,9.753,5.775,4.917,4.870,2.141,1.440,0.688,0,1.024,1.589,1.746,1.367,2.618,3.332,4.143,4.684,4.773,5.317,5.464,5.373,5.429,5.236,5.770,6.155,6.511,6.220,6.488,6.470,6.420,6.543,6.121,5.699,5.645,5.819,5.865,5.726,5.434,5.271,5.273,5.885,6.067,6.241,6.420,6.748,6.686,6.360,6.863,7.214,7.310,7.368,7.372,7.437,7.388,7.486,7.619,7.866,8.119,8.037,8.238,8.322,7.676,7.556,7.712,7.263,7.239,7.022,6.975,6.868,6.745,7.155,7.321,7.384,7.398,7.854,7.867,7.742,7.926,8.068,8.217,8.462,8.786,8.853,8.972,9.219,9.343,9.586,9.604,9.585,9.637,9.770,9.969,10.126,10.276,9.966,9.713,9.726,9.567,9.386,9.161,8.622,8.391,8.383,8.511,8.576,9.222,8.586,8.149,7.888,7.376,10.329,10.778,11.297,11.546,11.706,11.866,11.915,12.057,12.097,12.277,12.496,12.615,12.584,12.549,12.418,11.955,11.783,11.380,11.143,10.837,10.655,10.380,10.182,10.055,9.838,9.561,9.562,9.877,9.961,10.505,11.473,11.796,11.967,12.029,11.770,12.489,12.908,12.908,12.761,12.744,12.848,12.608,12.502,12.259,12.895,9.617,2.100
\string26,15.158,15.506,15.940,16.614,16.689,17.407,15.166,14.763,14.663,14.400,14.592,13.577,13.483,13.449,13.056,12.452,11.765,12.208,12.922,13.083,11.036,10.808,10.130,10.043,9.642,9.342,9.211,9.692,9.792,9.454,9.170,8.521,8.081,8.052,8.025,8.344,8.084,7.862,7.676,7.953,8.036,8.098,8.148,9.703,10.504,6.626,5.721,5.583,2.925,2.224,1.708,1.024,0,0.878,1.532,1.338,2.283,3.218,4.042,4.132,4.145,4.660,4.785,4.622,4.641,4.448,4.968,5.332,5.775,5.534,5.832,5.828,5.779,5.934,5.498,5.135,5.073,5.272,5.320,5.204,4.942,4.724,4.699,5.467,5.630,5.785,6.019,6.318,6.226,5.841,6.318,6.691,6.805,6.842,6.835,6.906,6.830,6.922,7.059,7.320,7.596,7.528,7.750,7.875,7.199,7.079,7.289,6.678,6.618,6.389,6.324,6.211,6.077,6.440,6.617,6.691,6.734,7.205,7.224,7.135,7.333,7.487,7.669,7.937,8.283,8.350,8.488,8.686,8.793,9.055,9.086,9.070,9.135,9.243,9.419,9.598,9.753,9.380,9.123,9.143,8.952,8.737,8.512,7.971,7.756,7.749,7.898,8.013,8.635,7.895,7.411,7.157,6.624,9.722,10.256,10.849,11.115,11.281,11.439,11.507,11.645,11.724,11.957,12.229,12.386,12.324,12.274,12.057,11.499,11.300,10.772,10.713,10.397,10.231,9.964,9.753,9.607,9.391,9.120,9.145,9.470,9.577,10.120,11.174,11.555,11.767,11.736,11.402,12.273,12.790,12.794,12.588,12.548,12.776,12.538,12.464,12.300,12.544,9.298,2.549
