1600,2
1,7.2798436E+00,5.7674622E+00
1,4.6360888E+00,7.4645768E+00
1,8.5665008E+00,7.1987753E+00
1,4.4538562E+00,6.9573022E+00
1,7.6856523E+00,5.8858612E+00
1,7.4167457E+00,7.7199613E+00
1,7.1882085E+00,8.1206489E+00
1,6.8263406E+00,8.5674487E+00
1,8.1033458E+00,7.1439204E+00
1,8.7768801E+00,8.3203469E+00
1,8.0591227E+00,8.0007559E+00
1,7.9343673E+00,7.2553274E+00
1,7.3506978E+00,8.3702309E+00
1,8.4919915E+00,8.1439128E+00
1,8.0772613E+00,7.325451E+00
1,5.3596668E+00,5.1340893E+00
1,7.8521455E+00,9.1358574E+00
1,7.9858323E+00,8.4355743E+00
1,7.0123392E+00,8.2103155E+00
1,7.4390584E+00,7.0191812E+00
1,6.8343871E+00,7.0446172E+00
1,7.3577747E+00,8.5294469E+00
1,7.3488467E+00,8.9446151E+00
1,7.8187199E+00,7.6260976E+00
1,6.3812226E+00,8.4832898E+00
1,7.9833452E+00,9.0179506E+00
1,8.0089896E+00,8.5010617E+00
1,6.6451312E+00,8.3180621E+00
1,7.5357403E+00,5.8849502E+00
1,7.1437146E+00,8.8772477E+00
1,8.3490464E+00,6.8001905E+00
1,7.6354377E+00,7.6193261E+00
1,8.259928E+00,7.1494492E+00
1,6.0215841E+00,7.4143491E+00
1,7.7198318E+00,5.810382E+00
1,6.2946102E+00,6.5639242E+00
1,7.7080916E+00,7.4156231E+00
1,6.8209611E+00,8.2798602E+00
1,8.1364586E+00,8.6990309E+00
1,6.6917173E+00,6.6506488E+00
1,7.5811519E+00,7.6610149E+00
1,7.6469323E+00,8.5570562E+00
1,7.270989E+00,7.4019752E+00
1,9.1788179E+00,8.1935788E+00
1,8.7380889E+00,6.4956656E+00
1,6.8373139E+00,6.9477599E+00
1,5.5067775E+00,8.6693347E+00
1,5.2615412E+00,5.5516669E+00
1,6.639182E+00,7.0984007E+00
1,5.3728216E+00,7.5639587E+00
1,7.2543052E+00,5.513191E+00
1,8.150783E+00,8.4956192E+00
1,8.982731E+00,7.7260851E+00
1,8.0689577E+00,8.3851607E+00
1,6.827712E+00,7.2482653E+00
1,6.1233409E+00,8.429626E+00
1,8.7204796E+00,7.5119947E+00
1,7.3285314E+00,6.4624697E+00
1,1.03105E+01,6.610462E+00
1,7.4353914E+00,8.3779859E+00
1,6.9284817E+00,8.150169E+00
1,6.962301E+00,7.6071571E+00
1,8.9388266E+00,7.4828333E+00
1,6.8099878E+00,7.3127547E+00
1,7.8187151E+00,6.865824E+00
1,9.8360246E+00,8.891424E+00
1,8.0989858E+00,8.1838045E+00
1,7.7415086E+00,6.1228946E+00
1,8.6982187E+00,5.924574E+00
1,8.41092E+00,8.4311456E+00
1,7.336288E+00,7.5602697E+00
1,7.9453519E+00,7.1324821E+00
1,7.2742532E+00,8.0295549E+00
1,7.4212151E+00,5.6200744E+00
1,6.6813272E+00,7.2838315E+00
1,7.3573129E+00,8.1240957E+00
1,7.289191E+00,5.4209802E+00
1,8.3089037E+00,7.6289078E+00
1,7.310919E+00,7.3524832E+00
1,7.4536607E+00,6.1574117E+00
1,8.8823912E+00,6.2222483E+00
1,8.4698526E+00,9.2972935E+00
1,6.4378182E+00,6.4356831E+00
1,9.9016203E+00,8.179497E+00
1,9.1470749E+00,8.2258054E+00
1,6.4609824E+00,9.0446842E+00
1,7.6983491E+00,6.6369037E+00
1,7.9481705E+00,6.6694827E+00
1,7.5876338E+00,5.5311885E+00
1,7.8986448E+00,6.2220556E+00
1,6.8242343E+00,6.9995738E+00
1,7.9925867E+00,7.8832007E+00
1,7.460243E+00,8.0447234E+00
1,8.2213671E+00,6.9232787E+00
1,8.448906E+00,6.9557308E+00
1,7.8770759E+00,6.1314451E+00
1,7.6678577E+00,8.296576E+00
1,9.0415572E+00,8.2035272E+00
1,7.7995625E+00,7.7395015E+00
1,7.6509944E+00,8.5811422E+00
1,7.4154898E+00,7.6715582E+00
1,8.9912214E+00,9.5836734E+00
1,6.9802847E+00,7.8651848E+00
1,7.8155286E+00,9.0283262E+00
1,8.7858334E+00,8.7275471E+00
1,6.024225E+00,1.03986E+01
1,6.5028321E+00,4.9260787E+00
1,8.0194408E+00,6.4750453E+00
1,8.1356193E+00,9.0825998E+00
1,7.6019705E+00,9.2007E+00
1,8.0520078E+00,7.2551554E+00
1,5.9577353E+00,4.1437544E+00
1,7.0759697E+00,7.1290212E+00
1,6.5038488E+00,8.8911491E+00
1,6.7874337E+00,7.2929934E+00
1,5.8251111E+00,9.170574E+00
1,7.7621315E+00,8.6801314E+00
1,7.2016898E+00,6.6130965E+00
1,8.1431377E+00,5.9220162E+00
1,5.773388E+00,8.4454354E+00
1,6.604868E+00,8.6019824E+00
1,8.3023017E+00,7.1439807E+00
1,7.9382496E+00,5.6075631E+00
1,6.2487133E+00,7.9905744E+00
1,8.2503142E+00,8.2017569E+00
1,1.01246E+01,7.206444E+00
1,8.3342109E+00,6.9131745E+00
1,8.3570464E+00,6.2732643E+00
1,7.2246031E+00,1.05195E+01
1,9.4820194E+00,9.109256E+00
1,6.7046276E+00,7.5955963E+00
1,9.2760088E+00,7.484529E+00
1,7.8568446E+00,6.1725254E+00
1,8.5890328E+00,6.9912148E+00
1,6.2483977E+00,6.5205021E+00
1,7.6420641E+00,6.167728E+00
1,6.7419568E+00,8.2614417E+00
1,7.5522489E+00,8.1822707E+00
1,7.1645093E+00,7.2040566E+00
1,8.9758023E+00,6.9754727E+00
1,8.1184165E+00,7.0795264E+00
1,1.01339E+01,6.8490685E+00
1,8.7480886E+00,7.711009E+00
1,7.8304676E+00,8.4277478E+00
1,7.6002722E+00,7.3390917E+00
1,5.3995007E+00,7.7095569E+00
1,8.6459351E+00,7.2487131E+00
1,7.3541318E+00,7.6068864E+00
1,7.351685E+00,7.4095116E+00
1,7.7834973E+00,9.020287E+00
1,7.5098118E+00,7.2350645E+00
1,8.1552122E+00,7.4396276E+00
1,4.7341005E+00,7.5426367E+00
1,6.5810322E+00,6.9335792E+00
1,7.1011468E+00,6.2895251E+00
1,8.7393638E+00,5.5358201E+00
1,7.9921066E+00,6.3509644E+00
1,9.5563253E+00,7.6999583E+00
1,5.970234E+00,7.9025867E+00
1,7.8965266E+00,6.9521935E+00
1,7.1609032E+00,7.3710577E+00
1,5.2136333E+00,1.01573E+01
1,7.8065708E+00,8.3311592E+00
1,9.0573989E+00,5.9515228E+00
1,6.8405177E+00,9.1827542E+00
1,7.6250964E+00,9.6623408E+00
1,7.0687496E+00,6.3705769E+00
1,8.2583414E+00,7.5021061E+00
1,9.5325187E+00,7.1153969E+00
1,5.9961232E+00,5.5476683E+00
1,8.1782345E+00,6.9608131E+00
1,6.8472057E+00,7.8111046E+00
1,8.8187283E+00,6.9702213E+00
1,9.5260298E+00,7.0676431E+00
1,7.2180623E+00,7.7179184E+00
1,5.1400712E+00,7.6755622E+00
1,6.8177521E+00,6.5044994E+00
1,9.3487391E+00,8.2478402E+00
1,7.171573E+00,8.8316822E+00
1,7.6119494E+00,8.1712499E+00
1,7.2902809E+00,7.3118823E+00
1,7.7896469E+00,7.8410066E+00
1,6.4489269E+00,6.1343796E+00
1,8.0098905E+00,9.3916546E+00
1,8.2738459E+00,6.9328125E+00
1,6.4051094E+00,7.4538396E+00
1,7.5017921E+00,6.1912033E+00
1,7.2604007E+00,8.7912391E+00
1,6.9082692E+00,8.0814333E+00
1,9.8150304E+00,6.7406552E+00
1,7.2748823E+00,9.9299233E+00
1,6.796719E+00,6.5081517E+00
1,8.2618329E+00,9.3280787E+00
1,6.7612183E+00,7.7806984E+00
1,6.4161163E+00,8.7117385E+00
1,8.4663212E+00,8.3566915E+00
1,8.7635282E+00,7.0795792E+00
1,7.8669867E+00,7.9765922E+00
1,7.2751316E+00,7.8172203E+00
1,7.2323326E+00,6.5750305E+00
1,6.8096877E+00,6.0151538E+00
1,7.9464705E+00,7.878341E+00
1,8.2428653E+00,6.6971932E+00
1,8.7645043E+00,8.0859114E+00
1,5.3708611E+00,7.02966E+00
1,5.4548115E+00,7.2610337E+00
1,6.8829561E+00,7.8835372E+00
1,7.6888837E+00,8.4813156E+00
1,6.3743803E+00,5.8471225E+00
1,7.0037936E+00,6.9081785E+00
1,8.3256049E+00,7.8207114E+00
1,7.8461182E+00,9.2409422E+00
1,6.8671027E+00,8.7073592E+00
1,7.0280841E+00,7.6901812E+00
1,7.865636E+00,7.6943319E+00
1,9.9809262E+00,7.4342486E+00
1,8.583205E+00,8.2612785E+00
1,8.3792165E+00,7.4399522E+00
1,7.8220081E+00,6.4966134E+00
1,6.5673918E+00,6.9581603E+00
1,6.4097506E+00,7.4034986E+00
1,5.9481016E+00,4.8202024E+00
1,6.232501E+00,6.1376254E+00
1,8.4666038E+00,6.9891134E+00
1,7.4586318E+00,7.6632625E+00
1,7.7991098E+00,6.1870426E+00
1,7.0270714E+00,6.0407856E+00
1,6.620735E+00,9.0796649E+00
1,7.3334166E+00,6.8893245E+00
1,7.2153433E+00,5.5407038E+00
1,7.5670948E+00,9.0514783E+00
1,7.3651144E+00,7.5660128E+00
1,7.2794898E+00,7.960201E+00
1,8.471999E+00,7.5894879E+00
1,7.5753558E+00,7.4606334E+00
1,6.9693792E+00,7.9963697E+00
1,6.3710731E+00,6.6351419E+00
1,8.3863904E+00,8.5598074E+00
1,8.108031E+00,6.9634931E+00
1,4.9645692E+00,6.3482533E+00
1,7.5596785E+00,7.6605609E+00
1,7.1055271E+00,7.3321496E+00
1,7.7704372E+00,8.6615337E+00
1,8.0442073E+00,6.1654604E+00
1,6.7229303E+00,6.8442831E+00
1,7.127366E+00,8.0634654E+00
1,5.669777E+00,8.0315708E+00
1,7.6689484E+00,7.979688E+00
1,6.8639784E+00,6.918446E+00
1,8.6790484E+00,6.9608238E+00
1,8.0007737E+00,8.4809654E+00
1,6.3263957E+00,8.625886E+00
1,6.2540858E+00,9.2177438E+00
1,8.1322822E+00,8.1706397E+00
1,5.7481622E+00,6.3491656E+00
1,7.5444898E+00,7.18423E+00
1,6.7292358E+00,7.6947184E+00
1,9.7329321E+00,8.4147272E+00
1,7.4044573E+00,6.9336623E+00
1,8.6384664E+00,7.7514505E+00
1,6.8522307E+00,6.7528881E+00
1,6.8455461E+00,7.4818628E+00
1,6.9184398E+00,7.0886014E+00
1,7.7796386E+00,7.8322618E+00
1,5.5545599E+00,5.9260288E+00
1,6.1695552E+00,6.8298836E+00
1,8.2643693E+00,8.0242196E+00
1,6.4073333E+00,7.6203472E+00
1,7.2890528E+00,6.6841257E+00
1,7.2299052E+00,7.7296011E+00
1,8.0131516E+00,7.7137909E+00
1,6.4580759E+00,7.7211992E+00
1,8.1910539E+00,7.7859759E+00
1,6.3774355E+00,8.4073774E+00
1,6.1112492E+00,7.2527587E+00
1,7.4156164E+00,7.2377558E+00
1,6.9670873E+00,6.4201528E+00
1,6.4825213E+00,8.1341265E+00
1,7.7501313E+00,6.1968233E+00
1,6.9665532E+00,6.184263E+00
1,8.515862E+00,9.1409459E+00
1,7.269458E+00,7.4699471E+00
1,8.0987946E+00,7.5242121E+00
1,9.3640718E+00,6.7470596E+00
1,5.5823678E+00,7.5639273E+00
1,6.2844821E+00,7.9348046E+00
1,8.7919598E+00,8.879071E+00
1,6.3211715E+00,8.1149702E+00
1,7.4313521E+00,7.6326659E+00
1,7.7360622E+00,7.4938261E+00
1,8.3428379E+00,8.6833222E+00
1,5.8882419E+00,7.994632E+00
1,7.2282855E+00,8.035306E+00
1,6.7041581E+00,7.0080039E+00
1,7.8086683E+00,6.7381179E+00
1,7.3439422E+00,7.1098434E+00
1,7.923612E+00,7.4568533E+00
1,8.2679849E+00,4.393035E+00
1,7.5750501E+00,8.4747645E+00
1,6.7111805E+00,9.4098017E+00
1,8.6571914E+00,7.2200788E+00
1,5.8318163E+00,8.1360571E+00
1,7.9265233E+00,7.3087403E+00
1,7.9459763E+00,8.4092359E+00
1,7.8977803E+00,8.5162308E+00
1,7.5045383E+00,7.9754446E+00
1,7.1492069E+00,7.908545E+00
1,7.4501374E+00,8.9514551E+00
1,6.6900965E+00,6.2428154E+00
1,7.5753831E+00,7.1101728E+00
1,8.3381985E+00,7.7925306E+00
1,6.7516153E+00,9.1914475E+00
1,8.6823376E+00,7.9013289E+00
1,7.1458335E+00,8.5784698E+00
1,5.7534199E+00,9.0600968E+00
1,7.2487064E+00,7.313521E+00
1,8.9729112E+00,6.3836792E+00
1,9.7373865E+00,7.4680982E+00
1,7.240615E+00,9.5603582E+00
1,8.6915434E+00,8.4057873E+00
1,6.6216874E+00,8.1135747E+00
2,7.5585875E+00,1.41644E+01
2,6.5944826E+00,1.40954E+01
2,8.3816789E+00,1.35244E+01
2,8.0190967E+00,1.24189E+01
2,1.00499E+01,1.39141E+01
2,8.3389261E+00,1.2667E+01
2,7.8350575E+00,1.21E+01
2,7.0457326E+00,8.7011433E+00
2,7.280562E+00,1.18009E+01
2,7.6552853E+00,1.2143E+01
2,6.5951419E+00,9.8789117E+00
2,6.4789658E+00,1.26658E+01
2,7.0640572E+00,1.17883E+01
2,8.8382142E+00,1.31290E+01
2,8.5696135E+00,1.41094E+01
2,8.3737055E+00,1.32202E+01
2,7.5464892E+00,1.23068E+01
2,8.3081327E+00,1.07612E+01
2,8.8915707E+00,1.12309E+01
2,7.8867803E+00,1.14019E+01
2,7.8983418E+00,1.41865E+01
2,9.798099E+00,1.16722E+01
2,8.2209977E+00,1.23596E+01
2,6.6714635E+00,1.22624E+01
2,7.4319458E+00,1.33926E+01
2,7.5556914E+00,1.28225E+01
2,7.5593562E+00,1.10074E+01
2,7.8411231E+00,1.38144E+01
2,5.869261E+00,1.08062E+01
2,8.0545295E+00,1.35614E+01
2,7.2952837E+00,1.21842E+01
2,7.3246587E+00,1.2144E+01
2,7.1733693E+00,1.20383E+01
2,7.2294382E+00,1.41071E+01
2,7.7081526E+00,1.36797E+01
2,6.2068368E+00,1.1989E+01
2,7.3685513E+00,1.2281E+01
2,6.707482E+00,1.09561E+01
2,8.2506766E+00,1.1987E+01
2,7.2834247E+00,1.33488E+01
2,7.8306835E+00,1.28000E+01
2,7.5804039E+00,1.16982E+01
2,7.2844061E+00,1.30081E+01
2,8.1414442E+00,1.10203E+01
2,8.6300813E+00,1.28098E+01
2,6.1850611E+00,1.2220E+01
2,7.8232434E+00,1.08190E+01
2,6.709784E+00,1.13641E+01
2,7.1670013E+00,1.28611E+01
2,7.8238788E+00,1.2115E+01
2,9.1112567E+00,1.28552E+01
2,7.8175503E+00,1.33354E+01
2,5.4978424E+00,1.33769E+01
2,9.8760168E+00,1.3046E+01
2,7.5677117E+00,1.2567E+01
2,7.1703819E+00,1.3556E+01
2,8.1575045E+00,1.12513E+01
2,9.058747E+00,1.10715E+01
2,7.4688245E+00,1.35023E+01
2,8.9043946E+00,1.27978E+01
2,7.8544304E+00,1.1421E+01
2,6.4618984E+00,1.24451E+01
2,7.1587526E+00,1.3791E+01
2,7.4162237E+00,1.18026E+01
2,8.3704628E+00,1.28270E+01
2,8.1576842E+00,1.11992E+01
2,7.2312015E+00,1.25017E+01
2,7.5801345E+00,1.19281E+01
2,7.4466851E+00,1.16995E+01
2,7.5212597E+00,1.19328E+01
2,7.2661031E+00,1.21966E+01
2,8.1269322E+00,1.15036E+01
2,8.6917613E+00,1.22079E+01
2,7.168813E+00,1.19061E+01
2,8.3011383E+00,1.16466E+01
2,5.9242783E+00,1.00980E+01
2,8.5393965E+00,1.32706E+01
2,7.7160041E+00,1.09774E+01
2,6.5820521E+00,1.1654E+01
2,8.3829405E+00,1.28894E+01
2,6.2173669E+00,1.20105E+01
2,7.1192598E+00,1.27093E+01
2,8.0331072E+00,1.16901E+01
2,7.5028834E+00,1.18033E+01
2,9.0922749E+00,1.08397E+01
2,6.8160181E+00,1.32216E+01
2,7.5653906E+00,1.38094E+01
2,6.4144231E+00,1.12441E+01
2,5.6202352E+00,1.28058E+01
2,7.9572853E+00,1.23110E+01
2,6.8249447E+00,1.35562E+01
2,5.8513979E+00,1.37791E+01
2,7.5948682E+00,1.17031E+01
2,8.4403377E+00,1.33558E+01
2,7.0359058E+00,1.16702E+01
2,9.7134638E+00,1.34281E+01
2,7.3471219E+00,1.1807E+01
2,8.315092E+00,1.2688E+01
2,7.6931169E+00,1.12724E+01
2,9.2838019E+00,1.0932E+01
2,7.2795263E+00,1.00720E+01
2,7.6679381E+00,1.13342E+01
2,8.3080054E+00,1.2688E+01
2,8.8966903E+00,1.2596E+01
2,6.8300426E+00,1.3918E+01
2,6.5618415E+00,1.29202E+01
2,8.0960257E+00,1.35377E+01
2,7.6526881E+00,1.28636E+01
2,6.0502856E+00,1.09053E+01
2,5.7642054E+00,1.24283E+01
2,7.2889009E+00,1.09567E+01
2,8.6858555E+00,1.1383E+01
2,7.6952851E+00,1.33162E+01
2,7.7406731E+00,1.30067E+01
2,8.1030831E+00,1.34291E+01
2,8.1000915E+00,1.25209E+01
2,8.28049E+00,1.19606E+01
2,6.2694978E+00,1.29037E+01
2,6.7667409E+00,1.28578E+01
2,7.7225317E+00,1.0831E+01
2,8.0844226E+00,1.24202E+01
2,6.6660999E+00,1.32377E+01
2,6.9535062E+00,1.40353E+01
2,6.7645001E+00,1.3768E+01
2,6.27504E+00,1.44951E+01
2,6.4137775E+00,1.27236E+01
2,8.8798059E+00,1.11847E+01
2,7.4258017E+00,1.2682E+01
2,7.8207289E+00,1.12215E+01
2,7.8099678E+00,1.09905E+01
2,6.5943417E+00,1.24648E+01
2,8.2355573E+00,1.2483E+01
2,6.8490945E+00,1.24005E+01
2,8.3051567E+00,1.30688E+01
2,8.0949366E+00,1.30492E+01
2,7.7456642E+00,1.26328E+01
2,7.5918824E+00,1.12701E+01
2,9.3978061E+00,1.41455E+01
2,8.1693822E+00,1.34390E+01
2,7.8249353E+00,1.1350E+01
2,7.0614941E+00,1.51229E+01
2,7.9732439E+00,1.48756E+01
2,7.2738914E+00,1.25564E+01
2,5.2154986E+00,1.19121E+01
2,6.8741038E+00,1.15170E+01
2,7.6673947E+00,1.11210E+01
2,7.4794706E+00,1.24130E+01
2,6.4912429E+00,1.17393E+01
2,7.426341E+00,1.16255E+01
2,8.1143869E+00,1.2032E+01
2,8.1272404E+00,1.21233E+01
2,7.602794E+00,1.08683E+01
2,8.2529985E+00,1.16567E+01
2,6.6876485E+00,1.4577E+01
2,8.4518979E+00,1.43603E+01
2,6.3168224E+00,1.24245E+01
2,8.5936645E+00,9.989841E+00
2,7.5638705E+00,1.03127E+01
2,6.6109762E+00,1.3025E+01
2,9.2855205E+00,1.16476E+01
2,7.5571729E+00,1.219E+01
2,8.4846853E+00,1.41036E+01
2,5.9256429E+00,1.31590E+01
2,6.8262525E+00,1.3173E+01
2,8.615059E+00,1.17303E+01
2,7.9890989E+00,1.35570E+01
2,9.6402182E+00,1.27261E+01
2,7.7765353E+00,1.30711E+01
2,6.5356822E+00,1.1973E+01
2,6.6253071E+00,1.3076E+01
2,8.7635946E+00,1.34128E+01
2,6.0049039E+00,1.2342E+01
2,8.0932109E+00,1.31687E+01
2,6.6087686E+00,1.1640E+01
2,6.8721833E+00,1.36602E+01
2,7.0833233E+00,1.25702E+01
2,7.3922097E+00,1.1983E+01
2,7.5479631E+00,1.151E+01
2,5.3680728E+00,1.27651E+01
2,8.269516E+00,1.25494E+01
2,7.5453492E+00,1.2962E+01
2,6.9878872E+00,1.20425E+01
2,6.6786587E+00,1.28643E+01
2,7.3342716E+00,1.3745E+01
2,8.2464737E+00,1.35969E+01
2,6.5305579E+00,1.11769E+01
2,8.8503181E+00,1.30072E+01
2,6.6959589E+00,1.37127E+01
2,6.4533884E+00,1.16598E+01
2,7.3875862E+00,1.2504E+01
2,7.1495614E+00,1.27494E+01
2,7.8777315E+00,1.1758E+01
2,4.7066648E+00,1.23230E+01
2,6.8054574E+00,1.3115E+01
2,7.0410654E+00,1.2353E+01
2,7.1453278E+00,1.22189E+01
2,7.6112148E+00,1.04859E+01
2,7.6160071E+00,1.22950E+01
2,6.5944752E+00,1.25798E+01
2,6.050763E+00,1.27016E+01
2,8.7046149E+00,1.28631E+01
2,8.2089207E+00,1.24576E+01
2,7.6342484E+00,1.2414E+01
2,7.6750402E+00,1.15936E+01
2,7.1819783E+00,1.03062E+01
2,7.8853622E+00,1.03636E+01
2,8.8242925E+00,1.26105E+01
2,7.3742685E+00,1.1526E+01
2,9.5190895E+00,1.27510E+01
2,7.2989489E+00,1.1429E+01
2,8.6750905E+00,1.36759E+01
2,4.9838848E+00,1.23726E+01
2,8.7489696E+00,1.14485E+01
2,1.05868E+01,1.11073E+01
2,7.2565982E+00,1.20529E+01
2,8.5543158E+00,1.16462E+01
2,7.0997503E+00,1.30639E+01
2,6.837752E+00,1.30187E+01
2,7.0868342E+00,1.15936E+01
2,6.4349834E+00,1.44403E+01
2,6.3929344E+00,1.05873E+01
2,6.0392748E+00,1.19688E+01
2,7.1574782E+00,1.0906E+01
2,7.4245541E+00,1.52051E+01
2,6.8598715E+00,1.05515E+01
2,6.0067563E+00,1.12947E+01
2,6.2103284E+00,1.15099E+01
2,7.5314494E+00,1.29960E+01
2,8.3466723E+00,1.31530E+01
2,4.9950799E+00,1.46245E+01
2,8.5010143E+00,1.26760E+01
2,8.1820275E+00,1.32740E+01
2,7.4061902E+00,1.18844E+01
2,7.9480218E+00,1.19234E+01
2,7.7760983E+00,1.0788E+01
2,6.1705342E+00,1.3038E+01
2,6.2183211E+00,1.32760E+01
2,8.5610076E+00,1.10493E+01
2,8.6356977E+00,1.27760E+01
2,8.5507732E+00,1.26540E+01
2,9.2711304E+00,1.07652E+01
2,7.4861068E+00,1.27104E+01
2,6.365929E+00,1.29791E+01
2,7.3327089E+00,1.083E+01
2,6.6726347E+00,1.28977E+01
2,7.8319997E+00,1.19760E+01
2,8.0900801E+00,1.15760E+01
2,8.5525422E+00,1.33699E+01
2,6.8905367E+00,1.21160E+01
2,8.4951075E+00,1.1448E+01
2,7.7871803E+00,1.14668E+01
2,8.6322544E+00,1.48654E+01
2,8.8564526E+00,1.1111E+01
2,7.2080414E+00,1.51186E+01
2,9.1007941E+00,1.29975E+01
2,7.2687841E+00,1.15157E+01
2,8.2503274E+00,1.31685E+01
2,6.236479E+00,1.33224E+01
2,6.4847129E+00,1.15038E+01
2,7.3120387E+00,1.31437E+01
2,6.6745848E+00,1.2486E+01
2,8.1540374E+00,1.29064E+01
2,7.1140429E+00,1.26905E+01
2,6.3755196E+00,1.18801E+01
2,7.8787964E+00,1.07319E+01
2,8.0649575E+00,1.28564E+01
2,7.1155164E+00,1.26296E+01
2,6.8612071E+00,1.16226E+01
2,6.6053791E+00,1.24489E+01
2,7.0841782E+00,1.20925E+01
2,8.6357659E+00,1.17663E+01
2,7.034586E+00,1.35707E+01
2,6.8724091E+00,1.25408E+01
2,7.3923076E+00,1.2807E+01
2,9.0390818E+00,1.28165E+01
2,8.0847331E+00,1.41021E+01
2,6.4225803E+00,1.28201E+01
2,8.5796942E+00,1.39165E+01
2,8.0674534E+00,1.43237E+01
2,8.4559778E+00,1.24700E+01
2,7.7278437E+00,1.40283E+01
2,7.4371088E+00,1.3105E+01
2,7.6611458E+00,1.27172E+01
2,7.8702484E+00,1.15443E+01
2,7.6196098E+00,1.43108E+01
2,7.3721332E+00,1.32975E+01
2,6.7187971E+00,1.28173E+01
2,7.0903763E+00,1.37181E+01
2,7.6066993E+00,1.31653E+01
2,6.0536991E+00,1.16827E+01
2,8.2635881E+00,1.30903E+01
2,8.1713574E+00,1.28441E+01
2,6.410926E+00,1.2986E+01
2,8.6651241E+00,1.29188E+01
2,7.7790399E+00,1.1917E+01
2,6.9361167E+00,1.36115E+01
2,5.62794E+00,1.36986E+01
2,8.112578E+00,1.11039E+01
2,8.104256E+00,1.26904E+01
2,7.3865348E+00,1.32463E+01
2,8.3999585E+00,1.41802E+01
2,6.959457E+00,1.32301E+01
2,8.1731127E+00,1.04126E+01
2,7.7882901E+00,1.3505E+01
2,8.7967846E+00,1.28538E+01
2,9.5115557E+00,1.38004E+01
2,1.05382E+01,1.24653E+01
2,7.8606128E+00,1.2140E+01
2,7.3928646E+00,1.15027E+01
2,6.5657249E+00,1.18446E+01
2,6.1385755E+00,1.12027E+01
2,8.9915912E+00,1.11408E+01
2,8.5628157E+00,1.17336E+01
2,7.5806559E+00,1.240E+01
2,5.6855063E+00,1.18821E+01
2,7.8096049E+00,1.32010E+01
2,6.9523037E+00,1.3566E+01
2,9.1418386E+00,1.17808E+01
2,7.664158E+00,1.12229E+01
2,5.9897971E+00,1.14981E+01
2,5.429981E+00,1.23961E+01
