x,y,z
-8.385729429787061,8.2035272,3.380724557143784
0.4242359725475048,7.7395015,7.788016373313742
1.542410847924045,8.5811422,7.493909799633139
3.148427617884369,7.6715582,6.713932715543625
-8.159330017981297,9.5836734,3.77722066094732
5.351837257107567,7.8651848,4.481318161711958
0.3004567296619114,9.0283262,7.809751151670508
-7.052613515053705,8.727547100000001,5.239418969679497
5.823357702993202,10.3986,-1.542657419395097
6.346598104001987,4.9260787,1.416869022552472
-1.320843949339728,6.4750453,7.909917951925752
-2.261125879739426,9.082599800000001,7.815088684749848
1.895567082521461,9.200699999999999,7.361846298214282
-1.584107376920661,7.2551554,7.894645871072773
5.644995538790886,4.1437544,-1.904897706412889
4.966373260529105,7.1290212,5.040286086366486
6.34614634084948,8.8911491,1.423543407762543
5.942655178889381,7.2929934,3.279345309160795
5.224575858359477,9.170574,-2.575990378008143
0.7119507761891045,8.6801314,7.729412106724287
4.371492732306474,6.6130965,5.723144875574593
-2.32196220502843,5.9220162,7.805074190523803
5.039263840873771,8.445435399999999,-2.817415294308975
6.266069681582863,8.601982400000001,2.088217431919397
-3.598651180753275,7.1439807,7.481839559699602
-0.6681487279345383,5.6075631,7.910081161989403
6.245000934403178,7.9905744,-0.2153630304865077
-3.184933148435134,8.201756899999999,7.610774286412697
-7.744881826331354,7.206444,-6.521068214346657
-3.850259763828461,6.9131745,7.391520214186147
-4.029039608279874,6.2732643,7.321684530670856
4.252708304300073,10.5195,5.840322082819304
-9.466489332380714,9.109256,-0.5424680837602326
6.117971886041383,7.5955963,2.742708744341805
-9.173548448507873,7.484529,1.374899312879392
-0.022493848428783,6.1725254,7.856812400416088
-5.760021077385134,6.9912148,6.371313963975943
6.244617245767118,6.5205021,-0.2173229652687061
1.607392963706655,6.167728,7.471106448762133
6.04481968817459,8.261441700000001,2.985655109104715
2.244340368867323,8.1822707,7.211060931390311
4.557560256077105,7.2040566,5.528004886214635
-8.086230120404654,6.9754727,3.895883644123093
-2.121860347118392,7.0795264,7.836223269841083
-7.690959926118183,6.8490685,-6.598868435182217
-6.820448681738457,7.711009,5.47818710279433
0.1841089141510563,8.427747800000001,7.828302928628905
1.907640699333733,7.3390917,7.356972507515462
3.424940850428307,7.7095569,-4.174252984710907
-6.153544189392701,7.2487131,6.073391775820441
3.52478940925339,7.6068864,6.454387201910524
3.539393450147629,7.4095116,6.443598865872787
0.5481604793200756,9.020287,7.764170935007734
2.533925491039194,7.2350645,7.069405553317833
-2.419615472738211,7.4396276,7.788000192033555
0.1027764407900006,7.5426367,-4.732984739814697
6.291273043570345,6.9335792,1.931286697691974
4.85512674590642,6.2895251,5.182087432332109
-6.765639244802867,5.5358201,5.531962150804516
-1.100402642274637,6.3509644,7.915989005212081
-9.473759784438771,7.6999583,-1.253486651772064
5.680254372974716,7.9025867,-1.838043599335341
-0.3358561137720092,6.9521935,7.889381028658048
4.575161150612185,7.3710577,5.508759850066004
2.505240268492508,10.1573,-4.572279889069836
0.3699773906796837,8.3311592,7.797798688463206
-8.453016010581564,5.9515228,3.253151573255225
5.805335937484084,9.1827542,3.618115124891562
1.730073158035604,9.662340800000001,7.426233364037093
4.997530332907071,6.3705769,4.999191082482636
-3.24908123137517,7.5021061,7.592343105450358
-9.477245141961006,7.1153969,-1.025054771720126
5.750760854645385,5.5476683,-1.697717002994471
-2.605591029952941,6.9608131,7.752058753751743
5.786660443657271,7.8111046,3.660435330384177
-7.248153685671224,6.9702213,5.023369086391277
-9.477241383771007,7.0676431,-0.9628808359429685
4.286932746215268,7.7179184,5.807118992762978
2.131910845311855,7.6755622,-4.677102531344715
5.866603518488868,6.5044994,3.47342868847317
-9.321725343367188,8.247840200000001,0.7101826403783007
4.522853533375365,8.831682199999999,5.565541771468702
1.824402499722239,8.171249899999999,7.390083165104951
3.895328449391329,7.3118823,6.162354409823193
0.5007992296804912,7.8410066,7.773531948749618
6.360552584136866,6.1343796,1.06396850798012
-1.243759821263892,9.391654600000001,7.912737031457564
-3.372721684434746,6.9328125,7.555215047653538
6.357560819564866,7.4538396,0.7790037557689072
2.587771484248193,6.1912033,7.04132966540655
4.060981654873595,8.7912391,6.018458799671275
5.602012425524975,8.0814333,4.042479452505903
-9.077068258143747,6.7406552,-3.733852379235607
3.981327317965503,9.9299233,6.088755641842996
5.920037361166977,6.5081517,3.338943965889236
-3.276954900150182,9.328078700000001,7.584157794370059
6.00329606785275,7.7806984,3.11038731060275
6.359511258615599,8.711738499999999,0.85039104338365
-4.866301826218817,8.3566915,6.92803732652393
-6.916398745514439,7.0795792,5.381714866586814
-0.1023077974824498,7.9765922,7.86632143079287
3.979945649953577,7.8172203,6.089956684635299
4.211940424538139,6.5750305,5.879302058677054
5.887451330395327,6.0151538,3.421953156277505
-0.7339126621730463,7.878341,7.912506910687177
-3.125329124073585,6.6971932,7.627394458146341
-6.922419489301364,8.085911400000001,5.375559881431808
3.286478906384821,7.02966,-4.247964848416338
3.687861062385025,7.2610337,-4.019284673306513
5.681639448887645,7.8835372,3.885107186085206
1.263659840303893,8.4813156,7.584332294943889
6.347892312943748,5.8471225,0.5805061518173265
5.262681965862518,6.9081785,4.621396251955288
-3.782596556318171,7.8207114,7.416714922594364
0.06169679659465732,9.240942199999999,7.845875624406826
5.729288417256572,8.707359200000001,3.785809520332075
5.166741808680325,7.6901812,4.764320014347018
-0.0916669258360658,7.6943319,7.865101834000865
-8.476748951964185,7.4342486,-5.269118998012907
-5.718909720818855,8.2612785,6.400428085460268
-4.20147511462652,7.4399522,7.249750065695114
0.2500546312238774,6.4966134,7.818010194280198
6.303937272201731,6.9581603,1.841469500929365
6.358480923592897,7.4034986,0.8090878187845735
5.617284760324123,4.8202024,-1.956022639274125
6.224497380818844,6.1376254,-0.3157547643034844
-4.868421994389001,6.9891134,6.926893040225456
2.872550777333094,7.6632625,6.883287031616093
0.4277367359527244,6.1870426,7.787371505018401
5.170818797483768,6.0407856,4.758399460352869
6.24712017329136,9.079664899999999,2.192628897164574
3.647424390389522,6.8893245,6.362019675036158
4.301085633502371,5.5407038,5.793258263717783
2.141243198988461,9.051478299999999,7.257823453003848
3.458850023577068,7.5660128,6.502404681307391
3.955734969380141,7.960201,6.110902764758015
-4.908849020050864,7.5894879,6.90492348649474
2.083486000150437,7.4606334,7.283206820060156
5.391951876460097,7.9963697,4.415778685048774
6.346483008780372,6.6351419,0.5592189775084928
-4.257017081476969,8.5598074,7.225603747039099
-2.037754143939886,6.9634931,7.847784703074927
1.238738512431788,6.3482533,-4.807543472440672
2.192858747600344,7.6605609,7.234646469346992
4.835361968714675,7.3321496,5.20651418900805
0.6484218675629034,8.6615337,7.74333541575012
-1.521002699442145,6.1654604,7.899102599261703
6.083312401557659,6.8442831,2.862010140393091
4.735021966591556,8.0634654,5.327186224814319
4.636124222254129,8.031570800000001,-3.263851011544115
1.410926993810187,7.979688,7.538040500023882
5.738476438702492,6.918446,3.766176793264346
-6.375568940417885,6.9608238,5.888803088533468
-1.170236818853001,8.480965400000001,7.914728396250405
6.320490491847566,8.625885999999999,0.2732809825856948
6.251438065336997,9.217743799999999,-0.1819651313226291
-2.23411683070378,8.170639700000001,7.81938205788686
4.944895896290274,6.3491656,-2.930763254232668
2.297860366752563,7.18423,7.18603952655507
6.070833739498394,7.6947184,2.903031546395866
-9.27446275135547,8.4147272,-2.952000666824167
3.217511941451105,6.9336623,6.668853335779909
-6.102736301435356,7.7514505,6.113894943411449
5.772426914321731,6.7528881,3.692174573992484
5.791323310832595,7.4818628,3.649941878527958
5.568795482726945,7.0886014,4.105280275180247
0.5778293271379028,7.8322618,7.758149909308877
4.144203663549219,5.9260288,-3.698474236453898
6.129768002722201,6.8298836,-0.6995395618906162
-3.297192730908374,8.0242196,7.578147532347696
6.358019456975703,7.6203472,0.7934157812945709
3.902236027069387,6.6841257,6.156528624982554
4.224780972953882,7.7296011,5.86709084057456
-1.270074268888865,7.7137909,7.911858815480025
6.359561708754121,7.7211992,1.123707792403865
-2.70899065837212,7.7859759,7.730118602295685
6.349130767153789,8.4073774,0.600185020007489
6.021141059418898,7.2527587,-1.045575022215286
3.147631345389696,7.2377558,6.714445882235498
5.400281747257082,6.4201528,4.401961210195212
6.354156225958398,8.134126500000001,1.283659246477749
0.8034077937180208,6.1968233,7.708376682819336
5.402217896209591,6.184263,4.398739056855164
-5.233859359591566,9.1409459,6.717635135005456
4.011302681522034,7.4699471,6.062546528561916
-1.962944303779573,7.5242121,7.857310203450573
-9.346822681827947,6.7470596,0.5681077626840482
4.266689003540963,7.5639273,-3.599749324819641
6.284476815783147,7.9348046,0.008149668983118761
-7.089519847358483,8.879071,5.199737056691059
6.316611478484845,8.1149702,0.2400594973870822
3.048043666893557,7.6326659,6.777493920239581
0.9101194483963169,7.4938261,7.682339549376845
-3.917933721505992,8.683322199999999,7.365645903759059
5.43495526562134,7.994632,-2.265536124984652
4.233329757922924,8.035306,5.858927412948081
6.118830404636752,7.0080039,2.739644193885121
0.3537157182604693,6.7381179,7.800652909217303
3.585398229208818,7.1098434,6.409243837998919
-0.5512782832076851,7.4568533,7.90441138738411
-3.326025144972771,4.393035,7.569486841367575
2.085628211123166,8.474764499999999,7.282275673337092
6.105829790869927,9.409801699999999,2.785459794810464
-6.229616735277272,7.2200788,6.011558721977796
5.247764491856788,8.1360571,-2.54382570058421
-0.5744990327250948,7.3087403,7.905676598928192
-0.7299568121295772,8.409235900000001,7.912376533797373
-0.3458016570667245,8.516230800000001,7.890206263529364
2.569365080823709,7.9754446,7.050989872181825
4.631701252847806,7.908545,5.445962064077905
2.92757790656902,8.9514551,6.850827313532849
6.14383455436171,6.2428154,2.64777041073113
2.083294675559678,7.1101728,7.283289943874973
-3.881559789561291,7.7925306,7.379637377640122
6.024319307662487,9.191447500000001,3.048259509706985
-6.397327419681044,7.9013289,5.870024538770758
4.647852117750654,8.578469800000001,5.427744200056135
4.964773556669868,9.0600968,-2.907380965182865
4.124430112010065,7.313521,5.96094126162518
-8.072332022125627,6.3836792,3.917983043308205
-9.265459908366845,7.4680982,-2.994653324982524
4.167869330487857,9.5603582,5.920757622315214
-6.457933887343033,8.4057873,5.817045348008736
6.245927434862135,8.113574699999999,2.198893926899448
