,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string85,58.344,59.943,69.496,79.915,82.175,82.563,89.886,96.635,108.111,94.201,88.688,79.270,87.909,91.803,98.044,107.116,98.409,98.702,101.990,109.335,107.523,115.206,101.708,100.491,105.829,101.061,109.576,9.550,8.958,13.097,103.868,16.490,16.271,14.758,14.384,16.551,20.369,12.508,110.213,105.963,12.925,19.473,18.060,13.564,10.015,0,103.757,95.283,93.520,91.681,90.995,90.465,39.419,40.721,37.485,39.721,44.161,38.030,31.858,32.436,93.680,99.422,101.720,100.429,102.583,115.062,115.909,122.102,105.712,107.510,6.523,99.512,104.098,108.060,106.446,109.510,109.384,101.900,95.262,94.688,97.290,97.267,99.283,95.726,91.299,83.100,85.952,78.739,80.789,77.895,85.078,39.530,39.179,84.857,90.061,91.039,85.936,30.173,26.835,28.025,26.489,42.905,47.536,39.528,29.351,23.087,15.644,27.911,39.217,44.431,74.356,78.782,85.294,96.870,93.310,20.276,30.264,39.943,45.832,30.203,30.996,19.257,28.575,97.499,109.062,106.851,114.453,113.869,115.865,106.987,99.723,104.924,106.335,113.842,103.141,96.802,104.834,109.202,111.518,93.577,92.078,101.149,107.940,113.956,116.875,104.309,107.359,114.853,120.493,102.859,91.781,84.828,83.289,83.730,88.609,102.991,106.123,118.731,97.768,87.046,95.605,101.864,98.142,86.849,92.071,100.685,106.051,111.464,103.881,110.258,93.150,88.579,97.335,90.794,95.196,96.290,32.771,31.879,41.327,23.452,27.805,26.981,23.711,0.549,122.064,24.043,33.466,80.644,81.660,92.579,96.968,113.235,114.612,3.648,28.169,98.650,83.874,92.830,80.823,94.005
\string69,45.482,45.795,39.925,41.142,45.480,46.516,48.026,34.078,30.089,24.679,28.774,30.957,18.520,15.242,9.720,18.669,23.295,26.359,23.322,24.343,25.505,23.059,20.240,7.856,9.027,4.174,7.145,95.927,94.800,90.868,2.257,90.672,88.318,90.449,93.106,101.784,85.515,92.297,6.820,3.877,91.316,84.301,86.669,96.897,94.530,103.757,0,8.973,11.048,14.519,12.764,13.406,64.471,63.677,68.446,64.271,60.113,66.798,72.711,71.719,10.535,4.807,2.543,4.398,6.467,15.190,16.238,19.414,5.976,8.713,97.365,12.412,9.076,13.935,11.204,19.293,18.539,20.182,20.273,20.564,29.104,28.639,26.715,19.995,18.525,27.141,18.712,25.036,23.085,25.862,18.901,64.492,65.022,19.008,13.723,12.718,17.821,74.037,81.504,86.325,81.556,72.292,65.893,75.946,84.150,91.114,94.847,78.647,66.359,60.048,29.556,28.140,21.309,8.843,11.048,86.709,79.970,71.842,67.637,77.150,78.130,88.161,82.476,7.647,5.521,4.715,10.751,16.496,24.189,15.337,8.538,5.258,8.676,16.090,5.671,10.235,7.841,12.832,18.693,16.750,15.930,2.641,6.089,11.909,13.917,0.916,5.786,11.104,20.229,20.459,18.724,24.566,25.621,22.951,17.029,7.659,23.106,31.633,34.628,35.728,30.441,27.927,15.588,27.287,20.620,3.116,16.750,17.483,7.431,16.836,20.048,17.846,11.204,16.607,20.144,9.036,71.528,71.952,63.332,81.564,84.296,86.683,99.879,103.515,18.633,81.631,72.369,24.000,28.559,35.034,36.180,34.431,12.795,101.222,89.951,9.615,27.606,24.319,24.321,30.121
\string21,36.940,38.391,33.921,37.925,42.970,44.114,47.034,34.766,34.020,24.618,27.010,26.180,13.994,12.333,10.761,23.741,24.777,27.852,26.066,29.303,29.783,29.884,23.111,11.051,15.526,5.780,14.324,87.301,86.335,82.329,8.621,81.933,79.698,81.797,84.377,92.937,76.793,83.681,14.959,10.681,82.742,75.811,78.029,88.128,85.945,95.283,8.973,0,7.007,11.095,5.231,4.938,55.905,54.983,59.624,55.668,51.429,58.059,64.026,63.094,1.609,6.396,7.785,5.148,11.608,23.573,24.615,28.382,13.384,16.140,88.934,14.682,14.603,20.245,17.445,25.089,24.425,23.132,20.452,20.499,30.085,29.622,28.381,20.372,16.388,22.990,12.421,16.907,14.499,17.589,10.205,55.881,56.369,11.399,5.566,5.089,9.744,65.409,72.656,77.391,72.717,63.321,56.925,66.973,75.214,82.214,86.054,69.848,57.550,51.328,20.931,22.292,16.288,8.316,2.076,77.945,71.064,62.878,58.666,68.308,69.238,79.391,73.568,2.597,14.492,11.576,19.279,24.248,30.990,20.932,11.033,12.450,15.538,23.924,11.460,10.155,14.124,19.852,25.253,15.634,13.540,6.736,14.585,20.721,21.632,9.739,14.131,19.756,28.867,23.748,16.924,20.524,21.133,17.682,12.171,12.816,27.239,37.942,35.589,33.938,30.905,30.316,17.036,24.688,19.316,6.385,21.727,24.267,13.241,23.348,19.204,13.498,11.830,13.471,20.286,7.782,62.878,63.422,54.598,72.875,75.382,77.760,90.946,95.027,26.781,72.897,63.574,17.077,24.149,34.666,36.897,39.124,21.577,92.673,80.999,11.198,23.888,23.718,17.787,30.113
\string78,35.602,34.895,28.909,31.347,36.211,37.334,40.051,27.853,28.139,17.677,20.048,20.234,7.702,5.354,5.676,18.967,18.169,21.179,19.875,24.151,24.205,26.164,17.105,7.473,12.988,10.375,18.031,85.956,84.565,80.754,12.113,80.969,78.353,80.544,83.370,92.390,75.781,82.314,17.867,14.389,81.259,74.125,76.748,87.256,84.485,93.520,11.048,7.007,0,4.175,4.446,6.322,54.489,53.964,59.078,54.358,50.396,57.184,62.931,61.815,6.866,6.263,8.623,9.706,9.261,22.174,23.137,28.622,12.248,14.359,87.078,9.220,11.476,16.766,14.302,20.752,20.206,17.162,13.619,13.616,23.259,22.802,21.746,13.587,9.391,16.666,7.753,15.028,14.018,16.013,10.657,54.595,55.208,8.855,5.825,4.577,8.444,64.131,72.178,77.440,72.191,64.265,58.000,67.735,75.285,81.990,85.286,69.155,56.957,50.424,20.201,17.112,10.384,3.576,7.352,77.083,70.925,63.356,59.641,67.816,69.012,78.545,73.427,9.114,15.793,15.342,21.618,21.874,27.198,16.787,6.921,11.425,13.327,21.681,9.697,4.525,11.758,17.082,21.547,8.689,6.536,8.483,14.420,20.489,24.965,11.334,13.839,21.859,27.702,17.910,9.918,14.113,14.962,11.985,6.059,9.964,21.679,33.485,28.713,27.009,23.984,23.873,10.810,17.845,12.312,8.018,17.049,20.841,10.759,19.742,12.231,7.082,6.049,6.563,13.449,2.891,61.680,61.878,53.721,71.763,75.284,77.717,90.942,93.299,29.591,71.940,62.892,13.112,17.973,27.663,29.977,33.536,21.193,91.103,81.212,6.315,17.383,16.730,13.318,23.142
\string51,34.378,32.379,25.564,27.213,32.039,33.160,35.942,24.143,25.741,13.970,15.915,16.440,4.094,1.313,6.378,17.911,15.078,17.931,17.306,22.551,22.194,25.697,14.861,8.893,14.148,14.416,21.644,84.375,82.746,79.057,15.880,79.621,76.795,79.030,81.989,91.250,74.424,80.729,21.238,18.112,79.612,72.386,75.231,85.943,82.840,91.681,14.519,11.095,4.175,0,7.351,9.245,53.008,52.719,58.076,52.939,49.172,56.000,61.584,60.366,10.731,9.757,11.987,13.767,11.091,23.404,24.281,30.546,14.314,15.849,85.202,8.412,12.425,16.918,14.908,19.992,19.570,14.959,10.244,10.124,19.738,19.295,18.547,10.315,5.347,12.693,6.044,14.319,14.316,15.412,11.993,53.189,53.871,8.695,8.473,7.533,9.264,62.672,71.146,76.696,71.131,64.115,57.967,67.456,74.563,81.069,84.037,68.011,55.941,49.276,19.839,13.898,6.933,5.793,11.136,75.808,70.098,62.932,59.538,66.796,68.143,77.274,72.588,13.282,18.673,19.048,24.671,22.512,26.646,16.409,8.084,13.645,14.658,22.412,11.782,5.172,13.177,17.721,21.257,5.212,2.623,12.121,16.759,22.434,28.313,14.634,16.166,24.811,28.880,15.830,5.958,10.118,11.108,8.609,3.076,11.343,19.758,32.280,25.071,22.854,20.276,20.904,8.708,13.670,8.401,11.688,16.190,20.794,12.248,19.615,8.497,3.394,5.714,2.390,10.071,5.490,60.279,60.276,52.562,70.364,74.462,76.918,90.124,91.481,32.668,70.630,61.786,11.086,14.070,23.697,26.246,31.351,23.027,89.379,80.551,6.971,13.308,12.879,10.870,19.314
\string10,32.749,33.396,28.690,33.098,38.307,39.476,42.852,31.485,32.505,21.319,22.848,21.084,9.278,8.663,10.024,23.392,22.266,25.197,24.181,28.596,28.628,30.462,21.478,11.479,16.844,10.570,19.035,83.202,82.038,78.117,13.086,78.017,75.592,77.737,80.442,89.250,72.848,79.568,19.356,15.313,78.574,71.542,73.952,84.265,81.790,90.995,12.764,5.231,4.446,7.351,0,1.935,51.734,51.003,55.901,51.546,47.435,54.158,60.024,59.000,4.108,8.597,10.790,9.880,12.919,25.781,26.782,31.622,15.557,17.982,84.601,13.663,15.483,20.956,18.371,25.133,24.567,21.542,17.532,17.447,27.081,26.636,25.795,17.564,12.613,18.083,7.221,12.275,10.482,13.101,6.601,51.771,52.321,6.363,1.393,0.190,5.061,61.319,68.988,74.026,69.023,60.494,54.175,64.033,71.860,78.697,82.244,66.061,53.797,47.399,16.915,17.073,11.288,7.687,4.276,74.078,67.584,59.753,55.853,64.627,65.706,75.534,70.089,7.827,18.105,16.255,23.492,25.807,31.513,21.118,11.068,14.655,17.080,25.571,13.148,8.938,15.521,21.083,25.823,12.495,9.974,10.155,17.387,23.611,26.287,13.321,16.843,23.867,31.270,22.313,13.273,15.705,16.168,12.587,7.452,13.835,26.108,37.904,32.421,29.617,27.621,28.045,15.169,20.263,15.717,9.693,21.459,25.051,14.530,23.985,15.848,8.898,10.493,9.493,17.359,6.968,58.823,59.203,50.690,68.876,71.929,74.342,87.562,90.755,31.267,68.976,59.784,11.884,19.156,30.907,33.583,37.946,24.389,88.472,77.735,10.640,19.093,20.199,12.558,26.629
\string24,32.138,33.481,29.364,34.466,39.768,40.948,44.511,33.352,34.427,23.199,24.551,22.225,10.856,10.552,11.794,25.197,24.198,27.123,26.112,30.454,30.526,32.142,23.397,13.070,18.311,10.670,19.224,82.556,81.513,77.538,13.407,77.269,74.949,77.068,79.705,88.389,72.114,78.930,19.749,15.545,77.968,70.997,73.292,83.491,81.177,90.465,13.406,4.938,6.322,9.245,1.935,0,51.123,50.281,55.047,50.905,46.719,53.394,59.318,58.346,3.435,9.670,11.686,10.011,14.342,27.071,28.088,32.590,16.791,19.329,84.100,15.507,17.035,22.580,19.936,26.887,26.305,23.460,19.452,19.358,28.982,28.539,27.723,19.489,14.456,19.440,8.296,11.971,9.697,12.672,5.502,51.123,51.637,6.594,0.917,1.774,4.822,60.663,68.113,73.016,68.160,59.270,52.920,62.851,70.845,77.755,81.442,65.243,52.957,46.646,16.166,17.946,12.621,9.387,3.314,73.304,66.622,58.639,54.621,63.756,64.766,74.755,69.128,7.437,18.873,16.459,24.001,27.268,33.204,22.836,12.727,15.869,18.495,27.009,14.481,10.758,16.957,22.599,27.492,14.412,11.866,10.890,18.447,24.679,26.526,14.055,17.927,24.431,32.520,24.222,15.132,17.145,17.486,13.788,9.066,15.338,28.001,39.693,34.300,31.248,29.492,29.979,17.090,21.883,17.573,10.455,23.247,26.678,15.980,25.636,17.735,10.543,12.347,11.325,19.278,8.676,58.146,58.623,49.929,68.171,70.957,73.355,86.564,90.215,31.627,68.229,58.965,12.401,20.428,32.694,35.442,39.853,25.487,87.888,76.684,12.392,20.527,22.052,13.255,28.473
\string27,18.989,23.451,34.066,47.192,51.253,52.048,59.797,62.231,72.293,57.645,52.771,42.677,49.453,53.278,59.292,69.451,61.669,62.549,65.223,72.407,70.904,77.601,64.434,61.657,67.099,61.679,70.178,31.478,30.499,26.424,64.508,26.652,23.870,26.055,28.995,38.565,21.459,27.840,70.853,66.581,26.846,19.960,22.258,32.993,30.058,39.419,64.471,55.905,54.489,53.008,51.734,51.123,0,3.236,8.302,0.869,5.206,5.038,8.742,7.362,54.299,60.240,62.504,61.054,63.673,76.383,77.278,83.109,66.735,68.691,33.156,61.135,65.408,69.750,67.907,71.804,71.581,64.615,57.900,57.351,61.721,61.597,63.195,58.335,53.323,46.037,47.105,39.544,41.430,38.649,45.702,1.047,2.140,45.712,50.751,51.768,46.674,9.664,19.245,26.148,19.093,21.775,20.157,22.540,24.334,29.304,31.182,15.718,6.980,5.848,34.976,41.034,47.019,57.928,53.918,22.954,19.550,17.851,19.909,15.253,17.501,24.418,21.723,58.095,69.836,67.462,75.124,75.469,78.370,68.890,60.928,65.913,67.559,75.394,64.174,58.028,66.025,70.709,73.594,55.498,53.710,61.883,68.873,74.979,77.471,65.053,68.300,75.546,81.880,65.601,53.893,47.339,45.811,45.567,49.939,64.181,69.176,82.192,63.470,52.976,60.341,65.957,60.140,50.372,54.574,61.424,68.170,73.383,65.050,72.176,55.626,50.090,58.717,52.390,57.808,57.316,7.332,7.545,4.388,17.372,23.569,26.004,38.562,39.147,82.678,17.751,10.196,41.926,44.760,58.457,63.083,77.830,75.675,36.768,30.279,59.919,47.081,56.137,42.296,58.653
\string34,18.372,24.476,35.120,48.596,52.892,53.735,61.463,63.174,72.867,58.118,53.452,43.278,49.300,53.067,58.930,69.517,62.064,63.097,65.590,72.692,71.283,77.656,64.654,61.238,66.721,60.734,69.177,32.358,31.900,27.632,63.603,27.019,24.780,26.828,29.439,38.538,21.845,28.763,69.940,65.629,27.928,21.439,23.079,33.293,31.089,40.721,63.677,54.983,53.964,52.719,51.003,50.281,3.236,0,6.233,2.368,3.570,3.361,9.044,8.292,53.374,59.567,61.793,60.125,63.199,76.006,76.923,82.533,66.206,68.257,34.622,60.956,65.057,69.567,67.624,71.846,71.590,64.830,58.128,57.591,62.416,62.269,63.755,58.551,53.359,46.457,46.745,38.945,40.592,37.999,44.810,2.250,1.734,45.129,49.962,51.026,45.961,10.551,18.621,25.027,18.550,18.974,16.988,20.085,23.079,28.696,31.334,15.327,4.408,3.711,34.121,41.263,46.969,57.453,52.965,23.120,18.312,15.237,16.824,14.370,16.250,24.584,20.648,57.093,69.097,66.491,74.253,75.228,78.460,68.799,60.534,65.364,67.153,75.131,63.660,57.658,65.604,70.439,73.552,55.478,53.573,61.118,68.274,74.430,76.444,64.293,67.709,74.703,81.522,65.819,53.959,47.603,46.093,45.579,49.669,63.767,69.471,82.544,64.426,54.066,61.116,66.545,60.126,50.926,54.779,60.666,68.165,73.282,64.620,72.079,55.814,49.915,58.431,52.244,58.028,56.820,7.963,9.321,1.155,17.892,22.534,25.011,37.922,40.415,81.697,17.981,9.224,41.682,45.245,59.486,64.121,78.472,75.151,37.884,29.125,59.567,47.574,56.583,42.158,59.421
\string65,23.742,30.672,41.307,54.828,59.118,59.956,67.687,69.309,78.832,64.042,59.489,49.294,54.791,58.495,64.197,75.145,67.935,69.056,71.439,78.478,77.133,83.264,70.405,66.440,71.952,65.320,73.659,28.529,29.017,24.506,68.232,22.518,21.219,22.964,24.994,33.349,17.547,25.094,74.538,70.187,24.562,19.117,19.436,28.574,27.545,37.485,68.446,59.624,59.078,58.076,55.901,55.047,8.302,6.233,0,7.648,9.291,3.264,6.371,7.148,58.018,64.496,66.669,64.736,68.339,81.217,82.155,87.516,71.278,73.426,31.805,66.392,70.318,74.980,72.948,77.451,77.168,70.577,63.896,63.368,68.451,68.293,69.720,64.309,58.994,52.370,52.057,44.061,45.425,43.065,49.547,7.364,6.219,50.223,54.794,55.910,50.906,8.498,13.099,18.982,13.123,13.822,13.647,14.257,16.973,23.004,26.449,10.256,2.139,8.950,38.991,47.073,52.556,62.608,57.575,18.446,12.256,9.702,12.865,8.738,10.217,19.863,14.671,61.619,73.918,71.022,78.893,80.577,84.093,74.297,65.764,70.415,72.354,80.458,68.756,62.920,70.794,75.770,79.084,61.063,59.065,65.932,73.262,79.460,80.868,69.101,72.707,79.380,86.744,71.567,59.617,53.418,51.923,51.220,55.056,68.968,75.267,88.366,70.564,60.248,67.188,72.522,65.705,56.905,60.537,65.490,73.736,78.763,69.802,77.565,61.558,55.387,63.774,57.733,63.791,61.957,6.418,9.390,5.860,14.039,16.564,19.047,32.136,37.119,86.172,13.647,4.069,47.126,51.197,65.649,70.284,84.468,80.206,34.356,23.040,64.841,53.527,62.493,47.692,65.491
\string166,18.799,23.714,34.349,47.577,51.703,52.511,60.256,62.496,72.461,57.783,52.963,42.843,49.419,53.230,59.206,69.482,61.786,62.708,65.335,72.498,71.020,77.631,64.506,61.556,67.011,61.437,69.923,31.657,30.822,26.689,64.277,26.684,24.048,26.198,29.051,38.503,21.487,28.027,70.622,66.339,27.076,20.291,22.408,33.015,30.277,39.721,64.271,55.668,54.358,52.939,51.546,50.905,0.869,2.368,7.648,0,4.625,4.399,8.678,7.459,54.061,60.070,62.325,60.816,63.558,76.297,77.198,82.971,66.606,68.588,33.499,61.099,65.326,69.714,67.844,71.829,71.597,64.685,57.972,57.426,61.919,61.789,63.357,58.404,53.342,46.156,47.015,39.386,41.209,38.477,45.469,0.298,1.429,45.561,50.547,51.578,46.489,9.778,18.998,25.786,18.867,20.997,19.299,21.843,23.935,29.079,31.161,15.520,6.214,5.182,34.746,41.099,47.012,57.811,53.672,22.926,19.146,17.112,19.068,14.926,17.089,24.392,21.366,57.837,69.651,67.215,74.905,75.419,78.409,68.879,60.833,65.779,67.463,75.338,64.049,57.939,65.925,70.650,73.597,55.502,53.682,61.689,68.726,74.846,77.210,64.862,68.154,75.334,81.799,65.672,53.920,47.417,45.893,45.576,49.875,64.083,69.269,82.302,63.739,53.278,60.561,66.128,60.148,50.529,54.639,61.232,68.182,73.371,64.947,72.164,55.686,50.051,58.651,52.360,57.878,57.193,7.340,7.907,3.521,17.426,23.225,25.674,38.337,39.439,82.431,17.727,9.815,41.864,44.896,58.744,63.374,78.017,75.549,37.016,29.913,59.836,47.220,56.267,42.263,58.870
\string91,14.811,21.523,32.119,45.801,50.279,51.164,58.857,60.047,69.549,54.770,50.199,40.003,45.775,49.531,55.374,66.032,58.683,59.775,62.197,69.267,67.890,74.166,61.213,57.676,63.162,57.184,65.636,35.889,35.301,31.089,60.049,30.589,28.300,30.371,33.008,42.078,25.414,32.284,66.388,62.080,31.417,24.796,26.611,36.862,34.592,44.161,60.113,51.429,50.396,49.172,47.435,46.719,5.206,3.570,9.291,4.625,0,6.834,12.599,11.737,49.820,55.997,58.224,56.573,59.634,72.446,73.365,78.964,62.638,64.694,38.003,57.424,61.501,66.031,64.075,68.354,68.091,61.387,54.693,54.160,59.160,59.003,60.437,55.112,49.873,43.100,43.191,35.377,37.028,34.429,41.251,4.748,4.984,41.560,46.396,47.458,42.392,14.031,22.076,28.267,22.026,20.619,17.547,22.275,26.263,32.121,34.896,18.847,7.211,0.950,30.557,37.844,43.467,53.888,49.414,26.687,21.540,17.296,17.764,17.778,19.493,28.149,23.933,53.550,65.530,62.945,70.696,71.684,74.978,65.280,56.974,61.795,63.592,71.583,60.093,54.101,62.042,66.892,70.041,51.978,50.050,57.552,64.704,70.861,72.908,60.727,64.139,71.144,77.963,62.377,50.481,44.188,42.685,42.093,46.126,60.206,66.051,79.138,61.304,51.038,57.901,63.237,56.625,47.618,51.339,57.100,64.663,69.760,61.057,68.557,52.368,46.387,54.884,48.720,54.591,53.254,11.466,12.483,3.461,21.452,25.826,28.308,41.319,43.865,78.155,21.551,12.671,38.146,41.915,56.412,61.047,75.181,71.582,41.372,32.331,56.011,44.245,53.225,38.641,56.204
\string7,21.628,27.766,38.414,51.805,56.014,56.837,64.576,66.498,76.226,61.480,56.804,46.634,52.609,56.364,62.191,72.854,65.425,66.457,68.950,76.048,74.643,80.991,68.007,64.484,69.976,63.794,72.206,29.435,29.318,24.939,66.679,23.876,21.917,23.874,26.318,35.251,18.737,25.882,73.009,68.683,25.149,19.015,20.178,30.107,28.259,38.030,66.798,58.059,57.184,56.000,54.158,53.394,5.038,3.361,3.264,4.399,6.834,0,6.172,5.978,56.450,62.735,64.946,63.194,66.429,79.257,80.180,85.724,69.418,71.496,32.076,64.257,68.318,72.864,70.901,75.180,74.919,68.182,61.482,60.946,65.768,65.623,67.114,61.904,56.695,49.818,50.013,42.157,43.720,41.195,47.910,4.112,2.972,48.339,53.096,54.177,49.128,7.994,15.267,21.697,15.203,16.912,16.017,17.512,19.773,25.336,28.104,12.013,2.351,6.763,37.253,44.619,50.296,60.685,56.029,19.920,14.994,12.885,15.493,11.009,12.930,21.378,17.306,60.131,72.236,69.536,77.337,78.512,81.798,72.114,63.786,68.570,70.400,78.410,66.878,60.918,68.848,73.718,76.874,58.806,56.884,64.252,71.463,77.632,79.456,67.427,70.900,77.799,84.777,69.172,57.300,50.961,49.451,48.915,52.957,67.013,72.828,85.903,67.748,57.361,64.461,69.904,63.454,54.285,58.132,63.803,71.493,76.594,67.861,75.391,59.165,53.221,61.711,55.554,61.382,60.047,5.438,7.699,3.468,14.883,19.189,21.663,34.560,37.701,84.729,14.838,5.865,44.979,48.605,62.794,67.428,81.829,78.360,35.079,25.804,62.830,50.935,59.944,45.474,62.767
\string16,27.330,32.104,42.674,55.540,59.362,60.099,67.848,70.847,81.017,66.383,61.481,51.406,58.087,61.890,67.834,78.159,70.410,71.280,73.965,81.146,79.646,86.308,73.167,70.168,75.635,69.777,78.220,23.330,23.158,18.767,72.646,18.044,15.775,17.789,20.439,29.833,12.851,19.751,78.984,74.673,18.984,12.944,14.054,24.358,22.108,31.858,72.711,64.026,62.931,61.584,60.024,59.318,8.742,9.044,6.371,8.678,12.599,6.172,0,1.974,62.417,68.578,70.813,69.169,72.151,84.921,85.829,91.524,75.178,77.195,25.923,69.764,73.957,78.379,76.492,80.507,80.275,73.347,66.633,66.085,70.423,70.305,71.923,67.067,62.020,54.779,55.642,47.928,49.627,46.995,53.850,8.416,7.724,54.111,58.992,60.049,54.977,2.136,10.778,18.069,10.561,18.523,19.651,17.755,16.490,20.708,22.484,7.151,7.601,12.723,43.155,49.763,55.688,66.403,62.008,14.249,11.885,14.227,18.615,7.314,10.007,15.715,13.703,66.136,78.123,75.535,83.294,84.075,87.085,77.554,69.452,74.343,76.079,83.990,72.627,66.564,74.536,79.301,82.275,64.180,62.352,70.147,77.268,83.411,85.484,73.322,76.701,83.743,90.430,74.334,62.598,56.074,54.547,54.254,58.523,72.695,77.916,90.933,72.080,61.529,69.022,74.681,68.825,59.104,63.304,69.694,76.860,82.045,73.555,80.838,64.353,58.716,67.298,61.029,66.540,65.778,1.525,4.198,9.515,8.853,15.440,17.772,29.948,31.530,90.740,9.052,3.771,50.517,53.500,67.035,71.652,86.540,84.124,28.923,22.170,68.466,55.819,64.878,50.932,67.337
\string189,26.255,30.484,41.010,53.757,57.517,58.243,65.990,69.176,79.459,64.870,59.901,49.865,56.815,60.640,66.645,76.789,68.921,69.737,72.484,79.692,78.157,84.940,71.741,69.003,74.451,68.859,77.332,24.211,23.608,19.354,71.708,19.295,16.604,18.740,21.633,31.288,14.106,20.587,78.051,73.759,19.683,13.169,14.952,25.639,22.867,32.436,71.719,63.094,61.815,60.366,59.000,58.346,7.362,8.292,7.148,7.459,11.737,5.978,1.974,0,61.486,67.528,69.781,68.242,71.011,83.736,84.634,90.429,74.062,76.036,26.334,68.497,72.762,77.112,75.266,79.146,78.928,71.923,65.208,64.656,68.831,68.721,70.376,65.646,60.671,53.295,54.456,46.844,48.649,45.934,52.900,7.229,6.755,53.020,57.995,59.030,53.944,2.319,12.636,19.992,12.392,20.086,20.747,19.532,18.444,22.465,23.859,8.993,7.879,11.998,42.182,48.353,54.377,65.264,61.091,15.652,13.856,15.791,19.843,9.284,11.980,17.109,15.645,65.244,77.105,74.631,82.342,82.831,85.703,76.248,68.277,73.236,74.907,82.755,71.504,65.379,73.371,78.069,80.948,62.852,61.071,69.141,76.184,82.303,84.612,72.313,75.613,82.776,89.235,72.908,61.236,54.644,53.113,52.919,57.298,71.528,76.459,89.450,70.405,59.824,67.406,73.122,67.492,57.570,61.890,68.684,75.520,80.742,72.395,79.534,62.945,57.452,66.076,59.752,65.118,64.648,0.759,2.415,8.972,10.012,17.362,19.670,31.678,32.134,89.845,10.459,5.470,49.285,51.995,65.342,69.952,84.956,83.005,29.637,24.081,67.273,54.309,63.375,49.658,65.724
\string164,35.336,36.915,32.673,37.150,42.298,43.457,46.616,34.712,34.549,24.531,26.579,25.192,13.251,12.017,11.330,24.558,24.966,28.004,26.459,30.047,30.405,30.951,23.567,11.942,16.692,7.381,15.915,85.692,84.733,80.723,10.230,80.324,78.090,80.188,82.768,91.334,75.183,82.073,16.567,12.284,81.135,74.207,76.420,86.520,84.338,93.680,10.535,1.609,6.866,10.731,4.108,3.435,54.299,53.374,58.018,54.061,49.820,56.450,62.417,61.486,0,7.600,9.207,6.756,12.728,24.957,25.995,29.926,14.712,17.423,87.334,15.244,15.660,21.306,18.538,26.012,25.370,23.601,20.480,20.482,30.122,29.665,28.558,20.439,16.077,22.152,11.314,15.364,12.901,16.024,8.602,54.273,54.760,9.998,4.158,3.939,8.257,63.801,71.053,75.804,71.113,61.778,55.388,65.419,73.628,80.618,84.447,68.241,55.944,49.718,19.326,21.133,15.377,8.833,0.622,76.336,69.470,61.307,57.123,66.704,67.641,77.783,71.974,4.003,16.056,13.174,20.888,25.511,32.047,21.870,11.820,13.776,16.753,25.204,12.664,10.570,15.295,21.028,26.304,15.549,13.279,8.218,16.037,22.208,23.223,11.279,15.564,21.362,30.295,24.265,16.664,19.741,20.253,16.694,11.416,13.884,27.858,38.880,35.578,33.442,30.842,30.602,17.378,24.128,19.092,7.840,22.555,25.364,14.378,24.407,19.070,12.811,12.253,13.054,20.311,8.219,61.269,61.817,52.989,71.266,73.789,76.170,89.359,93.423,28.384,71.288,61.966,15.755,23.250,34.423,36.833,39.762,23.055,91.067,79.420,11.828,23.124,23.545,16.536,29.971
