id,v0,v1,v2
2,12.50934,11.3774,2.556996
2,11.24214,11.205,-4.668128
2,12.60588,10.8073,1.031302
2,-15.708,11.799,-1.99672
2,9.942124,12.887,-6.675117
2,8.102588,12.7787,-8.517723
2,8.933062,13.1184,9.998744
2,10.08092,11.6729,-6.498175
2,11.05551,10.9798,-5.016472
2,-8.458385,12.855,-5.306337
2,11.01784,12.7483,7.165583
2,2.050211,12.6262,-10.99041
2,12.06978,11.4334,4.648534
2,11.30177,10.8158,6.616276
2,10.23901,13.785,8.416758
2,11.70716,11.738,-3.653165
2,6.227027,11.3252,-9.744478
2,11.92106,12.8663,5.113789
2,6.547963,12.89,11.96131
2,3.073006,12.2,-10.84472
2,-3.091918,12.5006,-10.24615
2,4.409615,11.8501,-10.50503
2,8.132934,10.726,-8.493322
2,0.1662089,12.215,14.12442
2,-9.422539,13.3609,-2.013799
2,11.74502,11.9506,-3.558278
2,11.27107,11.691,-4.611576
2,9.553635,13.4031,-7.13645
2,8.037976,11.6112,-8.569127
2,5.5126,11.5411,-10.08773
2,4.805218,11.7886,12.91611
2,12.03275,10.749,4.770205
2,7.403777,12.1768,-9.036217
2,8.638255,14.7758,-8.061426
2,8.608318,12.4925,-8.088422
2,10.46678,13.1453,8.081962
2,12.31083,12.713,-1.706884
2,12.55309,14.4505,2.151326
2,9.044981,13.8633,-7.675414
2,6.049498,12.225,-9.835485
2,6.30854,12.1631,12.11264
2,11.80146,12.9803,-3.412361
2,7.796148,12.0465,11.04914
2,12.03505,12.0445,4.762764
2,7.685497,13.3427,-8.836856
2,4.439279,11.3062,13.07693
2,12.60284,13.43,1.276333
2,10.29904,11.7645,8.33064
2,6.81043,11.5333,-9.417109
2,12.09703,11.421,-2.535052
2,12.39846,11.284,3.280068
2,12.59426,12.993,1.539431
2,12.26556,12.3028,-1.903603
2,6.214684,13.353,-9.750932
2,9.823624,12.484,8.975783
2,8.825596,11.2724,-7.888183
2,8.894425,12.1988,-7.822609
2,11.01197,13.8759,-5.093978
