id,v0,v1,v2,v3
45,1.169921588557133,23.13907069205014,-3.863880631323315,-30.21801627388843
28,23.80164645215578,-4.458706183087248,20.75443000741381,-15.59806829876702
34,6.219746734086812,0.4734217910091748,-11.4643817429838,-17.78542338140441
90,15.62194080263337,25.451355382382,7.963635744475529,-40.39751573117395
1,32.76408876472031,0.6333202680169217,-3.33529863124381,-18.5001722642729
96,29.52621204146404,10.91310398357516,24.33893804785802,-23.25251812245874
91,14.95158531749008,4.122656352717014,-6.093935545496128,-41.41126671300701
56,2.54211975992772,-4.129032946363437,11.5698956032654,-34.60098959821853
16,6.511767122477558,-7.416039326234076,1.513197009461333,-24.06796626575246
61,31.03789241612967,24.58611236899957,10.11718631575407,-27.68239735213005
38,20.18183472161541,23.53611453995841,-3.984656852267205,-11.18174644886192
77,1.261048331256999,6.781521658109373,23.04250741276169,-34.92378338760695
14,19.41245798098495,-0.1602132452162177,11.08816079065612,-7.345193549575018
12,18.50740595044788,31.62590699060002,8.117924407837307,-22.1073541212138
7,27.3289654046241,1.389017044425777,5.964639429054907,-10.28678954081923
57,8.129138788575665,32.14060820873157,10.72590098153477,-22.76849842723107
6,1.578410283265942,27.54393608070571,9.17484854600669,-24.49482008533246
18,8.5103892682073,11.15166981338615,10.89515276301248,-44.79359679664621
86,-5.63327328999107,13.04678868843186,14.19497345013254,-26.64836549689627
65,6.300023523230093,20.42406054835295,0.607091379773518,-6.459855281157503
75,19.99166882810715,15.6736337522231,-0.3056403238467345,-4.644236307971609
31,20.48056482620373,7.89054233418514,18.60536408214838,-7.334445842774506
99,30.10786935286229,3.045819775865911,-4.09055242185788,-33.43676491135474
29,5.377430280980757,3.739699917889044,3.904927130731458,-4.162751917935505
83,18.33870105729109,15.70062264327988,24.16883131909621,-34.76659395549319
84,35.58339550071523,7.57888916845775,11.04880896173048,-23.97908761071631
71,10.88244722715109,15.75900709031908,28.79928138990994,-21.50277330380839
95,24.03217168029713,24.05421639312767,9.602090971692858,-9.218588525615139
11,33.64244600336359,10.8503676272174,12.42687190756846,-9.539577200564764
47,7.497794817596987,24.19190397191503,20.07953134384758,-17.72654020398497
48,22.42516913217366,23.4471848469943,23.97213767466815,-19.40278209627723
76,17.25603280197732,-11.37498973157051,7.337331229231356,-22.79015282187677
88,0.8215754262359827,21.07142568226011,3.796281353359398,-38.32073722260095
30,19.71142291474808,33.28858100578871,3.620312901413969,-28.39770070057017
58,-3.550213493820952,0.5960493573613275,-3.611588302614525,-24.68702563844824
15,30.35348581796095,10.86439720597442,-8.654767772603426,-31.04520779711611
69,13.83567641916035,-5.853704553126347,-4.218709501364384,-33.38436667892716
19,-7.893519605662604,10.5875327803563,6.402293648018343,-19.93088540108472
62,25.72835475024167,1.111524700730214,13.41325475475406,-40.28233533840706
23,30.07318231794594,-6.406748169399702,7.95931214515181,-19.98203072996365
53,13.71503741096928,15.52778130913278,-14.05939314486859,-30.67807998127037
50,28.19993099606872,17.85046165060417,8.736410464992991,-37.34821285965685
33,32.87290122373851,18.26017299216818,0.9254345607006009,-17.16593539878139
68,20.28328316802644,7.226415105859899,27.52870388659545,-17.2508332776743
54,2.891107468774508,12.40133664968988,-4.002195944089603,-9.792189747948111
51,27.90803356183923,8.536531762131505,3.783814667800967,-42.05633700425711
79,0.803305370486012,13.35510220522657,15.34286239786296,-37.29695210362688
97,11.16277541490749,8.398802042024219,-14.95337870830944,-22.49973816740507
40,25.08887727883413,8.474908337111444,-13.12433075840215,-24.8715370919515
46,8.83640911713271,21.90067341909155,-5.139984279971141,-37.69189091868559
20,10.08311668083325,25.08063597199692,18.63138875383826,-30.34353000026458
24,-3.605548398466222,24.65594395809598,12.03082842071865,-26.98506190529341
5,14.20446007165461,23.3159168578573,20.84698492907623,-11.9005091264768
9,22.25017025534063,26.63133442047254,16.06483422066453,-35.80600641124866
66,30.92899105350867,20.45692767504789,-1.170180955747459,-25.31487017072916
37,18.92726488572047,1.814798346365404,-2.412483319448742,-7.905744238354216
87,23.20318501066418,24.55421787304062,-7.980628673475815,-18.38217860868382
4,18.85374152357304,-7.169860724614758,13.61282512378991,-38.06411380023776
35,26.71816835154153,12.24926429758142,6.317062864770178,-6.637500832044846
8,14.64467181700783,11.54911223789615,-9.210015353600456,-8.725023875423892
64,12.44274133579303,-5.84597720135134,17.76044154862546,-12.01593192189138
82,13.80399094524684,27.14926588835404,-2.883631072987815,-31.25263610807064
17,17.36049272337533,-9.796180231451153,14.9407455929838,-27.93242694814796
74,8.769536898306313,17.34903670799411,20.92325711948222,-36.36733980972114
3,2.088680828536772,23.06065819988302,8.652454776447586,-10.98641477845203
2,9.483045327998271,-7.763588287433218,6.370538009750127,-13.05217382489069
32,-3.605287160913488,10.53127687555811,15.84854575039106,-13.28998528150285
36,3.12112201618758,3.174462320493981,6.489456788559219,-12.38423367016805
59,13.45169016913128,29.94337951754047,6.509907292290796,-13.85877018417665
