,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string9,44.995,48.324,51.586,56.380,56.870,63.263,73.255,70.127,74.352,56.760,58.204,50.109,59.441,54.416,60.798,74.307,69.288,62.585,57.478,64.707,58.941,67.283,58.817,59.355,67.960,54.048,55.623,48.992,42.424,37.753,34.356,28.672,10.064,0,13.312,25.548,22.367,29.154,50.503,56.629,44.655,33.805,37.628,42.190,31.924,46.657,57.741,41.914,56.163,41.261,37.587,34.597,28.035,28.087,25.574,32.246,41.135,44.206,43.026,41.400,52.292,55.871,56.282,47.578,50.585,59.134,58.741,68.246,49.086,48.351,47.980,38.996,33.013,37.713,29.308,36.102,39.728,40.231,38.986,44.475,47.932,44.157,49.730,48.321,38.760,45.282,38.008,33.489,36.026,39.427,46.227,45.090,53.398,62.422,48.963,46.590,43.641,30.558,35.536,37.608,44.286,34.012,37.377,39.921,38.259,37.522,37.037,32.873,39.193,40.073,43.008,55.922,61.526,69.325,65.695,45.522,29.155,33.088,39.804,26.093,30.833,37.959,36.645,36.169,42.900,27.056,29.921,44.368,52.030,42.757,34.414,31.372,31.408,41.372,38.035,49.442,64.691,69.390,74.571,61.502,66.604,76.115,76.094,77.577,62.637,49.558,46.825,50.596,47.473,45.234,44.034,46.735,50.992,50.415,48.056,46.680,50.577,50.128,51.795,54.099,58.150,55.984,47.201,56.067,67.065,63.091,66.235,65.592,57.343,67.160,51.229,45.283,40.479,34.224,38.745,23.572,21.512,27.406,27.974,28.968,38.394,14.943,35.051,36.096,46.508,36.177,46.766,43.729,51.930,54.639,56.490,68.430,52.723,46.059,57.198,56.932,43.190,51.995,57.653,70.111
\string68,47.769,51.698,56.888,62.981,60.951,66.681,76.982,71.925,75.490,59.486,59.981,51.350,58.719,53.391,61.286,77.739,74.167,67.745,65.618,73.884,68.809,77.869,68.899,69.615,77.642,61.079,64.047,57.237,52.133,47.832,45.183,38.901,22.993,13.312,0,15.704,17.771,29.502,56.211,62.391,46.204,36.393,42.898,46.883,37.998,52.416,67.379,49.339,65.945,50.846,44.946,41.568,33.158,32.424,28.598,35.677,45.770,47.446,44.699,42.088,57.817,61.995,63.177,56.556,60.256,68.166,65.670,73.663,52.377,51.863,49.494,41.448,33.627,38.235,35.186,43.071,47.826,47.040,45.818,52.319,53.586,49.793,53.060,55.215,47.569,50.325,41.069,38.426,41.069,42.902,47.879,44.082,53.490,64.054,53.243,52.903,49.466,34.574,39.102,35.727,41.744,33.342,37.872,36.486,36.307,38.705,38.139,36.342,41.490,41.190,46.626,60.279,64.572,71.211,66.042,40.081,24.493,32.303,39.482,25.803,36.780,48.224,46.121,45.604,54.154,38.288,38.930,53.894,62.282,50.451,44.207,41.887,42.570,52.061,46.169,58.266,71.868,75.871,82.313,66.754,71.781,78.830,80.132,81.142,63.118,54.036,48.922,51.217,48.388,48.269,47.056,51.305,56.890,54.043,52.198,53.924,56.860,55.969,60.068,60.325,66.553,63.347,53.550,60.537,70.283,67.001,71.263,71.746,65.676,74.691,57.971,51.567,48.604,42.072,42.118,28.917,25.122,35.227,32.106,26.282,30.165,17.797,36.258,39.650,46.906,33.799,45.913,46.359,57.066,58.983,60.448,75.462,61.013,45.879,54.528,56.367,50.754,56.395,63.750,77.764
\string63,56.878,61.704,67.691,73.906,73.092,77.731,88.301,82.096,84.196,68.885,68.044,59.202,64.156,58.111,65.939,84.787,81.788,76.557,74.692,84.138,79.970,88.670,78.744,79.025,86.749,67.418,69.966,61.878,56.963,52.561,51.643,43.691,34.907,25.548,15.704,0,19.314,26.879,61.702,67.528,45.671,39.679,46.135,47.816,41.078,55.236,78.244,56.666,76.249,62.022,55.145,52.723,44.044,41.352,39.798,47.294,56.660,56.598,53.409,48.249,68.716,73.671,73.875,68.160,71.301,78.293,76.203,83.810,62.124,61.338,57.198,50.356,41.971,44.919,44.560,52.760,55.697,54.699,54.176,60.296,61.949,60.361,62.480,64.482,59.338,61.366,49.729,48.567,50.066,50.039,52.411,48.464,57.731,68.511,57.332,59.031,56.872,39.079,40.052,32.012,40.419,36.220,41.724,37.638,35.566,38.406,35.177,38.551,46.429,47.383,54.039,70.610,74.052,79.469,74.559,44.860,31.614,40.519,45.938,32.471,43.670,56.735,54.894,57.571,66.536,51.318,50.260,66.284,73.368,60.438,54.537,51.634,52.520,60.652,53.118,66.783,80.238,83.015,89.181,73.101,78.752,84.069,85.961,84.824,59.350,56.897,52.667,49.634,50.426,53.669,52.692,58.537,64.632,61.556,59.334,59.332,62.905,62.367,71.324,72.555,79.400,75.333,65.670,72.336,81.619,77.884,85.164,85.404,79.740,89.454,72.034,65.623,63.389,56.273,55.358,42.760,34.877,44.737,42.544,36.648,35.828,24.320,30.105,42.508,49.468,33.835,47.955,55.995,66.906,68.848,70.677,84.801,73.626,46.114,55.517,65.149,64.111,69.124,73.011,87.081
\string138,40.179,44.399,50.810,57.512,58.242,61.119,71.511,65.281,67.775,51.742,49.936,40.927,45.826,40.022,47.770,66.527,62.942,58.791,58.087,68.246,65.192,73.891,62.782,63.249,70.184,56.965,61.053,54.368,48.270,41.503,39.778,35.357,29.257,22.367,17.771,19.314,0,17.709,47.422,51.263,37.632,30.878,37.801,43.807,36.826,52.095,63.544,46.369,60.795,46.621,39.369,37.837,30.227,25.704,28.726,34.927,43.128,45.039,43.833,37.103,53.326,58.748,58.600,54.685,56.732,64.498,63.071,70.867,48.462,47.966,45.661,35.681,30.083,33.501,33.984,42.473,43.837,40.627,38.580,44.043,46.360,46.077,47.269,47.686,44.142,44.100,31.711,31.036,32.309,31.037,33.385,31.438,40.242,50.130,38.925,41.178,38.715,21.668,25.646,20.566,24.860,24.344,30.094,30.279,30.213,35.496,31.212,26.478,32.346,31.727,38.763,52.477,55.847,61.736,58.280,40.967,27.344,33.157,37.190,25.123,35.753,49.091,46.215,49.498,56.017,43.956,44.076,56.218,61.752,47.331,40.954,40.094,41.862,50.030,38.711,50.192,63.000,65.423,71.422,54.173,59.683,65.401,67.620,66.846,49.976,40.501,37.583,36.764,40.845,38.616,34.708,39.901,46.078,42.478,40.655,43.358,47.848,52.284,56.967,56.439,64.006,60.358,50.971,55.463,64.638,62.513,71.480,72.174,66.870,76.870,57.879,51.759,51.872,43.436,42.780,31.752,18.864,29.003,28.635,26.021,31.038,20.529,27.891,34.530,41.580,23.749,34.493,38.096,48.541,52.392,55.151,69.119,62.521,44.886,50.928,49.761,49.513,53.990,54.749,69.445
\string183,46.819,49.763,53.957,58.068,62.907,66.232,76.749,73.030,75.650,58.742,55.330,45.974,52.156,46.219,53.095,70.699,64.612,61.848,57.647,68.795,65.663,73.839,60.540,61.352,68.896,51.064,53.241,46.012,38.383,33.005,34.039,29.394,33.573,29.154,29.502,26.879,17.709,0,50.090,52.561,27.197,24.630,29.729,34.387,27.918,42.460,67.001,41.700,60.583,49.127,45.156,45.602,36.185,31.451,38.313,42.955,49.694,49.674,48.618,39.379,62.273,67.496,65.617,60.744,60.063,67.631,69.451,79.252,58.344,57.008,56.933,43.512,38.592,39.420,37.483,43.988,41.381,38.007,37.166,40.703,45.651,48.953,52.524,49.675,47.494,50.280,39.109,38.204,38.755,35.345,37.339,36.816,44.509,51.170,37.143,40.853,41.346,21.427,22.499,22.142,29.144,33.699,35.923,36.591,29.943,30.533,20.175,21.204,33.268,36.109,40.073,58.920,63.418,70.352,69.550,48.980,38.522,43.436,45.463,30.940,36.298,47.209,47.602,51.191,59.973,49.552,49.997,60.781,62.576,50.529,42.720,40.739,40.853,47.117,37.419,49.815,65.428,66.529,68.797,53.604,60.360,68.741,70.564,66.985,36.728,38.031,40.746,33.052,41.386,37.631,34.602,40.226,45.373,46.259,44.245,39.632,43.692,48.973,56.921,61.004,67.381,64.783,58.440,63.141,73.657,72.863,81.655,81.528,74.434,84.939,65.806,60.666,59.793,50.650,52.177,41.308,28.682,33.157,36.264,42.276,47.320,29.080,20.895,37.646,47.964,22.736,35.268,46.909,52.918,55.967,59.628,70.359,69.866,38.580,52.890,61.729,54.256,62.788,57.558,67.378
\string42,51.877,52.575,54.869,56.508,61.668,57.174,63.060,54.819,51.053,37.284,42.804,46.315,48.384,42.584,35.830,38.371,39.183,33.814,31.408,36.996,40.215,43.641,42.390,45.159,45.120,74.126,75.955,71.726,60.228,44.638,35.649,46.060,48.696,50.503,56.211,61.702,47.422,50.090,0,13.817,68.731,63.526,64.276,72.488,65.400,79.513,37.861,65.842,50.435,32.531,23.921,27.804,50.937,45.936,53.723,57.035,57.784,67.448,72.120,67.905,34.643,36.826,30.318,33.733,30.263,27.953,29.346,36.510,27.287,26.055,27.599,29.918,36.965,38.295,35.681,39.209,34.946,36.300,35.006,35.563,38.984,40.653,37.103,26.203,33.886,36.063,29.432,34.165,30.080,35.235,34.058,53.336,53.022,54.120,33.045,25.427,25.934,38.175,38.922,46.684,45.160,47.475,55.960,66.506,68.639,71.119,65.515,53.218,56.924,55.154,57.661,43.471,44.340,45.353,51.476,80.961,65.996,63.669,65.692,62.122,61.043,62.054,56.025,65.304,40.229,43.642,39.010,39.416,39.538,26.312,27.739,30.095,36.473,35.513,21.130,26.029,27.568,28.337,40.195,35.794,42.670,47.670,38.395,38.070,72.919,20.927,20.407,33.880,36.673,36.836,35.170,35.770,38.903,33.077,25.993,22.673,34.313,45.674,47.730,46.878,49.127,39.507,32.778,43.934,53.019,42.857,58.484,53.051,53.221,65.181,49.624,48.653,49.136,44.475,46.346,42.075,39.684,33.529,49.739,44.624,64.773,49.207,51.766,25.687,29.346,62.354,63.025,35.297,36.690,41.837,44.405,38.089,39.481,83.223,87.489,42.825,50.100,44.341,44.298,58.142
\string178,47.620,48.682,50.943,53.621,61.790,56.005,61.031,53.811,51.107,37.905,40.839,44.016,43.845,40.250,31.668,32.425,31.826,31.680,30.199,35.957,41.360,42.639,38.878,39.022,37.248,69.988,72.539,69.164,58.927,43.775,37.458,47.414,53.987,56.629,62.391,67.528,51.263,52.561,13.817,0,66.824,63.173,62.778,71.527,66.457,79.406,35.096,63.547,44.711,32.728,26.033,31.103,50.625,45.071,54.529,56.655,55.098,64.446,70.194,65.562,33.513,36.988,29.925,35.119,31.163,31.901,36.205,41.777,34.547,34.570,36.301,36.918,45.184,46.582,44.498,47.665,41.719,40.524,37.589,35.153,41.402,45.318,41.819,27.373,36.230,36.196,30.796,34.112,28.972,32.007,29.324,49.483,46.555,45.459,25.894,18.788,21.070,37.198,37.139,46.532,43.027,46.859,53.418,65.046,67.576,70.593,65.535,51.514,53.334,51.691,53.478,38.601,38.929,39.703,47.374,81.106,67.666,63.767,63.937,62.868,60.235,61.289,55.012,65.821,45.097,50.608,49.249,47.693,45.932,34.715,33.143,37.079,42.713,42.110,26.379,22.212,20.109,19.889,30.779,26.518,31.986,36.239,27.277,27.299,69.161,18.756,26.532,36.688,45.693,40.622,34.813,32.634,33.214,28.423,22.314,22.247,36.625,52.918,49.766,47.130,48.993,42.652,37.165,42.974,49.761,41.473,59.697,55.712,54.115,65.995,50.969,49.832,52.887,48.014,51.744,48.624,41.936,34.299,49.371,49.649,67.271,53.583,54.135,37.057,41.253,61.593,58.897,34.409,33.151,43.324,47.292,39.947,46.168,83.459,84.560,44.419,50.480,46.726,36.397,50.984
\string41,45.835,48.470,50.985,55.852,64.332,69.715,79.585,80.599,86.970,70.298,63.631,51.084,57.961,56.171,64.684,80.839,71.170,72.000,67.003,77.656,74.104,81.255,64.085,62.266,71.024,32.736,36.582,31.597,32.108,37.365,44.665,37.388,45.736,44.655,46.204,45.671,37.632,27.197,68.731,66.824,0,13.219,15.395,19.272,21.887,26.825,74.548,28.403,58.898,57.487,58.177,58.941,37.789,35.711,42.386,42.803,46.897,40.815,38.616,27.694,72.780,78.368,77.336,71.483,70.540,81.486,85.691,95.795,76.031,75.468,77.237,61.429,58.520,59.652,56.380,60.565,56.860,51.029,48.397,48.322,56.054,60.697,66.560,61.493,57.182,59.245,52.550,47.976,49.413,43.138,46.930,36.849,43.415,48.076,44.176,50.158,51.054,32.310,34.621,37.566,41.146,43.726,36.487,34.333,22.582,19.616,14.465,19.579,26.379,32.547,31.833,63.192,69.075,78.413,76.991,42.977,41.593,44.447,42.775,30.617,31.824,43.311,47.842,47.455,71.218,62.833,68.315,75.445,75.354,67.062,56.608,56.232,54.414,61.171,53.822,58.663,75.221,76.754,74.050,58.628,62.436,72.945,78.774,76.193,23.961,53.671,61.149,53.743,64.331,52.704,45.807,47.103,48.239,54.349,55.379,52.921,56.103,64.423,63.159,66.943,72.350,75.496,71.422,70.539,79.163,83.288,89.537,91.799,80.991,89.840,72.511,67.137,68.063,59.261,64.122,55.747,41.380,43.731,39.479,58.158,56.454,44.347,38.508,62.628,73.217,18.925,26.129,56.902,59.438,65.554,70.326,82.287,84.218,21.551,37.326,75.072,57.373,72.670,58.282,63.149
\string199,38.871,41.078,43.408,48.549,55.081,61.881,72.062,73.225,80.301,62.988,57.768,45.093,54.290,52.194,61.236,76.610,67.228,66.057,60.996,70.959,66.294,74.297,58.230,57.203,66.630,30.561,34.914,30.113,29.276,33.872,38.925,31.891,34.575,33.805,36.393,39.679,30.878,24.630,63.526,63.173,13.219,0,12.072,19.886,15.818,25.042,67.126,21.938,52.831,48.975,49.917,49.786,27.099,26.735,31.766,32.000,37.923,32.946,30.148,20.939,64.523,69.569,69.372,62.611,62.408,73.799,77.061,87.328,67.374,66.881,69.171,53.024,49.678,51.720,47.074,51.314,49.463,44.117,41.187,42.471,49.321,51.748,58.488,54.493,47.820,50.689,45.007,39.398,41.936,37.332,43.489,33.303,41.509,47.687,42.430,46.235,45.656,27.193,32.829,36.760,40.314,38.784,31.998,30.788,21.019,18.281,17.094,16.533,22.021,26.951,25.973,56.192,62.752,72.831,70.615,36.044,32.421,35.654,35.994,20.806,23.773,35.859,40.294,36.581,61.282,51.691,57.852,65.061,66.460,58.461,47.863,47.471,45.394,53.587,47.562,52.980,70.082,72.779,71.641,55.970,59.826,71.348,76.168,75.390,35.268,51.402,56.409,52.830,59.287,47.332,41.095,42.048,43.742,49.156,50.110,49.007,51.464,57.917,54.633,57.911,63.239,66.437,61.829,61.878,71.278,75.087,79.080,81.385,70.556,78.999,61.851,56.277,56.343,47.748,52.999,44.193,31.979,35.218,29.479,48.505,48.367,35.879,38.119,56.551,67.048,16.297,25.897,49.138,52.577,57.984,62.225,75.728,73.980,20.506,37.076,67.354,46.843,62.747,53.035,59.258
\string111,41.207,44.589,45.705,50.786,60.585,67.212,76.716,78.840,86.008,67.991,63.367,51.355,60.050,58.603,65.802,79.245,69.038,68.910,61.575,70.385,65.950,72.038,55.982,52.611,62.495,23.127,25.491,18.897,20.096,27.682,35.858,26.648,35.772,37.628,42.898,46.135,37.801,29.729,64.276,62.778,15.395,12.072,0,11.591,12.790,19.931,64.261,15.986,48.322,48.465,50.870,51.281,29.654,29.110,34.543,35.120,38.272,33.213,32.516,25.502,65.252,70.384,69.441,61.365,61.148,73.208,78.470,88.934,71.176,70.854,72.948,58.745,56.654,58.958,51.989,55.687,52.177,47.861,44.732,43.879,53.789,56.832,64.293,56.663,49.298,54.431,49.536,42.408,43.972,40.320,46.740,38.591,44.563,49.768,43.060,45.842,46.259,29.286,32.223,39.356,44.587,40.357,32.362,34.151,24.008,16.716,17.888,15.767,22.961,30.459,27.251,58.481,65.542,75.748,74.035,43.501,38.143,38.293,37.277,25.697,19.653,28.090,34.011,33.845,59.729,51.932,59.615,66.341,66.827,60.955,48.675,48.085,45.905,53.472,48.484,51.597,69.276,72.514,69.793,56.644,59.732,72.086,76.587,76.120,36.902,52.678,60.637,56.956,65.225,53.267,46.255,45.473,45.023,52.351,52.828,49.272,54.364,62.353,57.122,61.300,64.355,68.922,64.620,65.415,74.482,76.857,81.636,83.303,70.259,79.494,64.042,58.471,58.112,50.470,59.091,49.328,35.942,35.817,31.886,54.244,55.165,37.688,37.664,59.338,71.611,24.359,29.642,53.387,55.262,63.062,67.762,77.758,74.713,25.124,38.929,73.187,49.092,67.049,52.553,58.079
\string92,51.658,55.823,56.958,61.757,71.305,78.519,88.086,90.195,97.111,78.963,74.603,62.585,70.777,69.008,76.160,90.079,80.057,79.820,71.630,80.069,75.330,80.848,65.447,61.422,71.497,28.402,27.727,19.091,23.395,33.284,42.563,30.638,40.850,42.190,46.883,47.816,43.807,34.387,72.488,71.527,19.272,19.886,11.591,0,13.274,15.295,72.908,23.893,57.332,58.125,60.314,60.476,39.235,38.812,42.199,43.990,47.361,41.112,39.445,33.636,74.850,80.035,78.932,69.865,70.133,81.906,87.502,98.071,80.541,80.110,81.286,68.213,65.075,67.280,59.815,63.602,60.137,56.922,54.576,53.931,63.870,66.751,74.548,66.956,59.215,65.391,59.839,52.739,54.062,50.967,56.776,48.296,54.321,60.062,52.892,55.604,56.405,38.458,38.915,44.272,51.836,46.400,38.658,38.441,26.362,14.528,17.391,23.626,32.258,40.284,37.870,69.667,76.634,86.503,84.235,47.810,42.849,43.799,42.851,31.327,24.642,31.431,38.442,39.513,66.936,58.101,65.677,74.123,74.869,69.792,57.338,55.678,53.189,60.430,56.886,61.176,79.123,82.428,79.391,67.288,70.436,82.244,86.704,85.732,39.856,61.227,69.330,63.924,72.403,62.592,56.603,56.532,56.192,63.386,63.396,58.134,63.518,69.836,66.950,72.209,74.650,79.097,74.552,76.490,85.548,86.836,91.636,92.980,79.157,88.562,74.045,68.238,66.842,59.786,68.698,57.697,44.627,45.074,40.972,61.895,60.919,41.482,38.299,65.240,78.341,30.466,37.516,64.091,66.528,73.924,78.421,87.802,82.969,23.232,40.223,83.475,59.366,77.620,63.399,68.533
\string146,49.048,51.665,52.293,55.521,63.250,71.084,81.064,82.932,89.504,71.094,67.868,56.591,66.707,63.688,71.076,84.539,74.874,72.519,63.971,72.549,66.860,73.782,59.296,57.794,68.118,31.868,31.063,23.523,21.005,28.719,34.929,24.885,30.783,31.924,37.998,41.078,36.826,27.918,65.400,66.457,21.887,15.818,12.790,13.274,0,16.236,67.607,22.900,54.385,50.618,52.919,52.781,33.752,34.012,37.251,39.317,44.798,40.922,38.902,33.455,69.047,73.456,72.470,63.165,62.855,73.781,78.545,89.839,71.785,70.888,73.047,58.518,54.522,56.548,48.168,51.603,49.108,46.645,45.054,45.907,54.372,56.209,64.752,58.677,50.325,57.614,52.386,46.015,48.042,46.042,52.840,46.572,53.913,59.718,49.650,50.976,51.247,33.515,36.435,42.413,49.774,44.555,39.286,39.899,29.067,19.370,18.203,22.643,32.653,38.972,36.826,64.706,71.989,82.117,80.359,46.582,39.327,41.821,43.281,27.820,23.860,29.587,36.722,34.161,58.333,48.134,54.707,63.382,64.506,59.472,47.765,45.406,42.296,49.956,48.135,55.053,73.831,77.183,75.331,63.303,67.761,80.634,83.408,82.494,42.759,55.592,61.415,57.615,62.352,53.251,49.343,50.270,51.257,57.883,57.377,51.175,54.634,58.355,57.268,63.860,66.619,69.742,65.550,69.309,79.962,81.042,84.115,84.782,72.206,81.454,66.084,60.797,57.919,50.513,58.451,47.119,37.527,38.257,36.168,54.412,56.692,35.124,35.799,56.144,69.097,29.198,39.355,57.641,60.243,65.002,68.898,78.984,73.758,24.064,46.210,76.383,51.414,68.982,60.268,65.094
\string85,58.344,59.943,58.856,60.799,69.757,78.899,88.290,92.839,100.827,82.790,78.571,66.775,77.499,75.637,83.471,95.783,84.582,83.245,73.810,81.731,75.544,81.856,66.422,64.476,75.184,28.268,25.154,20.633,25.123,39.055,46.819,37.897,44.578,46.657,52.416,55.236,52.095,42.460,79.513,79.406,26.825,25.042,19.931,15.295,16.236,0,77.473,24.608,60.406,61.380,66.030,66.125,44.712,46.411,48.971,48.848,52.851,46.341,43.546,39.344,81.200,85.271,84.511,74.725,73.777,85.347,91.263,102.986,85.814,84.952,88.176,72.322,68.678,70.284,61.678,63.592,60.660,57.794,56.266,55.787,64.499,66.864,76.583,70.162,61.370,68.788,65.717,58.782,61.110,58.324,65.417,56.922,63.547,67.781,61.057,62.880,63.566,47.432,50.360,56.680,63.159,58.358,50.536,49.833,38.021,26.805,28.553,34.977,41.801,48.587,43.998,74.545,82.439,93.522,91.918,52.605,50.224,52.120,52.341,38.989,33.169,35.114,45.292,38.824,69.025,60.262,68.123,74.766,74.468,72.079,60.248,58.229,54.071,60.818,61.309,65.803,84.822,88.111,83.667,72.956,76.491,90.653,94.387,93.479,46.137,68.661,75.791,71.290,76.171,65.117,61.127,60.934,60.432,69.265,69.716,63.167,65.160,68.572,64.933,72.637,74.365,79.946,77.591,79.578,89.756,92.998,93.847,95.226,81.195,89.078,75.484,70.727,67.904,61.236,69.968,60.266,51.960,51.737,47.834,68.871,69.033,50.324,49.982,71.713,84.701,39.636,47.366,69.984,70.596,75.139,79.164,89.117,85.623,22.663,48.398,89.400,59.594,79.844,68.741,69.202
\string69,45.482,45.795,43.641,46.028,55.060,53.537,56.202,56.007,59.760,45.703,51.462,52.714,58.381,58.404,53.907,47.696,42.611,40.137,32.774,27.701,29.194,24.803,28.424,23.278,23.070,62.794,64.439,63.781,56.560,46.339,40.488,48.964,50.382,57.741,67.379,78.244,63.544,67.001,37.861,35.096,74.548,67.126,64.261,72.908,67.607,77.473,0,57.296,25.250,21.985,26.114,28.410,46.547,45.940,50.441,49.926,44.912,56.321,63.586,65.113,23.981,23.046,18.608,13.803,13.071,23.737,32.526,38.830,40.750,42.282,47.251,47.979,56.156,60.039,51.010,51.390,48.535,49.097,44.859,41.049,49.294,47.738,49.963,33.642,29.371,35.947,41.384,36.642,34.425,41.936,47.485,58.941,56.666,56.616,44.563,34.139,32.173,48.561,52.185,64.491,63.220,55.393,57.238,70.283,73.478,73.969,74.287,58.553,56.431,55.095,52.491,35.242,39.898,45.792,49.975,81.275,68.155,60.698,61.459,63.538,55.782,49.034,42.754,50.017,24.976,39.108,45.217,36.806,37.064,37.808,32.041,37.098,40.689,42.306,38.382,23.856,24.260,33.957,38.582,40.651,39.876,50.660,44.473,53.401,85.118,47.036,51.917,65.318,66.801,56.898,50.986,43.808,39.456,40.624,38.263,40.215,50.564,62.427,43.855,39.246,32.265,34.890,31.131,37.127,42.823,33.830,41.224,36.671,26.034,38.409,32.825,33.076,34.549,35.988,48.695,46.732,46.325,35.496,46.468,54.161,71.488,57.185,69.070,54.825,61.763,70.684,66.621,39.816,34.896,47.953,51.027,43.410,30.083,86.120,85.603,52.753,36.904,39.949,31.446,43.812
\string21,36.940,38.391,36.630,41.099,52.368,60.271,68.696,73.723,82.823,65.012,60.996,49.547,60.149,60.307,66.973,76.738,65.232,65.117,57.043,63.942,58.756,64.265,48.243,44.325,54.851,12.342,17.011,16.781,20.723,30.347,36.951,31.503,37.129,41.914,49.339,56.666,46.369,41.700,65.842,63.547,28.403,21.938,15.986,23.893,22.900,24.608,57.296,0,38.038,42.670,48.515,48.838,26.598,29.333,33.672,30.616,31.139,26.644,27.723,25.463,60.655,64.795,64.625,55.880,55.406,68.823,74.843,85.405,69.871,69.912,73.963,59.219,58.952,61.795,53.186,55.166,52.178,47.721,43.649,41.406,51.770,53.625,62.392,53.589,43.989,49.861,49.429,40.631,42.973,40.556,49.163,41.224,45.782,49.186,45.157,45.771,45.321,34.699,40.414,50.074,52.811,46.300,36.994,41.247,34.887,29.516,33.621,26.180,25.718,31.237,23.437,52.447,60.704,72.378,70.991,46.009,42.068,39.384,38.271,30.556,20.955,22.209,30.143,23.338,53.908,48.871,59.015,61.840,61.801,59.001,46.352,47.106,44.274,51.984,49.466,47.969,65.287,69.666,65.708,54.315,55.745,70.392,74.723,76.547,47.839,56.526,64.385,64.753,70.487,55.403,47.871,44.129,41.355,50.685,52.195,50.421,54.580,63.093,50.207,53.633,54.765,62.582,59.888,58.964,67.589,71.844,73.086,75.421,60.720,68.522,55.331,50.478,50.388,44.073,55.314,47.895,38.202,35.326,30.307,56.199,58.943,44.021,50.513,64.882,76.671,34.682,35.067,51.195,50.373,59.105,63.776,73.309,69.407,33.861,43.430,71.814,39.796,61.060,45.815,48.525
\string78,35.602,34.895,29.848,32.733,47.963,49.633,53.592,58.749,66.633,50.801,50.949,47.052,55.102,56.996,56.459,54.746,43.709,45.218,36.195,36.486,35.142,34.263,23.064,11.757,20.205,40.405,42.928,45.043,41.159,37.064,36.719,42.509,48.339,56.163,65.945,76.249,60.795,60.583,50.435,44.711,58.898,52.831,48.322,57.332,54.385,60.406,25.250,38.038,0,23.973,33.767,36.310,37.087,37.905,44.325,40.653,33.611,41.285,48.806,49.851,37.858,39.841,38.010,31.911,29.328,43.091,52.194,60.703,54.940,55.992,62.058,53.840,60.252,63.580,54.319,54.358,49.827,46.992,41.553,35.185,46.987,48.282,54.035,37.777,30.887,36.992,43.167,35.249,34.729,37.231,44.924,49.589,47.437,45.633,39.167,32.810,32.156,42.286,47.366,61.175,59.762,53.184,49.119,60.973,61.658,60.737,62.334,46.963,42.817,43.227,36.439,33.739,41.631,52.065,55.146,70.222,61.462,53.822,52.460,53.830,43.538,36.082,34.418,37.238,36.740,45.105,54.888,48.420,45.913,46.966,36.616,41.423,41.850,45.509,41.949,26.377,36.454,43.259,39.254,36.931,34.641,50.778,50.640,57.282,70.192,49.013,58.156,66.526,71.497,55.758,47.121,38.057,30.333,38.984,39.744,40.883,49.292,63.306,40.391,38.350,32.785,42.932,42.238,40.681,46.791,48.020,51.344,51.505,36.472,45.602,37.331,35.956,38.957,36.964,51.527,49.173,44.026,33.194,38.834,58.279,70.156,56.363,65.782,63.317,72.718,59.293,53.244,41.391,33.673,48.502,53.321,51.974,48.745,70.367,70.463,60.368,30.651,45.942,23.031,28.225
