id,v0,v1,v2,v3,v4
\string43,23.66,19.273,-22.114,1.512,2.949999999999999
\string44,-3.048999999999999,24.62,-13.099,-3.620000000000001,16.601
\string45,-24.663,6.463999999999999,-16.816,-19.452,-14.741
\string46,8.353000000000002,12.605,-22.509,5.015000000000001,-10.347
\string47,23.979,5.937999999999999,-22.528,6.539999999999999,-6.817
\string48,24.308,-9.537000000000001,8.024000000000001,-24.378,8.097999999999999
\string49,10.131,-7.161000000000001,-4.359999999999999,-3.864999999999998,17.585
\string50,2.512,4.100999999999999,22.746,4.312999999999999,-17.051
\string51,-2.363,14.041,4.576000000000001,-2.780999999999999,-0.5130000000000017
\string52,-23.441,18.927,-0.6960000000000015,-9.048999999999999,-18.815
\string53,19.954,9.429000000000002,1.978000000000002,3.605,-7.821000000000002
\string54,10.798,16.446,5.562000000000001,-17.531,-18.651
\string55,-22.173,-7.023,-3.449999999999999,23.137,7.447000000000003
\string56,-8.096,1.492000000000001,-10.878,6.224,1.108000000000001
\string57,-5.446999999999999,-11.508,24.945,-7.248999999999999,-18.148
\string58,0.2510000000000012,-5.527999999999999,5.338999999999999,8.677999999999997,-19.556
\string59,6.696999999999999,9.097000000000001,-20.859,-19.747,7.718000000000004
\string60,-22.507,15.089,-3.111999999999998,-15.928,6.379999999999999
\string61,12.1,-10.236,13.035,12.301,-22.65
\string62,17.308,15.491,-18.316,-23.709,24.795
\string63,21.196,-24.186,23.837,-10.364,6.213999999999999
\string64,-16.211,-2.920999999999999,-15.755,-6.195,9.104999999999997
\string65,11.971,0.3599999999999994,16.143,16.103,-5.471
\string66,-20.679,21.853,14.769,-7.529,-24.312
\string67,19.831,-5.670000000000002,1.158999999999999,-8.315000000000001,-21.006
\string68,19.879,-12.131,22.425,-1.427,10.419
\string69,-18.404,11.979,17.297,-4.998000000000001,-7.931999999999999
\string70,21.678,-5.940000000000001,-9.449,-7.821999999999999,22.951
\string71,-5.614999999999998,23.427,-19.585,13.695,2.754999999999999
\string72,16.338,1.282,-22.772,-11.001,12.157
\string73,13.116,19.209,23.408,6.393999999999998,-21.784
\string74,8.174999999999997,-15.084,24.081,15.618,-2.266999999999999
\string75,-5.094000000000001,22.396,6.405999999999999,-19.667,19.532
\string76,3.077000000000002,-9.157999999999999,20.296,7.670000000000002,-6.533000000000001
\string77,-17.881,-21.486,-21.59,-16.739,-16.959
\string78,-10.767,24.818,3.106000000000002,5.036000000000001,-18.531
\string79,-24.432,4.289000000000001,18.803,11.261,23.415
\string80,-16.781,-3.616,16.486,5.59,5.202999999999999
\string81,16.113,0.6539999999999999,-11.398,8.411000000000001,-10.127
\string82,22.983,6.399000000000001,-7.056000000000001,10.042,-7.829000000000001
\string83,14.438,20.161,4.617999999999999,-14.234,8.317
\string84,-22.783,-6.222000000000001,-8.190000000000001,-17.322,-6.867999999999999
\string85,-20.861,6.084,24.511,-18.32,-11.171
\string86,6.949000000000002,23.969,-4.774999999999999,17.371,6.904
\string87,6.831,-3.689,-14.383,-5.236000000000001,-17.928
\string88,-10.296,13.089,-9.815,8.939,15.392
\string89,8.155999999999999,4.893999999999998,-0.08699999999999974,11.161,24.507
\string90,-13.877,23.809,0.4600000000000009,-5.917999999999999,-17.786
\string91,4.756,9.094000000000001,8.615000000000002,24.961,-12.573
\string92,-11.173,-1.149000000000001,23.135,-15.282,-19.925
\string93,20.086,18.162,-11.002,-17.062,13.209
\string94,-12.623,-24.39,1.497,24.485,-3.190999999999999
\string95,-1.568999999999999,-19.239,8.421999999999997,-1.052,-10.452
\string96,-10.973,12.673,8.415999999999997,15.789,14.669
\string97,-15.408,-2.864000000000001,14.62,-14.932,18.953
\string98,15.355,15.979,-17.307,0.6840000000000011,19.674
\string99,-13.929,10.955,-2.138999999999999,-3.803999999999998,20.652
\string100,-18.924,24.149,-23.102,6.042999999999999,-12.066
\string101,-8.623999999999999,-22.692,22.02,22.452,-0.1729999999999983
\string102,-15.272,-10.004,-7.504000000000001,16.279,-2.366
\string103,4.036999999999999,-5.757000000000001,8.695,-5.567,-18.278
\string104,18.133,9.591000000000001,21.379,-3.021999999999998,3.338000000000001
\string105,24.714,8.960999999999999,-3.140999999999998,-8.853999999999999,18.232
\string106,17.24,10.262,21.852,-11.983,18.555
\string107,15.099,17.547,23.298,-3.148,10.414
\string108,12.22,14.037,6.890999999999998,-14.781,7.241
\string109,-16.235,21.839,-1.175000000000001,-13.122,10.592
\string110,19.868,7.075000000000003,5.077000000000002,17.798,-9.148999999999999
\string111,-8.510000000000002,0.8290000000000006,14.36,-9.239000000000001,-16.789
\string112,-2.818999999999999,-13.961,8.844999999999999,-4.119,18.002
\string113,-11.925,-1.228999999999999,-6.731000000000002,15.503,-2.649999999999999
\string114,-22.363,-14.075,23.188,-10.225,-5.030999999999999
\string115,-7.262,2.222999999999999,6.091999999999999,0.1479999999999997,16.518
\string116,-13.783,24.622,-6.975999999999999,-10.359,-4.960999999999999
\string117,23.628,18.688,-16.491,24.555,15.615
\string118,-4.721,4.029,-18.927,0.6980000000000004,18.61
\string119,18.682,13.682,-17.126,15.056,5.041
\string120,-11.169,7.204999999999998,-22.564,18.247,17.795
\string121,18.548,5.015000000000001,-24.251,10.78,-6.82
\string122,-2.073,15.365,-13.269,21.065,-4.356999999999999
\string123,11.856,13.853,-23.501,-5.672999999999998,12.582
\string124,2.114999999999998,-18.225,-23.253,15.343,-3.814
\string125,22.78,-12.439,11.987,13.482,8.539000000000001
\string126,13.598,-0.3069999999999986,-21.653,-3.170000000000002,0.9789999999999992
\string127,19.441,6.355,-5.382000000000001,11.359,-3.649999999999999
\string128,-3.335000000000001,-16.688,1.001000000000001,9.497,-20.726
\string129,-1.516999999999999,20.022,23.491,-7.863,7.146000000000001
\string130,11.212,-15.493,-9.288,-17.256,6.440000000000001
\string131,-4.841999999999999,10.311,10.831,18.386,9.918999999999997
\string132,14.758,-2.844999999999999,-1.256,-2.957999999999998,-12.38
\string133,-22.776,-13.633,20.337,-11.892,19.923
\string134,-4.109000000000002,18.149,12.356,-17.997,-18.728
\string135,-23.899,-18.434,-17.711,-5.385000000000002,1.768000000000001
\string136,14.024,13.253,-15.073,-12.742,10.596
\string137,-13.419,16.266,19.197,-11.371,-24.96
\string138,19.123,-16.515,8.527999999999999,-3.771999999999998,0.5500000000000007
\string139,8.459000000000003,-8.154,-11.95,-20.109,-9.23
\string140,-4.085999999999999,1.452000000000002,0.09100000000000108,13.527,-15.901
\string141,16.679,18.472,2.331,-16.794,-9.721
\string142,-19.667,-20.839,-16.794,5.164999999999999,-22.843
\string143,24.742,-5.033000000000001,23.339,-1.248999999999999,-5.132000000000001
\string144,0.1550000000000011,17.034,15.878,12.227,14.979
\string145,16.057,12.949,-3.518000000000001,-13.179,22.927
\string146,-6.033999999999999,2.085999999999999,20.662,-16.013,-8.405999999999999
\string147,3.986999999999998,2.562999999999999,-18.488,-0.120000000000001,-2.960000000000001
\string148,-20.509,6.381,-12.889,-19.221,19.182
\string149,-1.576000000000001,-19.136,19.484,0.8840000000000003,-17.774
\string150,19.138,23.094,-8.138999999999999,5.608000000000001,4.271000000000001
\string151,0.1769999999999996,16.464,16.015,-11.849,22.739
\string152,10.213,-7.975000000000001,23.164,21.057,-10.238
\string153,-2.109999999999999,-23.246,-19.233,0.2360000000000007,-1.783000000000001
\string154,-20.959,15.742,10.649,0.7729999999999997,-23.382
\string155,-4.878,-8.937999999999999,-22.268,8,9.200000000000003
\string156,-22.027,-2.741,-0.1660000000000004,-12.277,-7.035
\string157,20.97,-6,-3.916,-3.559000000000001,20.841
\string158,-5.199999999999999,3.312000000000001,-17.942,0.7530000000000001,24.923
\string159,10.983,-10.072,-15.299,19.485,-22.047
\string160,-2.439,-13.738,16.531,-17.262,-15.435
\string161,-12.411,10.928,-10.756,-14.604,4.632000000000001
\string162,-6.196000000000002,9.243000000000002,-1.815000000000001,-11.86,-7.459
\string163,-24.303,20.743,21.312,21.947,16.997
\string164,-12.037,-6.224,14.968,6.969000000000001,-0.5440000000000005
\string165,-11.891,11.321,12.25,-9.006,1.366
\string166,5.076000000000001,3.707999999999998,11.672,20.336,-4.195
\string167,22.232,8.506999999999998,5.247,7.527000000000001,15.847
\string168,2.388000000000002,-6.984000000000002,0.9559999999999995,14.536,-15.045
\string169,-16.906,21.508,-2.853999999999999,5.306000000000001,12.943
\string170,1.800999999999998,-0.2409999999999997,-6.420999999999999,-8.288,-13.807
\string171,-10.767,7.609999999999999,24.843,-6.821999999999999,19.768
\string172,5.632000000000001,-21.094,17.943,12.439,-18.487
\string173,2.475000000000001,6.306000000000001,-11.503,23.217,-6.056000000000001
\string174,9.914000000000001,21.481,2.076000000000001,-23.711,9.837000000000003
\string175,-16.282,-1.960999999999999,-17.944,2.033000000000001,-17.929
\string176,23.339,-14.062,15.938,-22.6,-18.016
\string177,12.921,12.817,-14.729,-7.222000000000001,6.614999999999998
\string178,-5.861999999999998,-11.143,-0.3679999999999986,-19.754,-11.101
\string179,24.24,-10.386,-14.125,-24.298,20.064
\string180,-19.3,-20.269,-19.352,7.508000000000003,24.176
\string181,-2.861999999999998,17.514,-18.81,21.856,19.17
\string182,-13.569,0.2860000000000014,-4.734999999999999,13.747,11.6
\string183,11.196,-13.658,5.831,-18.019,-5.137
\string184,1.814,-7.013000000000002,-24.748,15.371,-23.844
\string185,1.640000000000001,-1.716000000000001,-3.582000000000001,-2.795000000000002,-10.166
\string186,4.477,-22.197,14.813,-6.715,15.133
\string187,23.177,9.484999999999999,-24.555,5.204000000000001,19.703
\string188,-17.158,-3.372,14.925,-2.276,1.867000000000001
\string189,-9.909000000000001,-7.620999999999999,10.03,13.78,-11.464
\string190,-20.515,-5.053999999999998,-21.356,-3.858000000000001,-2.858000000000001
\string191,-9.023,7.265999999999998,21.066,-2.193999999999999,-0.3000000000000007
\string192,12.08,18.438,-19.764,20.104,-18.309
\string193,-23.429,3.643000000000001,14.693,22.019,21.529
\string194,20.875,-21.499,5.253,-23.588,17.767
\string195,21.23,-22.378,-7.085000000000001,1.007000000000001,-17.13
\string196,-21.687,7.223999999999997,-23.973,20.559,19.797
\string197,24.552,-12.601,11.179,9.235999999999997,-18.727
\string198,-1.126999999999999,-12.483,6.943000000000001,-7.398,19.959
\string199,-8.451000000000001,-6.138000000000002,11.196,-6.698,-7.803999999999998
