,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string104,42.843,45.977,47.765,52.089,66.334,67.291,76.857,77.552,83.333,65.362,61.194,50.465,60.909,56.960,64.010,77.898,69.514,66.520,59.237,68.722,64.904,71.246,56.077,54.847,64.780,63.168,64.777,25.254,51.380,24.335,33.722,20.807,0,9.591,22.120,32.033,27.052,21.100,59.274,59.950,13.099,58.561,8.953,15.244,8.283,72.381,64.318,55.676,51.338,48.295,49.302,51.355,24.444,25.470,24.206,29.591,37.105,37.214,35.601,29.200,64.854,70.305,68.287,61.901,60.323,70.985,76.525,86.900,69.165,68.583,70.443,56.999,58.730,59.648,55.779,59.312,51.153,46.050,42.398,41.501,50.490,57.638,62.039,53.555,50.055,53.550,46.693,42.152,41.992,39.007,46.854,36.296,36.426,61.844,47.448,45.355,44.453,24.582,23.231,32.965,35.726,35.680,32.740,34.190,24.054,17.615,12.775,12.576,24.499,31.486,48.955,58.601,65.309,74.917,73.464,42.386,30.320,32.677,37.292,20.877,20.068,27.836,29.005,59.182,63.143,61.043,65.488,69.380,66.989,59.237,48.271,49.034,49.656,52.906,43.737,49.866,67.980,71.415,72.173,59.636,64.268,75.935,77.511,78.047,75.773,50.232,54.473,53.625,59.992,47.977,44.455,45.379,47.960,51.234,50.349,46.018,50.077,61.920,58.241,62.062,65.761,68.412,64.587,65.345,74.785,76.437,84.740,85.496,74.460,84.980,68.114,63.672,65.952,57.963,65.246,58.405,21.902,36.740,25.640,29.827,43.786,18.253,30.580,55.345,66.926,21.964,28.821,51.791,54.144,60.817,66.113,74.645,76.352,26.224,43.366,71.229,55.522,68.406,55.260,64.767
\string9,44.995,48.324,51.586,56.380,68.916,68.943,78.898,78.004,82.912,65.683,60.982,50.143,59.599,54.773,62.706,78.768,71.570,68.239,62.798,73.247,69.831,77.005,62.021,61.678,70.977,69.507,71.770,34.332,57.669,31.245,38.819,26.924,9.591,0,12.920,22.940,20.351,14.849,60.207,61.613,11.378,61.374,16.751,20.713,15.223,77.368,69.803,61.492,58.450,53.062,52.056,53.918,27.669,27.544,25.570,32.117,41.131,41.018,38.255,30.345,67.624,73.411,71.546,66.364,65.047,74.840,79.041,88.898,69.641,68.957,69.919,56.516,57.680,58.144,56.682,60.997,53.256,47.680,44.375,44.846,51.821,59.292,62.209,55.946,53.927,55.548,46.784,43.947,43.721,39.905,46.432,34.382,34.824,63.186,48.970,47.950,46.738,24.848,22.527,28.159,30.201,34.012,32.953,31.586,20.985,17.763,7.950,14.240,26.307,32.113,52.412,61.082,66.884,75.626,73.686,39.438,27.111,32.526,37.967,19.906,25.791,36.753,36.552,65.377,68.384,65.148,68.126,73.116,71.289,61.426,51.783,52.457,53.620,56.833,45.891,54.179,71.361,74.134,76.248,62.073,67.269,77.283,79.138,78.959,77.162,50.449,52.714,50.621,57.264,46.789,44.078,46.820,51.042,52.232,51.247,48.221,51.362,62.778,62.186,65.218,70.499,71.613,67.082,67.580,76.796,78.527,87.998,88.966,79.527,90.034,72.012,67.385,70.183,61.649,66.666,60.115,20.966,39.839,27.924,23.628,38.382,14.914,27.306,54.296,64.626,16.550,26.927,52.405,56.467,61.951,67.046,77.202,80.020,24.885,42.330,70.210,59.949,70.454,59.300,70.136
\string68,47.769,51.698,56.888,62.981,73.228,72.147,82.259,79.450,83.615,67.866,62.395,51.358,58.767,53.594,62.745,81.387,75.815,72.553,69.951,81.092,78.248,86.098,71.344,71.266,79.823,77.762,81.154,45.795,67.433,42.862,48.905,37.942,22.120,12.920,0,13.171,16.166,16.919,64.638,66.339,17.453,66.544,27.508,30.293,27.166,85.098,77.687,69.511,67.660,60.902,57.667,59.031,33.059,32.167,28.516,35.672,45.705,44.974,40.921,32.191,71.867,78.140,76.858,73.202,72.734,81.981,84.367,93.047,72.238,71.744,71.275,58.814,59.450,59.752,61.468,66.772,60.231,54.038,50.769,52.545,57.163,64.342,65.193,61.772,60.981,59.812,49.357,48.112,47.910,43.208,47.945,32.722,33.068,65.401,53.347,53.768,51.851,29.666,27.053,25.487,25.048,33.321,33.850,28.074,18.968,22.002,14.355,21.587,29.836,33.697,57.151,64.781,69.278,76.815,73.635,34.422,23.096,32.096,38.129,21.070,33.445,47.615,45.871,73.512,76.710,72.308,74.201,80.264,79.569,67.419,59.238,60.163,61.968,65.620,52.777,61.942,77.310,79.584,83.359,67.009,72.096,79.513,82.377,81.963,80.979,54.551,54.295,51.345,58.486,49.794,47.180,51.321,56.891,55.408,54.757,54.963,57.411,68.421,69.674,70.688,77.737,77.682,72.039,71.326,79.404,81.519,92.319,94.020,86.259,96.458,77.614,72.587,76.487,67.665,70.182,64.372,24.085,46.095,32.104,16.462,29.898,17.396,29.388,57.309,65.356,12.655,25.257,54.583,60.923,65.822,70.610,83.154,86.321,26.846,39.628,69.791,66.516,74.236,64.903,77.766
\string63,56.878,61.704,67.691,73.906,82.618,81.208,91.375,86.500,88.803,73.771,69.049,59.234,64.237,58.111,66.235,86.067,82.113,78.770,76.720,87.962,85.684,93.268,79.723,79.509,87.367,85.269,88.263,55.585,73.094,49.408,54.501,43.525,32.033,22.940,13.171,0,19.281,20.108,66.383,69.028,29.519,70.884,38.403,39.153,36.764,89.547,84.160,76.705,76.888,68.285,63.087,64.228,43.937,41.350,38.854,46.946,56.217,55.871,52.357,43.925,77.264,83.731,82.040,78.818,78.899,86.752,88.333,96.288,75.382,74.740,72.289,62.621,62.099,62.173,65.012,71.189,65.149,60.145,57.803,60.321,64.308,70.987,70.727,68.109,68.290,67.263,54.893,54.912,54.082,50.065,52.486,41.041,42.129,71.423,58.125,59.131,57.725,36.156,30.718,23.888,26.281,35.941,39.803,33.777,26.921,30.366,22.026,30.560,39.974,43.350,64.932,72.789,76.221,82.044,78.700,43.396,31.614,40.377,45.757,31.654,42.817,56.716,54.002,80.968,82.327,76.724,76.956,85.228,85.382,72.037,64.843,64.895,67.249,70.609,57.188,68.366,82.591,84.297,89.260,73.126,78.767,84.072,86.430,84.834,82.781,56.907,55.661,50.352,58.571,54.780,53.126,58.623,64.832,61.892,60.260,59.547,63.030,72.625,78.178,79.326,86.596,84.632,77.870,78.952,86.882,86.716,99.411,100.393,93.665,104.544,85.463,80.166,83.392,74.667,76.065,69.024,32.667,52.322,42.160,24.621,33.923,21.841,25.590,56.305,63.563,23.746,35.289,60.927,68.713,73.103,77.441,89.044,91.060,37.316,47.494,73.825,75.501,81.139,73.233,87.381
\string138,40.179,44.399,50.810,57.512,64.577,63.349,73.382,68.010,70.561,54.944,50.552,40.967,45.931,40.031,47.907,67.214,63.084,60.122,59.300,70.514,68.692,76.582,63.330,63.493,70.486,68.876,72.919,50.962,58.981,39.519,41.716,35.291,27.052,20.351,16.166,19.281,0,12.825,50.353,52.115,28.614,53.226,33.386,39.483,34.705,73.604,67.133,60.056,61.146,50.825,44.947,45.987,30.079,25.689,27.821,34.565,42.739,44.662,43.313,34.497,58.838,65.112,63.721,61.453,61.518,69.635,70.535,78.354,57.152,56.749,55.413,44.522,44.685,45.677,48.225,54.736,50.144,44.469,41.219,44.051,47.957,53.342,52.839,50.073,50.314,48.223,35.725,36.030,35.372,31.045,33.497,25.524,28.384,52.525,39.702,41.214,39.254,18.977,17.801,13.969,11.377,24.058,28.850,28.106,25.639,31.635,24.749,20.763,27.771,28.764,47.077,53.861,57.180,63.261,60.838,40.346,27.323,32.981,37.127,24.755,35.342,49.090,45.540,64.619,65.887,60.207,60.864,68.083,69.172,54.962,48.023,49.040,51.686,56.354,41.486,51.150,64.356,66.105,71.438,54.227,59.725,65.405,67.823,66.847,66.008,40.501,39.588,37.393,46.105,39.408,35.126,40.006,46.291,42.662,41.237,43.459,47.907,58.812,61.425,60.879,68.548,66.271,59.027,59.792,67.912,68.012,80.272,81.353,75.495,86.042,66.572,61.389,64.888,56.018,56.972,50.437,16.237,34.949,28.216,15.730,29.574,18.577,25.677,43.475,50.383,16.912,25.729,41.688,49.706,55.195,59.568,71.640,73.268,40.904,46.890,55.487,57.255,61.916,54.849,69.718
\string183,46.819,49.763,53.957,58.068,67.395,66.838,76.980,73.329,75.801,59.098,55.395,46.551,54.028,47.400,54.106,71.204,65.744,61.873,57.656,68.852,66.310,74.017,60.637,61.756,69.525,69.509,71.755,45.715,55.602,32.380,35.533,28.512,21.100,14.849,16.919,20.108,12.825,0,50.159,52.971,25.573,55.555,29.511,34.261,27.682,72.978,67.359,60.599,60.691,50.304,46.534,48.408,33.363,29.948,32.761,39.299,47.406,49.315,48.003,39.379,63.202,68.783,66.306,62.549,60.975,68.457,71.221,80.734,60.741,59.572,59.696,47.151,47.150,47.062,47.182,52.492,45.596,40.937,38.857,41.040,46.225,53.106,54.531,49.852,50.098,51.346,40.040,40.053,39.269,35.883,39.586,35.061,37.578,59.067,42.228,42.130,41.589,20.867,17.813,20.646,23.577,32.124,35.923,36.552,29.922,30.533,19.812,20.496,32.606,35.808,51.787,58.921,63.432,70.395,69.627,47.797,34.567,39.877,44.377,29.063,35.487,45.730,44.131,65.359,64.485,59.670,59.872,66.650,65.735,53.473,45.934,45.841,47.776,50.746,37.987,49.878,65.557,67.098,70.835,56.410,63.117,71.466,72.021,69.996,68.039,40.071,40.785,36.889,44.257,38.033,36.631,41.856,47.773,46.830,44.499,40.412,44.017,54.138,59.356,62.540,68.797,66.545,61.077,64.048,73.997,73.674,84.701,84.548,77.681,88.712,69.490,65.084,66.873,57.949,60.353,52.978,20.920,36.256,32.849,25.148,40.652,18.547,20.889,41.745,51.185,22.570,33.237,47.548,52.919,56.612,61.101,70.467,73.894,38.566,52.798,62.942,58.937,65.711,58.306,70.040
\string42,51.877,52.575,54.869,56.508,55.194,56.484,62.884,54.586,50.997,36.948,42.461,45.279,44.549,40.079,32.441,35.804,34.933,33.416,31.151,36.996,39.383,43.554,41.884,43.804,42.782,47.362,48.942,71.795,35.769,45.057,33.770,47.214,59.274,60.207,64.638,66.383,50.353,50.159,0,8.170,69.145,21.771,64.286,72.488,65.850,35.670,37.537,39.443,50.026,30.746,21.290,22.097,54.288,47.775,59.682,61.482,60.958,68.117,73.134,67.976,33.286,34.710,29.292,30.396,28.756,26.453,25.185,33.664,21.433,19.372,20.825,22.746,20.998,25.081,15.066,22.285,27.711,31.977,32.665,34.771,38.272,33.698,33.835,26.081,29.377,34.584,28.222,31.705,29.541,34.136,29.137,54.585,59.460,39.005,20.186,20.789,24.789,38.438,41.737,47.337,48.986,49.306,55.994,66.676,68.665,71.201,65.526,53.367,57.197,55.269,41.808,43.426,44.113,44.905,51.470,82.600,70.001,67.741,67.201,64.060,62.162,64.163,60.577,44.952,31.223,22.807,13.487,26.000,33.382,18.973,21.113,19.360,23.613,28.977,20.303,25.418,26.212,24.564,32.459,26.700,34.512,39.326,32.068,25.713,20.101,11.502,20.406,26.400,32.430,36.352,31.570,32.281,33.503,31.209,24.707,19.484,33.388,37.425,44.054,44.685,47.104,36.472,27.269,42.765,52.750,41.828,53.631,47.831,47.873,59.259,43.515,41.401,36.312,31.498,31.572,19.021,46.972,29.396,53.702,61.719,72.045,57.200,51.791,16.942,22.668,62.355,64.046,34.572,36.593,41.052,42.261,38.066,30.461,83.400,87.489,41.181,43.002,39.406,42.152,52.403
\string178,47.620,48.682,50.943,53.621,51.854,53.708,59.531,51.574,49.080,34.840,40.781,43.521,42.024,39.335,31.085,32.397,31.036,31.214,29.670,34.000,36.861,39.997,38.834,38.946,37.068,40.488,42.976,70.609,32.482,45.323,34.495,47.612,59.950,61.613,66.339,69.028,52.115,52.971,8.170,0,69.833,13.953,63.973,72.607,66.569,29.778,30.707,32.944,44.705,26.495,16.273,16.192,52.115,45.750,57.783,58.878,56.991,64.462,70.231,65.963,25.549,26.982,21.508,22.974,23.127,22.828,21.493,29.244,18.303,17.828,19.368,23.707,23.470,28.971,18.548,24.962,31.083,34.397,33.760,34.971,39.567,33.705,34.258,24.861,25.978,31.107,26.635,28.262,26.078,31.706,26.941,52.834,57.467,33.141,16.867,17.440,21.070,38.360,42.423,48.674,49.797,47.879,53.612,65.222,68.236,71.127,66.846,53.135,55.143,52.805,35.947,37.981,38.524,39.311,45.852,81.225,69.027,65.523,64.259,63.140,60.308,61.925,57.866,38.207,25.939,16.898,11.382,23.154,32.698,19.829,19.934,19.788,23.958,31.044,22.917,21.953,19.724,19.825,28.278,22.003,28.047,32.802,26.000,22.267,16.218,16.029,25.277,32.884,39.146,39.728,32.625,30.915,30.177,28.210,22.314,21.792,36.516,41.965,42.854,41.206,42.777,33.478,22.376,37.887,46.888,34.639,46.871,41.266,40.445,52.114,37.174,34.570,29.332,25.494,27.909,13.900,46.569,26.502,51.437,62.085,71.318,57.891,54.496,24.171,29.282,62.584,62.676,30.924,32.681,40.301,41.665,37.724,24.604,83.961,85.569,38.197,38.051,34.767,35.999,47.695
\string41,45.835,48.470,50.985,55.852,69.869,69.920,79.587,80.608,87.131,70.306,64.631,52.778,63.472,59.760,68.848,84.385,76.304,73.181,67.919,78.052,74.133,81.408,65.419,64.907,74.845,72.814,75.515,31.354,63.537,37.229,45.971,33.820,13.099,11.378,17.453,29.519,28.614,25.573,69.145,69.833,0,68.102,14.069,17.292,14.272,83.795,74.591,65.549,60.145,57.832,58.492,60.293,27.629,30.509,24.849,29.609,39.392,37.400,32.703,25.579,72.832,78.542,77.337,71.999,70.603,81.497,86.031,95.952,76.802,76.357,78.184,63.522,65.387,65.862,64.545,68.111,60.232,53.703,49.790,49.593,56.297,64.173,67.536,61.575,58.777,59.553,52.761,49.049,49.445,45.032,52.818,35.839,34.681,67.351,55.920,54.732,52.911,32.259,31.874,37.286,37.223,40.045,35.881,32.208,20.300,15.413,12.773,19.515,26.371,32.537,55.453,63.732,70.101,79.900,77.281,33.589,25.031,30.975,37.031,18.373,25.250,36.265,37.466,68.823,74.288,72.095,76.356,79.678,77.176,68.476,58.506,59.907,60.567,63.781,53.852,59.979,77.391,80.609,81.862,67.446,71.692,82.520,85.342,86.231,85.380,59.297,61.432,60.420,66.096,52.948,49.971,51.552,55.073,57.123,57.308,55.919,57.477,69.388,65.219,67.726,72.931,76.117,72.590,70.686,79.180,83.302,91.206,93.247,82.950,92.478,75.153,70.699,74.538,66.216,71.747,66.736,26.239,46.096,28.753,25.426,38.449,22.514,37.827,64.660,74.582,17.525,25.385,56.967,60.060,65.669,70.982,82.542,86.380,14.347,36.267,75.312,62.298,74.372,61.999,71.538
\string199,38.871,41.078,43.408,48.549,47.501,50.289,55.478,49.126,49.726,34.984,40.096,41.071,39.350,39.727,32.786,32.994,29.559,32.332,31.341,33.742,36.312,37.946,35.665,31.600,29.632,29.034,33.938,65.983,28.911,44.593,35.895,46.735,58.561,61.374,66.544,70.884,53.226,55.555,21.771,13.953,68.102,0,60.755,69.849,65.052,25.007,21.213,21.933,35.080,21.225,11.694,9.239,46.325,40.576,52.149,52.103,47.949,55.680,62.568,59.939,13.640,16.949,12.668,12.380,18.135,25.092,25.410,31.015,22.364,24.357,25.508,29.433,31.304,37.755,28.070,33.229,38.300,39.454,36.582,36.246,42.934,36.677,38.240,26.896,23.098,27.463,26.173,23.094,21.101,27.856,25.139,48.291,52.197,24.678,15.627,15.592,17.011,37.187,42.184,49.495,49.846,44.096,47.531,60.325,64.733,68.031,66.261,50.497,49.360,46.649,24.861,29.489,30.654,32.939,37.924,76.061,64.702,59.159,56.761,58.949,54.570,55.816,50.996,26.585,21.680,14.016,20.153,26.286,36.375,27.089,22.332,24.703,28.058,36.896,29.126,19.898,16.173,21.312,27.859,19.269,19.971,25.913,23.099,26.299,22.089,25.716,34.747,43.283,50.199,45.657,35.522,30.231,26.206,25.553,21.978,28.123,42.746,50.757,42.800,37.453,37.710,33.154,20.407,31.995,38.793,25.729,38.578,34.794,29.724,42.247,28.545,23.961,20.050,17.836,26.751,13.643,44.198,22.072,45.497,60.477,67.844,56.687,57.132,35.922,41.609,60.479,57.926,26.377,27.940,41.443,43.547,42.036,22.903,81.656,79.204,36.754,30.536,30.580,25.408,41.002
\string111,41.207,44.589,45.705,50.786,66.290,67.702,76.810,78.941,86.016,68.107,63.670,52.335,63.155,60.496,67.762,80.672,71.572,69.195,61.779,70.394,66.326,72.054,56.470,53.934,64.379,61.584,63.458,18.790,52.439,27.119,37.538,24.266,8.953,16.751,27.508,38.403,33.386,29.511,64.286,63.973,14.069,60.755,0,11.516,9.199,73.626,64.367,54.984,48.850,49.436,51.832,53.687,22.374,25.692,21.872,25.915,32.668,31.553,29.729,25.153,65.786,71.234,69.743,62.813,61.703,73.609,79.644,89.812,72.869,72.678,74.863,61.600,63.924,65.351,60.808,63.944,56.111,50.711,46.364,44.580,54.233,60.936,65.872,56.685,51.842,55.233,50.119,44.096,44.250,41.355,50.187,37.018,36.019,62.752,50.754,48.375,47.019,29.012,28.765,38.696,40.627,37.964,32.256,33.664,23.809,16.046,17.888,15.468,22.472,30.329,48.207,58.552,65.775,76.128,74.036,39.769,29.344,29.844,34.137,19.557,15.026,22.284,24.498,57.737,64.446,63.282,69.371,72.166,69.774,63.332,51.602,52.965,53.279,56.997,48.753,52.010,69.971,74.140,74.113,61.836,65.196,77.394,79.815,81.592,79.544,55.768,60.646,60.976,67.273,53.571,48.901,48.186,49.431,53.652,53.577,50.795,55.017,67.397,59.792,62.723,65.643,70.337,66.823,66.034,74.598,77.266,84.533,86.026,73.611,83.574,67.959,63.401,66.345,58.955,67.666,61.443,25.164,39.051,24.108,32.753,44.654,22.882,37.585,62.131,73.737,24.341,27.771,53.757,55.374,63.479,68.949,77.758,78.382,24.147,38.907,73.956,55.074,69.751,54.514,63.616
\string92,51.658,55.823,56.958,61.757,77.701,79.147,88.246,90.374,97.149,79.163,74.848,63.531,73.874,70.868,78.044,91.395,82.490,80.030,71.770,80.069,75.884,80.909,65.854,62.641,73.279,69.995,70.821,18.757,59.185,32.563,44.452,28.347,15.244,20.713,30.293,39.153,39.483,34.261,72.488,72.607,17.292,69.849,11.516,0,10.116,81.186,73.121,63.794,57.780,59.339,61.547,63.376,33.108,35.915,30.513,35.670,42.061,39.705,37.027,33.455,75.624,81.221,79.421,71.773,70.931,82.534,89.125,99.350,82.745,82.467,83.794,71.619,73.490,74.711,69.970,73.187,64.712,60.100,56.376,54.576,64.411,71.466,76.484,67.017,62.178,66.391,60.571,54.642,54.437,51.898,60.120,46.502,45.147,73.335,60.485,57.975,57.047,38.125,35.044,43.387,47.255,43.933,38.598,38.072,26.277,14.018,17.339,23.195,31.641,40.083,58.472,69.702,76.797,86.794,84.240,44.152,33.935,35.294,39.804,25.969,20.835,25.565,28.464,66.236,72.744,71.556,77.472,81.243,78.559,72.734,60.793,61.394,61.666,64.677,57.266,61.497,79.697,83.933,83.720,72.402,75.846,87.614,89.875,91.326,88.157,64.287,69.331,68.215,74.911,62.948,59.213,59.113,60.408,64.564,64.037,59.569,64.134,75.767,70.054,73.942,76.278,80.916,77.301,77.322,85.759,87.468,95.308,96.487,83.353,93.662,78.740,74.025,76.478,69.402,78.549,71.439,34.601,48.574,34.108,39.292,49.598,25.519,38.256,68.748,81.089,30.465,35.264,64.589,66.595,74.478,79.902,87.816,87.634,22.430,40.223,84.514,66.008,80.909,65.210,74.124
\string146,49.048,51.665,52.293,55.521,71.191,72.450,81.794,83.844,90.136,72.103,67.869,57.140,68.405,64.607,71.698,84.730,75.676,72.545,64.020,72.998,68.689,74.619,59.304,58.052,68.527,67.110,67.884,20.850,54.824,26.841,37.635,24.003,8.283,15.223,27.166,36.764,34.705,27.682,65.850,66.569,14.272,65.052,9.199,10.116,0,77.035,68.927,60.206,54.411,53.371,55.825,58.040,30.228,32.524,29.943,34.432,41.550,40.697,38.470,33.224,71.423,76.592,74.448,67.349,65.289,76.061,82.517,93.375,76.362,75.659,78.026,64.127,65.965,66.582,62.017,64.769,55.822,51.035,47.726,46.182,55.467,63.132,68.323,59.329,55.435,59.873,54.109,49.254,49.211,46.436,54.683,43.445,42.994,68.924,54.545,51.924,51.313,32.542,30.876,40.513,43.693,43.079,39.208,39.865,28.469,18.762,15.533,20.135,30.528,37.996,55.124,64.834,72.026,82.133,80.805,45.765,35.235,37.565,42.265,26.172,23.069,27.158,30.577,63.325,67.619,66.405,71.273,74.412,70.958,64.885,53.670,54.192,54.259,56.649,49.383,55.055,73.831,77.414,77.131,65.934,70.448,83.060,84.412,85.024,82.514,57.037,61.659,60.528,66.175,53.833,51.217,51.808,53.816,58.212,57.443,51.664,54.834,66.207,62.013,67.122,69.938,73.585,70.796,71.475,81.066,83.228,90.559,91.248,79.316,89.587,73.549,69.452,71.415,63.757,71.839,65.219,29.926,43.443,31.954,36.415,49.727,24.483,35.601,61.888,73.995,28.159,34.620,59.058,60.314,66.441,71.780,79.555,81.906,23.650,45.316,78.881,60.429,74.657,60.852,68.435
\string85,58.344,59.943,58.856,60.799,61.670,66.318,69.334,66.729,67.358,54.567,60.906,62.912,63.128,63.800,55.976,48.435,43.913,47.002,39.425,33.987,36.995,30.403,37.308,30.099,23.618,25.297,22.603,72.826,24.254,52.046,43.353,55.764,72.381,77.368,85.098,89.547,73.604,72.978,35.670,29.778,83.795,25.007,73.626,81.186,77.035,0,16.364,24.548,37.723,32.092,32.381,31.972,63.545,59.128,69.858,69.521,63.592,70.899,78.697,77.650,31.397,29.315,23.959,17.021,20.407,22.077,29.693,34.888,41.146,42.100,44.432,50.169,51.651,56.757,42.928,44.064,48.221,52.964,51.677,49.078,57.741,51.230,55.885,41.764,36.294,46.699,49.334,45.077,43.393,50.143,49.607,70.377,73.580,46.395,38.303,35.130,38.451,56.180,59.248,68.968,71.962,63.598,65.643,79.448,82.260,82.577,81.377,66.644,67.092,66.402,42.886,48.040,50.320,52.364,58.483,95.843,83.885,77.032,74.186,76.673,67.465,62.160,58.946,25.950,13.486,14.757,23.965,25.683,34.935,37.937,33.594,33.307,34.202,39.987,42.020,29.952,23.897,29.078,27.222,36.625,35.595,43.104,36.861,39.443,30.878,43.184,54.258,61.215,66.478,63.429,55.805,49.781,43.317,47.679,44.336,41.009,55.402,60.306,51.128,50.424,43.738,41.678,35.296,48.816,54.797,40.340,46.199,38.486,29.400,41.367,38.695,37.330,27.760,32.259,44.813,34.766,63.719,40.397,63.466,81.700,89.744,73.014,71.202,49.818,57.500,79.876,77.585,49.760,46.529,57.715,59.138,48.171,20.175,96.923,96.374,59.245,42.542,46.654,40.240,46.229
\string69,45.482,45.795,43.641,46.028,47.961,53.146,56.189,56.000,59.700,45.692,50.629,51.345,53.554,55.509,49.850,43.089,35.249,38.794,31.621,27.223,28.906,24.692,26.300,17.220,11.065,11.985,15.017,63.798,22.035,46.524,38.982,50.898,64.318,69.803,77.687,84.160,67.133,67.359,37.537,30.707,74.591,21.213,64.367,73.121,68.927,16.364,0,10.646,23.135,20.598,24.978,24.746,51.987,48.826,59.293,57.197,50.526,58.005,65.949,65.601,23.450,21.778,18.412,8.929,12.026,23.416,30.935,37.928,38.702,40.091,45.129,44.834,47.925,53.135,40.212,40.846,44.165,46.169,43.262,39.863,48.939,42.750,48.353,33.619,25.512,35.182,40.964,34.971,34.289,40.363,42.206,59.700,62.386,36.335,31.831,28.207,29.993,48.636,54.001,64.735,65.685,57.642,57.455,70.904,73.821,74.524,74.397,58.554,56.478,55.099,30.107,34.714,38.795,44.146,49.805,84.472,74.283,67.097,64.255,66.999,58.200,53.323,50.659,12.343,11.205,16.222,29.146,25.351,32.399,34.634,27.935,30.423,30.697,37.954,38.254,21.635,19.252,26.809,23.279,27.656,24.516,37.321,34.103,39.613,36.114,41.390,51.769,60.274,64.939,56.649,47.606,39.538,31.316,37.684,36.216,37.024,49.392,56.924,40.514,37.535,30.444,32.962,27.509,36.579,42.817,33.578,36.493,31.723,17.235,30.427,25.304,23.718,15.325,20.120,36.336,29.098,54.838,32.201,52.520,72.697,80.774,66.919,69.270,52.127,59.778,70.834,67.083,39.598,34.279,47.665,49.857,43.244,21.563,86.998,85.797,52.163,27.606,36.078,25.508,31.527
\string21,36.940,38.391,36.630,41.099,46.097,51.121,55.368,55.950,61.279,45.627,48.725,46.765,50.358,52.435,49.080,46.598,37.747,40.681,33.465,32.368,32.331,30.716,26.040,14.060,15.527,9.414,15.599,54.536,20.392,39.748,34.439,43.569,55.676,61.492,69.511,76.705,60.056,60.599,39.443,32.944,65.549,21.933,54.984,63.794,60.206,24.548,10.646,0,15.253,17.148,22.553,22.494,42.419,39.774,49.536,47.368,40.418,47.711,55.723,55.745,23.809,25.182,23.210,13.062,16.712,31.130,38.158,45.579,41.413,42.953,47.205,44.463,47.936,53.191,41.199,42.809,44.145,44.367,40.280,36.529,47.094,42.710,48.529,33.428,23.601,32.612,37.321,29.157,28.616,34.143,37.985,51.570,53.753,33.778,28.966,25.006,25.643,41.325,46.759,58.037,58.884,49.834,48.287,61.628,64.349,64.955,65.800,49.645,46.773,45.924,22.566,31.088,36.725,44.177,47.646,74.850,64.795,57.229,54.400,57.408,48.104,43.719,40.757,5.945,17.946,20.756,34.063,32.180,37.267,37.062,27.192,30.392,30.866,38.893,36.614,20.578,25.333,32.982,30.653,28.506,25.402,39.131,38.647,44.623,41.533,40.745,51.036,59.041,64.688,54.285,44.303,35.875,27.615,34.631,33.863,35.940,48.385,57.994,40.155,36.679,31.276,36.299,30.226,35.780,42.113,35.625,40.004,37.958,21.700,34.536,26.341,22.505,18.738,19.804,37.477,29.886,46.640,25.574,42.966,64.462,72.249,58.509,62.959,52.051,60.892,62.050,57.732,35.714,31.481,46.961,50.172,47.715,30.515,77.562,75.558,51.594,24.215,37.016,20.411,30.681
