,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string42,51.877,52.575,54.869,55.529,51.482,53.905,54.118,46.131,44.165,34.863,42.070,44.609,42.971,40.021,31.114,25.125,28.203,31.198,31.090,34.847,38.706,41.093,41.840,42.821,37.715,38.558,44.169,40.704,35.755,29.527,24.370,93.879,93.694,96.691,98.898,106.755,90.508,98.519,0,5.050,97.503,15.821,24.435,100.761,21.182,28.391,29.852,35.189,48.616,30.623,20.845,20.623,35.032,69.723,74.397,70.198,63.173,70.982,78.364,78.003,17.110,13.320,13.089,22.613,25.376,22.002,15.551,14.887,14.490,15.108,102.540,22.669,20.728,23.577,13.987,21.599,22.397,24.908,26.475,29.532,33.924,33.463,33.821,26.059,29.319,33.801,27.881,31.607,29.430,32.801,77.093,67.462,68.808,27.814,20.186,20.719,24.781,80.365,87.522,91.111,84.344,77.029,71.287,80.670,89.931,96.504,100.836,84.401,72.241,66.137,37.906,34.961,30.127,24.104,83.320,91.738,85.348,77.490,73.073,83.199,80.919,46.265,79.337,38.238,28.058,19.563,11.148,23.023,33.237,18.967,20.544,17.920,22.107,25.928,13.803,25.401,15.977,15.573,26.644,23.108,23.068,14.020,9.153,12.795,110.326,7.224,16.745,106.875,23.921,26.514,26.908,31.261,33.490,30.971,24.687,14.963,26.503,32.296,43.810,42.449,42.933,33.422,21.160,33.743,28.118,10.816,20.205,20.111,26.654,29.394,28.970,27.013,24.100,26.436,26.745,15.784,77.776,28.050,69.207,85.679,85.008,92.520,105.685,109.787,114.045,87.394,78.019,33.696,35.204,41.044,42.155,37.136,17.438,107.422,95.648,34.534,39.872,30.339,34.917,47.419
\string178,47.620,48.682,50.943,52.231,49.338,52.055,52.838,45.727,45.105,34.135,40.754,42.229,41.317,38.846,30.854,26.467,27.434,30.592,29.452,33.437,36.831,39.180,38.720,38.703,34.224,34.136,40.190,36.641,31.838,25.302,20.390,89.059,89.082,92.274,94.778,102.767,86.560,94.318,5.050,0,93.053,10.781,19.775,95.965,17.579,26.068,25.899,30.477,44.004,26.414,16.248,15.984,30.309,65.281,69.930,65.738,58.501,66.309,73.820,73.627,12.449,9.286,9.115,18.175,21.895,21.513,17.565,19.219,15.842,16.952,98.728,22.569,21.681,25.292,14.602,22.196,22.291,23.968,24.396,26.821,32.915,32.497,33.705,24.064,25.800,30.978,25.175,27.530,25.211,28.965,73.235,63.696,64.955,24.777,16.157,16.113,20.401,76.035,83.092,87.063,80.627,72.878,66.921,76.544,85.577,91.884,96.336,79.857,67.757,61.896,33.262,31.575,27.602,23.464,79.767,87.763,81.189,73.120,68.672,78.799,76.098,41.573,74.336,33.588,24.891,16.057,11.363,22.559,32.533,18.724,17.136,15.015,19.584,24.847,11.115,21.522,13.831,15.754,25.752,20.612,19.921,13.600,11.215,16.536,106.124,6.703,18.550,103.126,27.776,26.938,25.300,28.465,29.998,28.203,21.980,12.661,26.467,34.026,41.868,40.137,40.361,32.353,19.443,31.542,26.607,9.092,20.050,20.568,23.376,27.664,26.043,23.124,20.533,22.687,25.655,13.069,73.526,23.171,64.728,81.873,81.485,88.080,101.262,105.656,110.307,83.268,73.866,30.730,32.206,39.948,41.619,37.676,17.260,102.967,91.299,34.323,36.209,28.875,30.608,44.351
\string41,45.835,48.470,50.985,63.194,72.607,72.730,80.660,84.139,94.678,82.171,75.545,65.232,70.379,75.102,83.583,95.296,87.118,87.656,88.731,94.366,91.528,96.653,82.432,77.217,85.322,78.877,84.951,85.684,86.795,85.170,87.082,18.038,7.894,3.687,15.617,25.812,20.843,10.466,97.503,93.053,0,83.557,83.035,17.230,91.322,98.998,85.272,75.142,66.582,75.479,77.642,77.277,63.043,27.975,24.565,27.316,35.325,27.989,19.607,19.760,80.630,86.299,88.203,84.420,86.405,100.554,103.261,109.707,93.373,95.292,22.750,87.239,91.546,95.626,94.336,97.445,96.681,89.867,83.123,81.318,86.277,86.271,87.996,83.620,77.203,71.627,73.530,66.257,68.133,65.472,26.873,35.819,33.856,72.294,77.448,77.703,72.999,17.837,15.050,25.501,30.542,33.844,35.337,31.646,20.031,15.371,9.441,15.423,26.347,32.463,60.024,67.016,73.153,83.780,29.972,20.738,22.922,28.146,33.599,17.992,25.241,74.908,36.400,75.642,91.287,91.236,100.719,99.669,100.798,94.522,85.510,90.477,91.271,98.680,89.871,81.491,91.312,96.527,97.239,81.437,79.555,88.625,95.663,101.723,16.282,91.846,94.734,26.024,108.128,91.324,79.931,73.209,70.637,71.763,76.523,89.860,94.376,107.284,84.357,75.719,80.405,89.813,86.021,75.639,80.431,88.254,93.876,98.795,87.393,94.611,79.847,75.110,82.722,77.106,83.668,83.959,21.213,70.601,28.639,25.328,37.075,17.457,21.122,17.545,30.489,17.457,24.015,67.947,70.148,82.170,86.583,101.818,100.556,9.958,21.275,83.214,68.745,81.577,66.230,76.052
\string199,38.871,41.078,43.408,46.544,46.496,49.722,51.862,46.682,48.730,34.978,39.847,38.680,39.315,38.051,32.560,31.925,29.067,32.266,29.330,33.627,35.715,37.927,34.360,31.493,29.152,26.073,33.333,29.546,25.523,18.369,15.123,78.738,79.237,82.830,85.957,94.170,78.156,85.349,15.821,10.781,83.557,0,11.381,85.674,13.970,24.726,20.011,21.455,35.018,19.398,8.473,7.814,20.516,55.874,60.397,56.316,48.593,56.349,64.143,64.348,5.267,8.270,8.679,11.448,18.087,24.970,25.364,29.461,22.360,24.049,90.646,25.712,26.723,31.303,20.743,27.243,26.191,25.858,23.595,24.241,33.621,33.314,35.980,23.511,21.011,27.239,21.972,20.057,17.356,22.069,65.200,55.913,56.939,20.630,10.549,8.307,12.636,66.849,73.583,78.355,72.745,63.964,57.538,67.676,76.190,81.916,86.658,70.120,58.198,52.976,23.727,26.149,24.707,25.211,72.373,79.280,72.271,63.725,59.202,69.375,65.727,32.233,63.604,24.707,21.597,13.460,18.059,25.895,34.367,22.869,14.484,14.621,18.945,26.672,12.850,16.340,15.647,21.233,27.811,19.262,16.941,17.789,19.589,25.998,97.175,14.012,25.220,95.205,36.895,30.801,25.035,25.011,24.626,24.648,19.401,14.507,29.862,40.098,40.123,37.372,37.183,33.154,20.302,29.390,26.472,13.150,24.067,25.694,19.964,27.709,22.932,17.301,16.546,17.496,26.638,13.157,64.529,13.013,55.224,73.824,74.004,78.502,91.684,96.840,102.361,74.476,65.045,26.248,27.927,39.873,42.673,41.436,21.994,93.445,81.898,35.850,30.121,28.751,22.625,39.741
\string111,41.207,44.589,45.705,49.067,52.267,56.429,58.765,56.039,59.211,44.735,48.985,46.550,48.635,48.034,43.538,42.347,37.600,40.666,33.795,35.707,36.937,36.297,33.220,26.164,24.651,17.742,23.982,18.736,16.017,8.526,10.140,75.835,77.852,82.473,86.835,95.225,79.884,85.981,24.435,19.775,83.035,11.381,0,82.846,8.378,18.337,13.976,14.684,29.753,19.959,15.956,15.970,22.372,56.144,60.228,56.502,47.743,55.142,63.531,64.682,15.603,17.367,16.011,7.980,17.446,27.125,31.893,36.754,33.462,34.908,92.789,36.666,37.971,42.335,30.091,34.647,32.147,33.059,30.641,28.960,41.037,40.929,45.488,30.688,24.873,34.494,31.364,26.075,23.494,28.617,67.833,59.159,59.792,29.703,20.193,15.905,19.591,67.337,73.166,79.235,75.241,64.332,57.119,68.136,75.819,80.149,85.683,69.246,58.034,54.375,25.571,32.674,33.771,36.329,75.827,80.828,72.983,63.437,58.600,69.235,62.894,21.963,58.671,16.660,16.879,10.996,21.828,28.791,35.981,30.002,18.579,17.686,20.489,27.855,19.891,17.965,21.289,28.257,30.690,27.475,24.581,29.138,29.979,35.992,97.650,24.673,36.417,97.530,47.185,40.767,34.847,32.720,29.876,33.194,28.994,21.574,37.157,47.043,43.739,42.743,39.604,38.883,28.593,37.197,35.966,24.405,31.689,31.897,18.943,28.589,27.863,22.475,19.668,22.340,36.146,23.672,65.464,15.632,55.288,76.211,76.832,77.713,90.680,97.621,104.593,75.584,66.253,34.482,34.593,47.788,50.964,47.558,25.093,92.730,81.329,46.733,32.701,37.320,25.358,40.719
\string92,51.658,55.823,56.958,68.603,80.369,81.821,89.355,93.817,104.410,90.358,84.839,74.475,80.194,84.632,91.858,102.150,93.136,94.038,92.385,96.723,93.607,96.915,83.355,75.855,84.529,76.741,81.370,82.090,84.405,83.842,87.008,7.306,12.237,18.487,29.623,37.004,34.960,26.314,100.761,95.965,17.230,85.674,82.846,0,91.061,97.578,84.603,74.143,64.798,77.235,80.621,80.344,65.748,34.088,30.139,33.462,37.967,30.280,25.070,28.602,83.682,89.289,90.670,84.878,87.363,102.203,106.645,113.459,99.027,100.994,39.302,93.971,98.217,102.655,98.919,101.850,100.310,94.503,87.835,85.040,92.351,92.430,95.634,88.353,80.418,77.860,79.861,70.975,72.358,70.816,40.131,46.500,44.360,78.263,81.454,80.685,76.646,28.019,22.388,34.713,42.723,38.843,38.220,37.409,25.871,13.784,15.809,20.541,31.572,39.971,63.118,72.986,79.879,90.740,45.149,34.338,32.004,32.411,36.239,25.497,20.831,70.571,27.335,73.763,90.779,91.593,102.446,101.726,102.654,98.433,87.827,92.263,92.791,100.086,92.728,83.297,93.968,100.057,99.529,86.184,83.810,93.870,100.360,106.823,29.687,95.941,100.800,42.575,114.544,98.085,86.576,79.226,75.358,78.304,82.270,92.945,99.272,112.307,88.678,81.709,83.875,94.516,90.654,82.225,87.120,92.646,98.209,102.355,88.207,96.084,83.623,78.623,85.004,80.399,90.121,88.415,31.464,72.822,34.067,39.279,48.285,22.007,23.768,31.631,45.817,30.464,34.008,74.872,76.237,89.854,94.544,106.849,102.385,18.973,25.954,92.064,72.479,88.021,69.563,78.804
\string146,49.048,51.665,52.293,53.960,55.945,60.206,61.513,58.395,60.238,47.056,52.497,51.581,53.202,51.939,45.957,41.930,38.461,41.547,33.828,34.359,36.434,34.451,34.820,29.423,25.388,21.436,25.402,20.172,16.463,10.215,9.542,84.021,86.126,90.794,95.106,103.462,88.031,94.253,21.182,17.579,91.322,13.970,8.378,91.061,0,11.655,14.720,20.248,35.332,24.138,20.342,20.621,30.077,64.405,68.563,64.729,56.015,63.461,71.840,72.936,19.048,17.834,15.339,9.834,17.412,22.393,27.529,31.627,32.953,33.945,100.850,37.823,38.300,42.008,28.557,32.535,29.834,32.869,32.159,30.850,42.156,42.058,46.671,32.082,28.055,38.682,35.641,32.364,29.808,34.839,75.743,66.935,67.669,34.430,24.290,20.288,25.057,75.589,81.528,87.428,83.189,72.439,65.322,76.265,84.152,88.513,94.052,77.608,66.363,62.515,33.235,37.912,37.909,38.462,83.582,89.003,81.229,71.725,66.838,77.581,71.189,27.135,66.607,21.741,14.290,6.406,15.666,24.791,32.874,28.166,19.068,15.654,18.406,23.996,18.661,20.139,19.466,25.517,27.869,29.549,27.266,29.804,28.298,33.360,105.863,23.719,35.934,105.516,44.606,41.026,37.469,36.689,34.439,37.593,32.585,20.501,36.130,44.080,45.205,45.845,41.722,39.013,29.340,40.507,38.426,24.782,30.278,28.911,18.505,26.320,30.185,26.573,21.267,25.802,37.860,25.253,73.680,22.827,63.574,84.231,84.600,86.075,99.037,105.858,112.635,83.815,74.457,39.684,39.036,49.991,52.559,45.812,19.869,101.012,89.653,49.351,37.361,39.429,31.426,43.687
\string85,58.344,59.943,58.856,58.281,61.002,65.983,66.253,65.066,66.891,54.422,60.395,60.283,63.126,61.776,55.424,48.104,43.836,46.620,35.835,33.231,35.231,29.937,34.465,29.482,23.473,22.499,22.257,18.630,14.616,13.874,13.614,90.447,93.336,98.772,104.037,112.812,97.428,102.767,28.391,26.068,98.998,24.726,18.337,97.578,11.655,0,15.741,24.456,37.723,29.284,29.778,30.650,39.716,72.974,77.211,73.037,64.003,71.296,79.824,81.345,29.396,26.100,22.982,16.933,19.714,20.855,29.565,34.287,40.891,41.210,109.877,45.916,46.395,49.176,34.230,35.502,31.776,36.881,37.475,35.084,46.578,46.656,52.748,37.396,33.353,46.189,45.342,42.177,40.056,44.972,84.996,76.814,77.455,44.618,34.475,29.785,34.831,84.087,90.055,97.025,93.271,82.218,74.766,86.006,93.054,96.327,101.989,85.712,74.985,71.745,42.420,46.178,46.936,47.908,93.243,98.405,90.620,80.923,76.135,86.269,78.403,29.559,72.422,24.599,11.997,12.011,18.839,23.844,29.949,31.698,24.175,19.616,19.909,21.718,24.666,24.914,23.887,29.001,27.128,36.397,34.477,39.156,35.482,39.443,113.787,32.090,44.109,114.318,50.119,47.134,45.536,44.403,41.265,46.464,41.663,26.056,39.264,44.948,46.900,50.424,43.533,41.506,35.272,47.396,45.995,33.923,34.151,30.838,19.666,24.700,35.035,33.683,26.062,32.251,44.808,33.865,82.491,32.827,72.132,93.894,95.079,94.651,107.474,114.175,121.553,92.904,83.767,49.432,46.379,55.418,57.627,46.571,19.954,108.459,98.513,58.932,42.420,45.825,38.766,45.344
\string69,45.482,45.795,43.641,43.127,47.653,53.030,54.174,55.179,59.622,45.194,49.731,48.322,53.470,53.045,48.802,43.084,35.216,37.788,26.185,25.285,25.613,23.156,21.284,15.088,10.974,10.073,15.016,15.260,8.835,8.089,5.891,77.350,79.706,85.308,91.096,100.536,84.732,89.343,29.852,25.899,85.272,20.011,13.976,84.603,14.720,15.741,0,10.546,23.014,14.726,20.479,22.050,28.180,59.816,64.528,59.551,50.700,58.129,66.464,67.926,22.743,20.472,18.332,8.605,8.647,20.843,30.133,37.924,37.848,38.381,96.337,39.656,41.920,45.102,30.556,31.195,27.138,29.023,27.331,23.271,36.773,36.965,44.354,27.477,20.291,34.070,35.980,30.969,29.747,34.214,71.695,64.430,65.022,35.501,26.504,20.591,24.689,70.705,77.467,85.465,81.541,71.710,64.171,75.287,81.199,84.011,89.039,72.803,62.239,59.004,29.957,33.626,36.743,41.721,80.281,85.837,78.708,69.557,65.384,73.690,66.115,22.334,60.863,11.738,6.208,11.480,23.543,22.022,25.801,26.861,14.992,14.307,13.459,19.261,19.742,12.428,18.922,26.092,22.430,26.737,24.185,35.542,33.847,39.362,99.720,29.921,41.549,100.406,49.956,40.528,36.490,32.819,27.974,35.700,32.398,20.566,32.737,41.972,34.949,37.429,30.441,32.209,27.062,35.926,36.643,30.219,28.730,27.800,8.837,18.290,22.983,21.286,14.664,19.927,36.097,27.143,69.302,22.548,59.093,81.328,84.193,82.598,95.516,100.397,107.807,80.063,71.267,38.859,33.751,44.598,47.667,40.666,21.468,94.649,86.854,52.133,27.606,35.853,24.670,31.149
\string21,36.940,38.391,36.630,38.901,45.766,50.978,53.642,55.164,61.147,45.406,48.209,44.593,50.332,50.812,48.522,46.548,37.747,40.219,30.508,31.578,30.737,30.165,23.123,12.758,15.526,6.470,15.554,15.543,12.805,11.516,13.548,66.908,69.433,75.162,81.225,90.693,75.208,79.437,35.189,30.477,75.142,21.455,14.684,74.143,20.248,24.456,10.546,0,15.214,13.069,19.733,20.912,21.010,49.997,54.517,49.729,40.651,47.898,56.332,58.060,22.963,23.924,23.014,13.050,15.716,30.233,37.924,45.518,41.069,42.144,86.969,41.290,44.264,48.178,35.549,37.306,33.862,33.234,29.452,25.128,38.988,39.151,46.108,29.753,20.328,31.977,33.899,26.159,25.222,29.394,62.735,55.871,56.245,32.865,25.472,19.854,21.878,60.863,67.293,75.732,72.448,62.172,54.463,65.681,71.075,73.556,78.707,62.545,52.250,49.640,22.298,29.934,34.777,41.994,71.624,76.238,68.920,59.632,55.561,63.615,55.591,15.845,50.418,3.892,16.754,19.055,31.498,30.877,34.050,32.855,19.677,21.492,21.516,28.532,25.154,15.257,25.291,32.784,30.430,28.119,24.948,37.477,38.293,44.575,89.869,33.658,44.536,91.175,55.104,43.424,36.580,31.161,25.346,33.386,31.428,25.914,37.761,48.813,36.679,36.655,31.236,36.012,30.099,35.076,36.959,32.742,34.180,34.983,16.476,26.355,24.218,20.064,17.998,19.774,37.413,28.921,59.614,17.594,49.210,72.117,75.372,72.342,85.174,90.553,98.459,70.338,61.668,35.293,31.218,45.062,48.893,46.434,30.515,84.489,76.675,51.517,24.191,36.710,19.321,30.231
\string78,35.602,34.895,29.848,31.347,42.744,48.537,51.816,57.476,65.970,49.960,50.757,45.804,54.445,56.019,56.113,54.638,43.371,45.013,34.936,35.641,32.679,33.012,21.693,11.067,19.923,15.671,20.667,25.222,24.189,26.094,27.610,57.522,60.463,67.261,75.034,85.412,70.262,72.268,48.616,44.004,66.582,35.018,29.753,64.798,35.332,37.723,23.014,15.214,0,19.608,30.614,31.994,26.823,44.762,49.445,43.768,35.198,41.508,49.381,51.698,35.008,36.038,35.712,27.433,26.292,40.746,49.044,57.832,51.842,52.729,80.433,49.670,53.733,57.245,45.850,45.816,42.282,39.974,35.272,29.706,42.499,42.870,50.972,35.754,25.436,35.006,40.761,32.041,32.630,35.079,57.959,53.555,53.589,40.215,35.776,30.790,30.898,54.517,61.327,72.033,69.669,60.582,52.869,63.575,66.221,66.587,71.094,55.853,47.261,46.117,25.831,32.750,40.355,50.722,67.447,71.341,64.893,56.405,53.473,58.104,48.685,21.387,42.967,14.394,28.486,33.370,45.204,40.506,40.140,42.015,30.133,33.407,32.050,37.693,36.794,24.715,36.414,43.202,38.278,35.441,32.652,48.679,49.975,56.217,81.080,45.914,55.356,83.982,65.800,50.473,42.980,35.328,27.953,38.445,38.867,36.911,44.410,55.813,35.472,35.654,29.223,39.686,38.055,38.244,42.785,44.471,42.785,44.326,26.364,33.543,29.066,26.762,27.041,26.716,43.651,39.208,54.070,27.417,44.123,67.953,73.888,66.751,79.030,82.529,91.333,64.942,57.438,40.241,33.473,46.701,50.989,50.963,42.293,75.301,71.717,58.669,22.417,41.405,21.921,25.049
\string51,34.378,32.379,30.061,29.851,33.788,38.922,41.023,42.558,48.889,33.299,36.458,34.381,41.226,41.431,39.094,35.452,25.252,27.498,18.980,22.790,22.199,26.082,16.819,15.933,16.138,17.621,25.651,27.277,22.309,19.703,16.023,69.999,70.685,75.573,80.815,90.611,74.046,78.882,30.623,26.414,75.479,19.398,19.959,77.235,24.138,29.284,14.726,13.069,19.608,0,13.649,15.778,19.631,49.888,55.309,49.410,41.582,49.371,57.039,57.712,18.394,17.521,17.683,14.305,11.357,25.211,30.715,39.335,32.626,33.294,84.691,30.950,34.730,38.001,26.295,27.088,24.223,21.460,16.887,12.374,26.042,26.217,33.563,17.267,7.302,20.257,25.021,19.917,20.169,23.280,59.889,53.040,53.850,25.213,19.183,13.875,15.629,60.401,68.451,76.271,71.127,63.827,56.856,67.130,72.694,76.215,80.150,63.911,52.978,48.607,20.018,19.769,24.642,33.030,68.193,75.376,69.391,61.460,58.054,64.487,59.320,28.795,56.515,16.513,18.674,20.068,28.889,24.507,27.096,23.078,11.455,16.234,15.919,23.277,18.004,6.374,17.915,24.361,22.679,16.432,13.620,30.314,30.729,36.833,88.919,27.220,36.301,88.356,46.202,31.679,25.328,19.525,13.558,23.152,21.689,17.845,26.247,38.363,25.146,24.131,20.385,23.791,18.692,22.641,25.186,25.965,23.739,26.078,12.352,19.921,11.298,8.562,8.114,7.673,25.436,20.275,58.820,16.152,49.428,70.297,74.243,74.246,87.343,89.566,95.953,69.715,61.154,26.764,19.584,32.062,35.847,35.130,25.916,84.948,78.615,42.087,13.433,24.107,11.018,21.184
\string10,32.749,33.396,35.288,38.356,38.451,41.753,44.376,40.346,44.161,29.053,33.040,31.254,33.800,33.146,29.239,29.280,23.793,26.796,24.678,30.474,31.823,35.981,29.665,28.240,27.191,25.377,33.715,31.751,27.383,21.260,17.432,73.635,73.529,77.098,80.442,89.155,72.663,79.492,20.845,16.248,77.642,8.473,15.956,80.621,20.342,29.778,20.479,19.733,30.614,13.649,0,2.381,15.445,50.229,55.236,50.424,43.085,51.018,58.534,58.503,5.093,8.764,10.793,13.538,16.908,26.404,27.048,32.882,22.397,23.960,84.434,22.432,25.105,29.624,20.076,25.511,24.569,21.705,17.613,18.043,27.636,27.364,30.648,17.682,14.112,19.209,16.076,13.217,11.517,15.809,58.939,50.200,51.294,15.258,6.178,0.238,5.464,61.009,68.543,73.900,67.854,60.405,54.059,63.934,71.704,77.260,81.413,64.908,52.984,47.396,17.768,17.926,17.965,22.398,66.257,73.926,67.568,59.614,55.627,64.295,61.299,32.880,59.973,23.538,23.225,18.031,23.492,26.317,33.047,21.269,12.055,15.465,18.729,26.970,13.150,12.470,15.594,21.244,26.627,13.123,10.158,18.242,21.124,27.845,90.843,16.406,25.550,88.667,37.771,26.918,19.158,17.178,16.277,17.425,13.201,13.842,26.420,38.371,33.766,29.667,30.679,28.065,15.752,21.870,20.359,14.215,21.809,25.090,18.794,26.299,16.359,9.411,12.456,10.309,21.102,10.153,58.745,9.026,49.721,68.285,69.721,73.923,87.186,90.694,96.003,68.973,59.766,19.670,19.697,32.997,36.323,38.000,24.594,87.488,77.582,32.403,22.231,22.314,14.683,33.013
\string24,32.138,33.481,36.062,39.882,39.841,42.861,45.718,40.985,44.515,29.546,33.354,31.277,33.021,32.345,28.445,29.788,25.157,28.173,26.889,32.772,34.188,38.258,31.979,30.079,29.238,26.656,35.024,32.549,28.511,22.058,18.718,73.420,73.247,76.623,79.689,88.195,71.804,78.910,20.623,15.984,77.277,7.814,15.970,80.344,20.621,30.650,22.050,20.912,31.994,15.778,2.381,0,14.736,49.675,54.544,49.992,42.727,50.610,58.096,57.998,3.766,9.671,11.831,14.697,18.973,28.083,28.154,33.340,22.104,23.909,83.807,22.417,24.825,29.623,20.935,27.019,26.344,23.485,19.453,20.259,29.267,28.945,31.533,19.498,16.349,20.150,15.455,12.553,10.341,14.845,58.296,49.283,50.388,14.188,4.706,2.167,4.883,60.471,67.816,72.788,66.715,59.108,52.857,62.672,70.770,76.608,80.836,64.333,52.320,46.645,17.376,18.473,17.894,21.612,65.477,73.036,66.561,58.567,54.475,63.547,60.822,33.252,59.710,24.645,24.839,18.973,24.075,28.127,35.192,22.853,14.196,17.169,20.698,28.903,14.549,14.767,17.244,22.616,28.682,14.641,11.878,17.341,21.094,27.841,90.483,16.113,25.010,88.161,37.767,27.696,19.557,18.075,17.747,17.516,13.150,15.382,28.105,39.908,35.937,31.379,32.904,30.089,17.306,22.967,21.014,13.642,23.354,26.680,20.883,28.482,18.541,11.407,14.798,12.524,21.963,10.467,58.119,8.215,49.144,67.377,68.373,73.081,86.332,90.203,95.424,68.196,58.905,19.071,20.718,34.261,37.563,39.854,25.965,87.161,76.613,31.555,24.002,23.487,15.841,35.170
\string27,18.989,23.451,27.533,36.177,40.192,43.042,48.095,45.505,51.773,35.694,35.940,29.479,32.852,34.264,34.822,41.146,34.574,36.948,35.750,41.664,41.418,45.584,35.469,30.281,33.650,27.369,36.334,34.260,32.419,27.302,27.230,58.896,58.825,62.347,65.891,74.590,58.494,65.030,35.032,30.309,63.043,20.516,22.372,65.748,30.077,39.716,28.180,21.010,26.823,19.631,15.445,14.736,0,35.419,40.114,35.809,28.206,36.009,43.661,43.889,17.952,24.157,25.901,23.569,27.988,40.671,42.459,48.065,34.893,36.941,70.912,32.630,35.976,40.991,34.763,39.845,38.855,34.401,28.524,27.656,37.057,36.845,39.621,28.826,22.281,22.732,19.804,9.209,8.462,11.101,45.687,37.120,37.846,17.500,16.143,15.453,11.528,46.433,53.392,59.185,54.119,45.621,38.957,49.136,56.483,61.918,66.317,49.775,37.874,32.902,3.878,17.825,21.754,30.037,53.610,59.622,52.724,44.390,40.434,49.195,46.136,29.590,45.745,23.962,33.227,29.793,37.971,40.557,45.640,35.864,25.607,29.569,31.912,40.351,28.458,23.120,30.553,36.431,40.044,24.638,21.690,29.483,35.174,41.834,76.767,30.365,37.188,75.530,50.927,38.178,27.179,22.039,19.534,20.536,20.538,29.030,39.424,52.257,40.671,33.977,36.403,38.774,28.739,27.422,28.519,27.305,36.027,39.905,29.649,38.429,25.701,17.669,24.257,19.790,30.821,23.723,44.252,7.640,34.782,54.540,56.375,58.623,71.872,76.520,82.669,54.466,45.180,18.805,22.225,39.342,43.629,50.311,39.368,72.933,62.330,36.970,23.309,30.863,12.858,36.156
\string34,18.372,24.476,29.991,44.609,52.788,53.549,61.434,62.310,71.820,57.809,52.485,41.870,46.424,50.740,57.891,69.470,61.983,63.046,64.228,70.392,68.348,73.543,59.929,54.431,61.592,54.701,62.021,61.683,62.094,59.298,60.789,28.479,24.948,27.000,31.281,41.133,25.663,29.866,69.723,65.281,27.975,55.874,56.144,34.088,64.405,72.974,59.816,49.997,44.762,49.888,50.229,49.675,35.419,0,6.297,2.665,9.874,7.400,9.226,8.604,52.908,58.931,60.915,57.757,60.568,74.374,76.409,82.335,66.193,68.251,37.741,60.859,64.913,69.398,67.463,71.445,70.804,64.345,57.600,56.264,62.222,62.115,63.684,58.051,51.699,46.387,46.672,38.797,40.408,37.997,16.575,15.853,14.248,45.069,49.774,50.270,45.480,11.196,18.919,28.020,25.927,21.232,17.335,22.603,23.787,28.710,31.408,15.330,4.408,6.561,32.586,41.173,46.902,57.123,25.898,26.652,20.783,15.852,17.042,14.843,18.697,51.789,27.854,51.159,65.699,64.431,73.330,73.699,76.240,68.243,59.049,63.827,65.179,73.054,62.845,55.464,64.577,69.862,71.855,55.147,53.055,61.109,68.244,74.427,41.826,64.199,67.620,42.727,81.441,65.808,53.938,47.536,45.250,45.560,49.668,62.987,69.086,82.237,62.540,53.390,58.354,65.738,59.780,50.898,54.772,60.617,67.740,72.591,61.796,69.622,54.565,48.779,56.634,50.948,58.028,56.674,9.770,43.034,1.442,23.802,31.364,25.296,38.260,41.498,49.397,20.433,12.832,41.440,45.094,59.483,64.098,77.931,73.863,37.931,29.795,58.037,44.990,56.560,40.213,55.111
