id,v0,v1
\string69,0.4260000000000002,-1.438
\string70,0.9790000000000001,-0.359
\string71,-2.435,-1.691
\string72,-0.8440000000000001,1.153
\string73,1.799,-0.7549999999999999
\string74,2.346,1.772
\string75,1.13,1.087
\string76,0.4569999999999999,-0.00199999999999978
\string77,-2.019,1.086
\string78,2.248,-1.631
\string79,0.5489999999999999,-1.989
\string80,-2.135,-2.202
\string81,-0.2839999999999998,-2.454
\string82,-1.236,-0.1400000000000001
\string83,-0.772,2.22
\string84,0.3090000000000002,2.103
\string85,-0.005999999999999783,-1.233
\string86,-0.5289999999999999,2.293
\string87,0.9369999999999998,-0.994
\string88,-0.371,-1.631
\string89,-0.08300000000000018,-0.6220000000000001
\string90,1.871,0.3639999999999999
\string91,1.192,-0.5069999999999999
\string92,-2.398,1.541
\string93,0.202,1.068
\string94,1.086,-1.769
\string95,0.367,1.39
\string96,0.48,0.266
\string97,1.02,-0.792
\string98,0.00199999999999978,-0.1259999999999999
\string99,-0.359,-1.716
\string100,-1.853,-1.568
\string101,-0.3900000000000001,0.8330000000000002
\string102,0.02700000000000014,-0.08199999999999985
\string103,-1.023,-1.275
\string104,0.7879999999999998,-1.818
\string105,-0.3359999999999999,-1.603
\string106,-1.746,1.365
\string107,-2.089,1.328
\string108,-1.761,1.089
\string109,0.601,-2.31
\string110,-2.193,-0.992
\string111,1.122,2.325
\string112,1.146,1.48
\string113,0.3639999999999999,1.662
\string114,1.891,0.4820000000000002
\string115,-1.75,-1.293
\string116,1.107,-1.644
\string117,1.672,-1.299
\string118,2.427,1.04
\string119,-0.9450000000000001,1.743
\string120,-2.257,-2.295
\string121,-1.273,-0.665
\string122,2.446,-2.17
\string123,-1.611,1.953
\string124,2.252,0.7450000000000001
\string125,0.9889999999999999,1.272
\string126,-0.2690000000000001,1.399
\string127,-1.088,-1.716
\string128,1.142,2.021
\string129,-2.198,-1.58
\string130,0.2490000000000001,-2.495
\string131,-0.9790000000000001,-0.3260000000000001
\string132,-0.821,0.5819999999999999
\string133,2.061,0.274
\string134,0.6480000000000001,2.224
\string135,-0.625,-1.098
\string136,-1.414,-2.402
\string137,0.2999999999999998,-1.707
\string138,-0.5680000000000001,-1.57
\string139,0.944,-2.315
\string140,-1.556,-0.9119999999999999
\string141,-0.8220000000000001,0.8650000000000002
\string142,0.8199999999999998,0.6560000000000001
\string143,-0.9650000000000001,-0.552
\string144,0.9369999999999998,2.21
\string145,-1.079,-0.2850000000000001
\string146,0.8679999999999999,1.187
\string147,-2.387,0.08700000000000019
\string148,0.4689999999999999,-0.7010000000000001
\string149,-2.127,-0.6739999999999999
\string150,1.131,-2.157
\string151,-0.7669999999999999,1.572
\string152,2.127,-0.831
\string153,2.001,0.1440000000000001
\string154,-1.433,-0.732
\string155,0.887,1.025
\string156,1.88,-1.658
\string157,-1.505,-0.4449999999999998
\string158,-0.2879999999999998,1.565
\string159,0.5680000000000001,-2.429
\string160,1.182,-2.016
\string161,0.3530000000000002,1.106
\string162,0.4289999999999998,0.2050000000000001
\string163,1.501,-0.758
\string164,0.003000000000000114,-0.06599999999999984
\string165,1.234,0.2709999999999999
\string166,-0.101,1.575
\string167,0.7290000000000001,-0.01200000000000001
\string168,-2.279,0.988
\string169,0.1560000000000001,-1.924
\string170,-0.3809999999999998,-0.554
\string171,-1.431,0.448
\string172,-0.0129999999999999,1.824
\string173,2.428,1.461
\string174,-1.194,1.339
\string175,-1.714,2.115
\string176,-1.374,-1.427
\string177,1.113,-1.587
\string178,-0.1890000000000001,-2.18
\string179,2.305,1.348
\string180,-1.566,-0.829
\string181,1.7,0.4540000000000002
\string182,2.163,2.029
\string183,-1.152,-1.312
\string184,0.6070000000000002,-1.474
\string185,-1.699,-0.696
\string186,-2.317,-0.03399999999999981
\string187,-2.345,-1.303
\string188,1.925,-1.062
\string189,0.0219999999999998,1.33
\string190,-0.218,-0.6379999999999999
\string191,-0.6619999999999999,0.375
\string192,1.926,0.3530000000000002
\string193,0.54,-1.981
\string194,-1.089,-1.523
\string195,-0.6519999999999999,1.01
\string196,1.855,-2.205
\string197,-1.625,-0.5129999999999999
\string198,-0.08800000000000008,-2.325
\string199,1.228,-2.335
