,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string72,47.943,42.977,43.915,40.997,42.149,40.494,49.698,45.516,45.892,31.288,29.504,29.038,38.731,30.801,34.613,45.025,39.646,32.462,32.352,44.934,43.132,54.442,43.920,53.051,56.903,63.334,66.576,64.336,53.483,45.049,37.881,47.822,46.170,44.722,47.610,52.836,37.966,36.567,36.836,40.622,51.346,46.042,52.191,61.436,52.064,63.793,56.898,54.548,55.758,37.810,35.599,38.063,44.282,41.439,50.486,50.330,55.416,60.579,61.435,53.998,51.433,53.333,50.985,52.148,46.185,48.570,48.188,58.859,39.496,36.558,44.828,21.885,23.312,19.292,23.580,24.754,21.803,14.608,15.950,22.493,14.395,20.973,20.899,24.881,32.183,30.344,25.536,32.979,34.053,31.674,32.979,43.409,48.091,47.655,33.138,33.313,33.223,33.604,41.534,46.660,42.613,52.616,56.107,60.633,58.658,60.916,52.842,45.545,49.262,46.604,47.717,43.717,47.115,53.577,58.890,65.893,58.014,60.913,63.627,52.435,57.329,62.566,62.500,59.890,52.541,49.185,45.432,44.984,42.439,28.548,30.849,32.596,33.465,34.624,24.957,36.333,47.152,45.322,49.188,36.145,45.758,56.503,53.384,49.398,53.807,27.501,22.319,27.340,22.142,0,14.055,22.374,30.903,29.250,27.346,25.216,15.164,23.322,32.592,36.994,45.837,38.214,37.888,41.794,54.766,58.244,63.508,62.170,62.570,70.452,49.941,49.657,49.981,40.885,34.768,35.056,36.854,36.117,45.879,45.047,60.291,50.981,52.632,35.710,37.911,47.079,51.909,33.755,33.079,24.364,27.110,38.358,54.577,62.797,76.386,43.504,41.944,40.887,47.087,51.065
\string126,35.926,31.879,34.312,34.990,39.418,36.863,46.187,42.031,44.336,28.113,23.133,19.048,27.887,21.628,26.335,39.473,32.544,29.376,30.784,43.671,43.130,52.867,39.799,45.745,49.632,54.389,59.149,57.131,48.082,39.821,35.120,43.149,43.970,43.320,46.136,51.537,33.722,33.017,35.170,34.813,43.663,39.055,44.560,54.858,47.594,59.202,50.986,46.519,47.121,32.726,29.958,32.870,35.513,31.670,42.460,41.601,45.148,49.998,51.782,43.770,44.376,47.867,45.772,47.347,42.628,48.235,49.034,58.457,38.899,37.484,44.036,23.793,27.792,27.079,29.701,32.747,28.969,20.285,16.396,19.271,18.651,25.526,24.835,22.597,29.134,24.305,17.858,23.996,24.459,19.232,20.354,30.754,34.439,33.877,20.905,23.333,22.827,23.983,32.822,38.955,32.886,43.367,45.259,50.700,49.827,53.446,46.751,36.337,37.583,34.484,35.806,33.731,37.259,44.581,49.311,58.129,50.926,52.161,53.358,44.755,48.959,55.770,54.810,54.110,51.233,48.830,48.328,48.098,46.404,32.426,30.326,33.887,35.567,38.788,24.838,30.338,41.063,40.024,43.406,25.883,34.446,45.083,44.694,42.040,46.735,22.413,23.060,27.913,32.430,14.055,0,10.480,19.754,17.748,17.395,22.196,20.601,35.546,34.359,34.185,43.254,38.967,36.466,36.136,47.282,51.668,59.837,60.023,58.188,66.717,46.011,44.366,47.443,37.992,35.224,34.804,29.809,28.582,36.750,40.851,53.873,46.571,48.550,38.914,42.655,38.482,39.856,24.791,24.344,24.876,29.849,41.250,54.740,57.533,66.055,38.943,37.087,38.353,35.650,43.174
\string147,29.954,24.885,26.050,27.427,35.259,32.187,40.700,38.701,43.115,26.177,20.951,16.630,26.423,23.694,26.558,35.626,26.088,25.059,25.808,37.847,37.854,46.513,32.307,37.188,40.838,45.418,50.964,50.214,42.756,36.971,34.225,41.360,43.439,44.259,48.198,54.701,36.723,35.094,35.770,32.634,39.076,34.326,38.892,49.938,43.768,53.641,43.808,38.563,38.057,26.778,26.459,29.989,30.612,27.840,39.210,36.498,38.721,42.642,44.869,37.089,38.851,42.331,40.333,42.039,37.031,44.563,46.918,56.108,39.011,38.439,45.750,27.713,33.947,34.607,34.285,36.309,32.025,23.581,17.615,16.286,20.073,26.395,26.899,19.126,24.753,19.153,17.664,20.558,20.783,15.556,19.223,27.234,30.440,28.491,17.727,18.510,17.467,23.216,33.131,41.191,35.376,43.233,42.016,47.837,46.520,49.547,44.529,32.748,31.622,28.855,27.664,25.495,30.311,39.381,44.802,54.360,48.880,48.848,49.060,41.423,43.852,50.087,50.125,47.922,47.533,47.771,49.657,46.864,44.536,32.932,28.953,34.096,35.766,39.194,25.983,24.174,34.712,34.800,36.761,18.446,25.696,39.157,39.405,39.222,44.119,24.829,29.067,36.077,41.371,22.374,10.480,0,9.636,11.439,13.473,22.103,23.556,40.740,30.983,28.441,36.362,35.068,33.321,30.114,40.640,46.359,54.255,55.013,51.620,60.001,40.171,38.806,43.352,34.588,35.258,35.959,29.796,26.107,32.715,42.711,54.441,47.370,50.676,44.418,49.073,35.880,34.816,21.225,16.182,23.326,29.385,38.744,51.790,53.051,60.493,38.548,31.079,34.596,25.652,33.661
\string46,28.502,23.347,22.253,23.828,36.310,33.453,40.524,41.288,47.085,30.839,25.964,21.932,30.472,30.456,31.544,36.382,24.304,26.524,24.696,35.114,35.733,42.441,26.579,29.558,33.129,38.059,43.939,44.547,38.495,34.874,34.308,40.800,45.570,47.931,53.112,59.945,42.378,39.232,38.903,33.214,37.379,33.476,35.787,47.052,42.490,50.289,39.456,33.038,30.333,24.904,27.832,31.884,30.321,28.423,40.009,36.029,36.096,39.058,42.179,34.912,38.137,41.569,39.255,40.391,34.918,44.062,48.668,57.707,43.674,43.629,51.007,35.379,42.223,43.390,40.807,41.957,36.650,29.014,22.779,17.518,25.589,31.741,33.715,21.633,25.434,21.782,23.993,23.247,22.868,18.387,23.067,28.751,30.322,26.350,18.100,17.567,17.507,25.836,34.894,44.869,39.818,45.488,41.771,48.383,46.414,48.324,44.654,32.056,29.375,27.919,23.500,23.252,29.325,39.487,45.478,55.197,50.837,49.266,48.284,42.128,41.549,46.130,47.163,44.696,46.723,49.412,53.326,48.825,45.345,36.925,31.052,36.731,38.036,41.101,29.506,21.109,31.761,32.729,31.559,14.709,19.641,36.537,37.442,38.797,43.150,28.824,36.534,43.178,49.878,30.903,19.754,9.636,0,14.500,17.419,24.304,28.280,46.542,31.500,28.588,33.803,36.071,35.569,30.578,39.713,46.087,53.738,54.746,49.110,57.465,39.454,38.367,43.628,35.923,40.260,40.893,33.557,27.435,33.000,48.106,58.619,50.398,53.433,50.572,56.468,37.310,33.696,24.929,15.711,27.942,34.276,39.855,52.609,51.946,58.331,43.602,29.931,36.910,18.615,25.383
\string121,27.529,24.037,27.655,32.323,37.979,31.999,39.040,33.458,36.814,20.827,16.821,16.294,20.238,19.209,18.713,27.728,21.262,21.717,27.953,37.984,39.989,47.135,35.902,38.683,40.233,42.655,49.718,48.715,43.960,40.909,40.243,43.568,44.441,43.840,45.497,50.932,33.683,32.809,33.077,28.423,32.415,28.174,34.829,45.676,40.844,49.991,40.624,36.092,38.984,27.924,24.056,27.335,28.394,25.902,36.212,33.099,36.458,37.465,38.147,28.689,31.222,35.368,33.809,38.641,35.418,42.531,43.139,49.782,33.563,34.164,40.079,27.351,35.739,37.571,38.889,41.922,39.078,32.081,26.225,25.396,27.760,31.345,27.858,20.380,27.140,16.878,14.924,19.210,17.855,14.377,15.162,20.184,25.935,26.060,18.570,18.110,14.529,23.562,33.518,38.528,32.264,40.502,37.252,40.271,38.823,43.367,39.371,28.891,25.662,22.401,22.578,18.210,20.508,28.242,34.226,45.064,42.493,43.603,43.221,35.302,40.546,50.344,50.750,47.547,48.054,49.616,51.335,48.243,47.741,34.792,32.218,38.269,41.539,45.136,30.138,25.014,29.252,29.990,36.062,16.193,20.885,30.369,30.888,33.617,38.975,26.119,28.455,38.937,44.983,29.250,17.748,11.439,14.500,0,7.162,26.743,31.456,48.327,37.152,29.077,37.107,34.821,30.368,24.776,32.567,37.084,48.839,50.026,48.445,56.963,37.813,36.166,43.049,35.617,35.729,37.687,29.643,27.603,30.345,39.917,48.918,46.104,49.634,45.636,48.163,27.427,26.032,14.408,11.617,25.221,30.672,39.027,49.259,45.394,50.997,30.323,33.240,31.081,21.473,36.547
\string47,31.341,29.374,32.716,36.512,42.168,36.678,43.690,37.099,38.420,21.756,20.922,21.775,25.119,21.833,19.059,27.775,22.989,21.406,25.721,35.850,38.130,44.943,35.185,38.136,39.551,42.242,48.216,46.000,40.277,37.087,36.507,39.121,40.784,39.564,41.271,45.669,29.130,26.093,25.993,22.314,27.965,23.728,30.931,41.232,35.672,45.831,38.263,34.696,39.744,25.844,19.980,23.958,28.279,25.208,35.570,34.019,38.617,39.138,39.174,29.032,29.576,33.699,30.888,35.571,32.087,38.009,38.781,45.893,29.641,29.872,35.318,24.179,32.920,34.729,35.355,38.809,35.433,29.719,24.500,24.115,27.130,30.635,26.878,17.285,25.468,18.175,12.929,18.655,15.933,15.104,15.003,22.695,29.614,31.045,17.332,14.326,11.096,20.307,29.837,34.601,30.479,38.765,36.269,38.735,35.550,39.132,33.636,24.811,25.336,23.903,24.758,22.537,24.478,30.369,36.556,44.804,40.783,43.010,43.231,32.763,38.209,48.298,49.236,46.741,44.712,46.403,46.929,44.676,44.293,30.325,28.153,33.881,37.946,40.922,24.676,21.537,26.264,26.998,34.861,17.458,23.855,32.437,30.261,32.081,35.352,20.537,22.770,34.616,40.599,27.346,17.395,13.473,17.419,7.162,0,21.736,28.751,45.473,37.401,31.270,38.156,33.733,28.236,27.313,36.086,36.638,49.897,49.535,48.195,57.859,38.806,37.140,42.569,35.278,35.792,35.996,27.761,25.270,30.206,38.361,48.391,42.150,43.822,39.444,42.329,23.679,26.215,15.801,15.063,26.476,31.478,36.870,45.806,41.397,50.494,30.781,35.155,32.045,24.930,40.213
\string20,45.395,43.696,43.589,42.392,51.926,49.596,56.888,53.970,54.281,37.599,37.983,37.716,44.341,39.054,36.543,41.328,34.101,30.976,22.204,33.163,34.054,40.003,29.800,34.985,37.962,45.003,46.137,42.659,31.149,24.619,22.656,30.124,39.445,40.292,46.315,49.486,35.767,24.844,22.673,22.247,33.082,30.773,32.529,40.595,33.327,43.923,40.215,37.508,40.883,26.470,25.695,30.934,38.139,34.624,45.545,46.136,49.753,51.932,53.232,44.527,42.566,45.219,39.653,39.272,31.946,35.296,41.424,52.474,39.615,37.733,43.941,31.372,36.802,36.443,31.501,32.887,23.700,21.357,19.693,16.641,25.297,32.253,34.063,19.474,27.201,31.752,27.235,29.959,27.455,27.799,29.221,40.619,45.029,44.397,21.685,16.237,20.577,23.839,28.718,38.529,39.586,46.469,46.434,51.763,45.601,43.959,34.775,29.020,37.481,39.599,38.192,40.401,44.580,50.620,57.413,61.768,53.429,54.931,55.839,43.551,42.795,46.316,48.862,49.385,41.641,43.907,42.870,41.441,36.446,26.466,22.367,24.875,27.797,26.550,11.624,17.410,31.121,30.341,32.278,25.675,35.048,47.559,41.938,38.577,37.040,13.566,24.005,29.268,35.353,25.216,22.196,22.103,24.304,26.743,21.736,0,17.629,34.997,35.379,40.105,42.842,37.805,36.386,43.036,54.634,52.555,62.935,59.581,55.510,66.509,48.831,48.057,48.331,40.967,44.611,40.446,34.670,27.791,40.321,49.061,62.633,44.098,38.796,32.813,41.093,36.675,42.035,34.594,30.601,34.574,39.173,35.858,48.027,48.172,64.754,49.675,41.931,45.031,37.196,43.497
\string59,51.700,46.355,44.556,38.750,45.038,43.252,50.885,49.846,50.539,35.528,35.119,36.229,46.233,40.018,40.198,44.110,36.129,29.679,22.506,34.930,33.583,43.606,33.198,43.999,47.222,56.480,57.937,56.556,44.771,38.329,32.220,43.819,47.053,47.669,53.299,58.361,44.503,37.665,34.313,36.625,47.645,43.592,47.445,56.070,47.002,56.443,50.564,48.938,49.292,33.303,35.016,39.091,46.297,44.142,54.152,53.278,57.298,61.273,62.404,54.785,51.491,52.495,48.420,48.791,40.030,41.405,45.165,57.385,43.064,40.028,49.815,29.965,33.955,30.903,28.227,26.031,17.108,12.017,14.457,15.222,13.093,23.117,26.595,20.543,29.577,32.494,31.488,36.545,36.562,35.431,37.684,48.705,52.821,50.279,32.768,30.237,32.376,35.744,42.792,51.245,49.394,57.926,59.170,64.350,59.738,59.121,50.450,44.475,49.936,49.462,47.735,44.756,49.248,56.311,63.796,70.192,62.904,65.032,67.022,54.725,56.002,58.089,60.471,56.984,47.909,48.730,45.983,41.767,34.624,25.809,27.211,29.152,29.363,26.645,20.306,28.661,40.827,38.508,38.874,32.169,42.320,56.235,50.812,46.454,49.440,25.835,27.691,32.647,30.097,15.164,20.601,23.556,28.280,31.456,28.751,17.629,0,21.271,27.114,36.172,41.113,34.652,37.970,43.419,56.882,59.443,64.315,61.426,60.148,68.553,49.932,50.969,50.304,42.297,41.091,40.852,42.178,37.237,48.949,53.909,69.288,54.645,53.270,38.900,43.985,49.074,53.923,38.947,33.083,26.390,29.996,30.704,52.040,59.789,77.483,51.291,41.728,43.666,44.666,44.097
\string62,64.816,59.200,57.058,49.748,50.189,51.794,59.700,59.016,59.297,46.025,48.164,49.083,60.956,53.470,55.772,60.209,54.366,44.238,37.375,46.250,41.391,53.108,46.919,59.006,63.512,71.813,71.985,70.083,57.311,50.231,40.901,52.931,49.801,49.843,55.619,61.925,51.988,48.472,45.674,52.918,63.740,57.269,61.787,69.198,57.689,67.797,62.427,62.630,63.306,44.216,45.859,47.897,56.685,55.743,62.664,62.819,68.411,73.896,74.368,68.821,62.821,62.395,59.520,57.740,50.003,49.080,50.025,63.118,48.636,44.483,54.672,34.264,33.068,28.373,24.321,18.225,15.709,18.660,25.330,30.996,23.103,25.026,31.166,34.386,38.019,43.584,42.988,47.898,49.448,50.206,53.793,63.826,69.011,68.398,51.417,48.215,48.828,49.335,56.203,63.074,62.725,68.456,72.078,76.921,72.988,71.754,63.541,59.133,65.346,64.191,63.279,59.279,64.080,71.134,76.906,80.181,71.027,74.301,78.428,64.903,67.279,67.522,69.572,64.145,51.312,48.469,42.260,39.562,33.944,28.406,33.629,32.082,30.128,26.619,30.918,44.694,57.120,55.977,57.904,52.579,62.225,75.638,69.545,65.780,68.051,42.617,37.658,42.397,27.278,23.322,35.546,40.740,46.542,48.327,45.473,34.997,21.271,0,31.298,44.267,48.794,40.126,44.181,53.780,68.642,70.351,70.052,66.130,66.539,73.490,56.005,57.636,53.109,46.117,41.546,41.036,50.379,47.597,59.158,57.988,75.428,59.934,62.300,40.224,44.021,62.976,70.419,51.032,48.111,34.922,34.898,38.931,54.200,71.548,91.782,59.793,48.685,49.671,61.771,60.268
\string44,48.336,40.025,33.693,23.272,27.180,30.633,36.920,43.301,49.994,35.275,37.461,37.892,52.363,49.626,51.793,50.327,40.404,31.648,23.335,28.725,21.218,34.249,25.750,38.594,43.426,50.808,52.766,54.843,46.323,45.200,39.134,49.380,45.161,48.700,56.403,66.989,53.936,52.023,47.730,49.766,55.083,46.589,49.963,59.271,49.350,55.342,43.855,43.420,40.391,26.803,35.535,37.553,41.822,44.378,50.452,46.079,49.411,53.843,54.814,52.076,47.180,45.561,44.574,42.329,34.040,39.107,42.544,55.226,44.411,42.515,55.130,35.513,40.210,40.207,32.679,26.915,25.713,22.912,21.610,21.791,18.728,16.850,27.585,23.475,20.931,26.819,36.505,36.710,39.393,41.095,48.410,53.578,58.107,56.182,45.777,40.406,39.029,45.299,55.503,65.233,63.195,64.420,62.622,67.954,64.656,63.079,59.683,51.655,52.138,50.567,45.412,39.036,46.209,56.640,62.356,66.813,61.732,62.311,65.151,54.372,54.150,52.478,56.542,44.139,38.337,41.745,43.739,32.093,25.606,26.999,27.078,30.934,28.651,29.284,32.950,31.945,43.700,45.862,45.206,40.603,46.146,63.161,58.930,60.961,64.817,46.336,46.002,56.577,49.099,32.592,34.359,30.983,31.500,37.152,37.401,35.379,27.114,31.298,0,18.854,19.993,21.016,30.031,33.157,47.538,54.046,48.056,46.435,43.410,48.007,32.386,36.187,34.077,28.831,31.064,35.919,44.860,39.111,46.084,55.021,70.005,58.799,67.782,53.521,58.619,55.923,58.912,39.029,30.037,21.987,23.885,29.793,42.530,60.817,77.263,51.899,24.018,31.490,40.878,35.602
\string88,38.685,29.595,24.936,20.163,18.354,17.039,22.782,27.582,36.932,23.230,26.624,28.989,41.534,41.174,42.973,40.397,32.613,24.396,26.078,29.960,26.386,37.257,30.658,39.431,42.234,45.931,51.348,53.873,49.449,50.520,46.872,52.805,45.628,47.496,52.136,63.012,49.600,50.698,46.878,47.130,49.206,39.964,45.869,55.885,47.508,52.798,39.246,38.801,38.350,25.715,30.982,31.942,34.331,38.253,42.641,36.049,40.261,42.450,41.879,39.592,35.328,33.584,35.197,36.869,31.801,38.571,38.213,47.259,36.237,36.147,48.114,32.029,39.530,41.505,38.016,35.779,37.264,32.733,28.449,29.103,25.493,20.764,23.979,22.505,20.430,15.399,29.936,30.281,33.179,35.476,42.388,43.434,49.098,48.524,43.668,38.534,34.517,43.217,54.795,61.890,58.136,58.986,55.011,57.903,56.016,56.778,55.788,47.406,43.691,40.467,35.671,24.203,30.539,41.205,46.098,52.167,51.384,52.494,54.858,45.418,48.775,52.034,55.479,40.652,39.809,43.956,47.082,35.698,34.817,30.625,31.385,37.630,38.172,41.438,38.242,32.409,37.873,41.432,44.871,36.100,38.554,52.572,49.953,55.656,61.113,47.514,45.234,59.219,53.749,36.994,34.185,28.441,28.588,29.077,31.270,40.105,36.172,44.267,18.854,0,13.499,16.332,21.421,15.425,29.168,39.077,32.728,34.147,34.096,37.356,19.505,24.144,28.212,24.158,24.296,34.018,40.904,37.494,38.732,47.840,59.482,56.394,68.136,56.487,58.810,47.134,48.548,27.588,18.758,16.567,18.586,31.082,38.717,52.508,64.415,37.951,17.586,16.101,31.275,33.699
\string169,44.521,36.923,30.230,24.192,27.937,28.583,30.863,37.998,46.414,33.621,38.338,40.592,52.328,52.355,52.275,45.871,37.344,30.178,25.692,23.803,18.668,27.230,24.544,33.101,35.618,39.649,43.331,47.335,44.187,48.823,46.542,51.515,46.028,49.678,56.351,67.401,55.762,54.523,49.127,48.993,49.290,40.096,43.474,52.209,44.257,46.282,32.265,33.654,32.785,23.852,33.104,34.433,37.288,42.344,45.800,39.124,42.335,42.925,42.281,41.605,35.987,32.638,33.397,32.692,26.380,33.643,36.705,46.386,41.325,41.364,53.186,40.753,48.305,50.578,43.488,40.020,40.204,38.077,34.319,32.622,33.050,28.854,34.168,26.678,21.681,24.463,38.392,36.378,38.403,42.462,50.056,51.053,56.478,55.658,48.943,41.666,38.516,48.039,58.672,67.364,65.735,64.012,58.458,61.597,57.871,55.843,56.053,49.075,46.476,45.465,38.404,30.065,37.041,47.332,52.650,55.740,55.056,55.381,57.494,47.545,47.287,46.920,52.948,35.052,33.766,42.448,47.257,32.612,29.885,32.625,31.897,37.883,37.991,39.941,40.652,31.259,36.466,41.671,43.137,40.438,41.745,57.235,53.007,59.838,63.250,52.379,52.464,66.579,61.354,45.837,43.254,36.362,33.803,37.107,38.156,42.842,41.113,48.794,19.993,13.499,0,16.222,24.173,23.197,34.500,40.837,31.979,31.101,27.277,30.539,18.792,25.267,26.721,26.273,32.860,39.678,46.502,40.622,42.348,55.081,66.555,59.116,70.535,60.707,64.814,51.092,53.001,36.263,26.145,27.671,29.326,31.353,34.520,50.382,65.323,47.627,19.657,23.775,33.038,32.358
\string99,49.388,42.683,39.087,33.993,33.227,30.549,33.840,34.185,37.953,25.408,33.960,39.753,50.198,47.694,46.057,39.556,34.953,22.852,21.209,21.031,17.684,28.800,30.153,40.669,41.728,46.859,49.858,51.200,45.940,49.336,45.876,50.626,43.397,44.178,48.885,58.266,48.630,46.559,39.507,42.652,45.482,36.306,42.843,50.706,40.673,44.782,34.890,38.732,42.932,25.247,29.197,30.703,39.555,43.230,46.861,42.480,48.985,49.036,46.511,43.011,34.010,29.904,29.361,31.902,24.705,25.625,24.510,35.411,29.530,28.445,42.002,30.355,38.842,40.351,35.153,31.593,33.036,32.605,30.484,31.610,27.521,21.636,23.217,19.474,20.580,21.983,33.268,35.487,36.794,41.889,47.514,50.714,58.200,58.561,47.810,39.983,36.821,45.891,56.416,62.710,61.825,62.720,59.087,60.073,54.992,53.173,50.732,47.309,47.970,46.992,42.763,33.004,37.457,44.765,51.312,53.544,52.503,56.158,59.496,45.472,49.234,52.140,57.940,41.930,33.046,40.477,40.235,25.059,23.127,21.096,27.135,32.790,34.584,34.789,34.193,30.298,33.097,36.744,42.992,39.988,44.099,56.840,49.750,55.030,58.278,46.059,42.019,58.324,49.763,38.214,38.967,35.068,36.071,34.821,33.733,37.805,34.652,40.126,21.016,16.332,16.222,0,14.871,22.598,35.959,37.922,33.085,28.773,32.747,37.813,23.298,29.305,29.139,27.535,27.704,35.407,44.510,40.364,44.160,50.397,63.165,55.421,64.730,50.657,52.144,46.379,52.681,33.416,26.124,20.953,20.576,20.485,27.552,45.166,65.754,40.168,27.656,19.256,39.088,42.496
\string115,41.971,38.247,38.050,38.530,36.763,34.503,39.552,34.751,37.563,22.583,32.400,36.395,44.849,41.998,40.639,38.965,37.060,26.058,27.295,29.050,27.006,35.653,35.871,41.893,43.816,44.537,48.648,47.539,43.294,45.587,42.742,43.859,33.416,32.385,35.343,45.154,36.381,37.309,32.778,37.165,38.476,27.126,35.628,43.397,33.109,40.581,31.131,34.310,42.238,21.555,19.041,18.650,29.467,33.157,34.821,31.971,40.743,40.190,36.557,32.989,22.596,19.758,20.683,23.261,21.342,25.051,19.957,29.182,17.597,17.984,29.312,22.739,31.579,35.364,30.725,31.143,34.282,33.945,30.718,33.473,31.406,24.384,23.103,19.751,17.554,17.023,24.511,26.264,27.243,34.612,40.143,41.822,50.884,54.586,43.224,35.150,30.150,37.541,47.962,52.038,52.188,50.819,47.541,47.189,42.946,42.470,41.365,37.968,38.616,37.517,35.731,28.307,31.864,38.111,41.699,40.649,38.127,43.057,47.239,32.033,38.995,45.893,50.097,36.043,28.365,32.848,32.629,23.222,28.521,19.093,22.942,28.787,32.695,35.999,30.748,28.845,31.479,36.991,46.977,39.678,43.206,52.763,46.826,53.358,54.832,41.877,36.002,53.669,46.586,37.888,36.466,33.321,35.569,30.368,28.236,36.386,37.970,44.181,30.031,21.421,24.173,14.871,0,19.232,31.775,28.014,28.997,25.134,28.361,36.612,19.402,21.677,22.769,20.902,21.637,26.453,33.732,31.802,33.447,37.332,49.301,42.954,54.851,42.557,43.819,35.033,43.284,24.111,23.740,25.305,25.575,30.583,21.261,36.850,54.807,30.559,26.432,14.238,36.283,48.175
\string182,33.892,27.219,27.213,29.959,27.067,20.740,24.449,20.773,29.429,17.100,22.512,26.917,34.230,35.424,35.453,32.988,29.529,23.294,31.673,34.778,34.746,42.616,38.114,42.786,43.658,43.843,51.366,52.874,51.265,53.426,51.797,53.905,46.076,45.905,47.353,56.870,44.226,46.996,43.934,42.974,42.350,33.403,41.531,51.196,44.620,49.889,37.127,36.866,40.681,28.660,28.249,28.440,30.424,34.275,37.218,30.355,36.079,34.954,32.163,28.738,25.027,24.152,27.645,33.627,32.179,38.892,35.559,40.420,29.379,31.164,40.552,31.037,40.225,43.559,42.903,43.507,45.484,40.940,35.789,36.681,34.270,29.887,26.795,25.641,25.708,13.443,26.177,27.315,29.053,32.307,37.339,35.080,42.414,44.151,41.920,37.019,31.370,40.969,52.304,56.375,52.133,53.034,47.545,47.403,46.216,49.110,49.651,42.339,36.369,32.411,29.512,14.667,17.830,27.254,31.348,38.505,41.656,44.074,45.860,36.859,44.025,52.302,55.052,41.315,42.642,46.824,49.659,40.749,43.177,34.840,35.821,42.687,45.394,49.531,41.581,34.089,33.557,38.020,45.861,34.443,34.584,43.461,41.743,50.217,55.717,46.783,43.262,59.090,56.131,41.794,36.136,30.114,30.578,24.776,27.313,43.036,43.419,53.780,33.157,15.425,23.197,22.598,19.232,0,15.314,25.532,25.553,28.876,31.961,36.173,18.620,21.055,30.124,27.322,26.231,35.673,38.273,37.131,34.194,42.098,50.046,52.811,64.758,56.211,56.504,37.465,38.585,19.569,15.357,22.652,24.494,36.002,37.764,43.755,51.803,26.074,24.336,11.056,27.236,39.432
\string55,36.948,32.131,33.842,39.659,36.742,28.633,27.992,22.415,30.995,26.604,29.818,34.515,35.988,40.394,39.044,34.385,34.091,32.663,43.626,44.904,46.883,51.843,48.582,50.156,49.074,46.573,55.830,58.077,59.891,63.672,63.891,63.780,56.730,56.036,55.464,63.591,52.063,55.640,53.019,49.761,45.804,39.068,46.916,55.565,52.047,54.960,42.823,42.357,46.791,40.443,38.712,38.523,37.611,41.414,42.668,35.067,39.174,34.527,30.297,27.886,27.710,27.405,32.451,40.985,41.939,48.427,44.398,44.638,37.791,40.862,47.162,43.316,52.485,56.204,57.064,58.471,60.297,55.418,49.884,49.845,48.437,44.929,40.136,38.882,39.542,27.115,36.554,36.950,37.736,40.159,43.246,36.923,43.431,45.480,49.202,45.484,39.723,49.601,59.885,62.056,56.803,57.504,49.799,47.072,47.204,51.813,54.676,48.185,38.994,34.677,32.388,17.595,14.706,20.420,23.071,33.710,43.530,45.554,45.618,40.505,48.722,59.149,61.559,48.363,53.339,58.378,62.042,53.739,56.855,48.849,49.350,56.313,59.513,63.820,54.433,44.379,38.640,43.189,51.700,40.501,36.874,40.196,40.984,52.368,58.666,56.216,53.413,68.955,68.474,54.766,47.282,40.640,39.713,32.567,36.086,54.634,56.882,68.642,47.538,29.168,34.500,35.959,31.775,15.314,0,21.945,25.378,32.004,36.609,38.487,27.574,28.870,40.331,39.470,38.828,47.932,47.270,47.180,40.471,48.814,51.421,60.626,72.367,67.502,66.544,40.251,38.051,27.391,25.536,35.977,37.568,46.941,46.841,45.034,45.649,27.876,35.880,23.372,30.294,45.182
