,\string0,\string73,\string80,\string81,\string82,\string83,\string64,\string59,\string58,\string51,\string57,\string42,\string40,\string38,\string35,\string91,\string106,\string96,\string2,\string36,\string116,\string120,\string133,\string136,\string152,\string160,\string161,\string154,\string155,\string162,\string170,\string178,\string189,\string192,\string197,\string196,\string11,\string13,\string199,\string188,\string186,\string185,\string184,\string8,\string132,\string16,\string18,\string19,\string27,\string29,\string30,\string28,\string26,\string23,\string22,\string24,\string21,\string20,\string17,\string15,\string14,\string193,\string187,\string191,\string190,\string198,\string180,\string176,\string168,\string172,\string166,\string167,\string169,\string163,\string174,\string181,\string10,\string9,\string179,\string182,\string12,\string195,\string194,\string183,\string177,\string175,\string173,\string164,\string165,\string171,\string158,\string150,\string149,\string144,\string143,\string140,\string142,\string138,\string134,\string130,\string123,\string126,\string122,\string5,\string135,\string7,\string137,\string147,\string148,\string153,\string156,\string157,\string159,\string151,\string145,\string141,\string139,\string129,\string128,\string6,\string127,\string124,\string121,\string117,\string111,\string110,\string109,\string105,\string102,\string99,\string98,\string100,\string97,\string89,\string87,\string84,\string32,\string88,\string95,\string93,\string3,\string103,\string108,\string112,\string118,\string119,\string115,\string113,\string104,\string114,\string125,\string131,\string146,\string31,\string39,\string46,\string49,\string1,\string53,\string55,\string60,\string61,\string62,\string66,\string69,\string68,\string67,\string65,\string54,\string50,\string43,\string44,\string41,\string37,\string33,\string85,\string86,\string90,\string101,\string4,\string94,\string92,\string34,\string45,\string48,\string47,\string56,\string52,\string63,\string70,\string72,\string75,\string77,\string79,\string78,\string76,\string71,\string74,\string107,\string25
\string28,14.815,15.155,15.510,15.238,15.540,15.287,13.896,13.244,13.390,13.118,13.696,11.848,11.423,11.349,10.700,9.831,9.381,10.318,11.258,11.830,8.922,8.689,8.085,7.862,7.178,6.730,6.926,6.784,6.529,5.958,5.785,5.607,5.254,5.084,4.829,4.541,5.471,5.445,5.149,5.759,5.974,6.267,6.398,8.243,7.041,3.741,3.483,3.871,1.658,1.162,0.283,0,0.375,0.897,1.514,1.243,2.240,3.171,3.980,3.560,3.367,3.606,3.601,3.200,3.033,2.941,3.104,3.119,3.827,3.987,4.300,4.365,4.343,4.588,4.264,4.251,4.179,4.406,4.444,4.436,4.325,4.010,3.912,4.926,5.006,5.074,5.417,5.563,5.392,4.898,5.118,5.451,5.612,5.533,5.477,5.547,5.361,5.384,5.482,5.703,5.987,6.034,6.284,6.581,5.998,5.920,6.301,5.132,4.902,4.716,4.585,4.487,4.362,4.241,4.377,4.482,4.690,4.992,5.036,5.245,5.420,5.577,5.876,6.155,6.472,6.501,6.697,6.422,6.322,6.552,6.677,6.698,6.824,6.645,6.464,6.697,6.760,6.091,6.029,6.093,5.767,5.405,5.375,5.241,5.295,5.297,5.513,5.931,5.958,4.874,4.361,4.357,4.044,5.885,6.788,7.556,7.684,7.710,7.610,7.811,7.670,8.138,8.665,9.138,9.463,9.061,8.904,7.982,7.197,6.962,5.636,7.784,7.669,7.817,7.818,7.650,7.435,7.367,7.301,7.483,7.707,7.928,8.142,9.219,9.877,10.353,9.219,8.377,9.937,10.877,10.735,9.812,9.367,10.583,10.006,10.157,10.608,7.358,8.188,2.068
\string26,15.158,15.506,15.869,15.606,15.909,15.661,14.256,13.603,13.743,13.466,14.039,12.192,11.772,11.698,11.049,10.178,9.714,10.643,11.588,12.151,9.236,8.999,8.382,8.164,7.485,7.041,7.221,7.109,6.867,6.302,6.124,5.923,5.563,5.400,5.156,4.895,5.770,5.733,5.441,6.036,6.245,6.527,6.654,8.508,7.390,4.052,3.751,4.100,1.852,1.340,0.646,0.375,0,0.807,1.528,1.273,2.254,3.218,4.039,3.590,3.385,3.631,3.624,3.198,3.015,2.919,3.087,3.098,3.858,4.028,4.356,4.423,4.400,4.655,4.317,4.304,4.229,4.464,4.503,4.495,4.380,4.055,3.953,4.999,5.082,5.152,5.503,5.655,5.481,4.973,5.203,5.547,5.713,5.634,5.576,5.649,5.458,5.483,5.586,5.816,6.109,6.155,6.413,6.714,6.111,6.030,6.418,5.222,4.985,4.791,4.655,4.551,4.421,4.296,4.441,4.551,4.767,5.085,5.131,5.345,5.527,5.690,5.998,6.287,6.616,6.647,6.848,6.576,6.479,6.719,6.846,6.867,6.996,6.818,6.641,6.883,6.952,6.262,6.191,6.256,5.919,5.542,5.506,5.356,5.407,5.409,5.633,6.062,6.105,4.975,4.431,4.424,4.090,6.062,6.999,7.796,7.937,7.970,7.879,8.083,7.950,8.422,8.961,9.449,9.782,9.381,9.221,8.287,7.466,7.220,5.846,8.018,7.889,8.030,8.019,7.845,7.624,7.549,7.473,7.655,7.890,8.113,8.348,9.461,10.126,10.601,9.494,8.642,10.235,11.194,11.061,10.148,9.708,10.934,10.372,10.525,10.980,7.696,8.359,2.156
\string23,15.516,15.821,16.135,15.802,16.095,15.757,14.516,13.879,14.053,13.801,14.396,12.550,12.103,12.028,11.381,10.521,10.122,11.078,12.001,12.596,9.710,9.483,8.902,8.673,7.980,7.529,7.749,7.551,7.261,6.673,6.519,6.397,6.058,5.876,5.599,5.226,6.292,6.282,5.981,6.607,6.829,7.131,7.265,9.101,7.732,4.550,4.346,4.758,2.555,2.057,0.958,0.897,0.807,0,0.748,0.530,1.460,2.434,3.258,2.795,2.586,2.834,2.826,2.393,2.209,2.112,2.281,2.291,3.063,3.236,3.571,3.639,3.616,3.875,3.531,3.517,3.441,3.680,3.720,3.712,3.595,3.265,3.161,4.223,4.307,4.379,4.734,4.890,4.714,4.198,4.434,4.786,4.956,4.876,4.817,4.892,4.698,4.724,4.830,5.067,5.368,5.413,5.677,5.982,5.362,5.279,5.672,4.457,4.216,4.016,3.877,3.771,3.638,3.511,3.660,3.773,3.994,4.324,4.370,4.587,4.775,4.943,5.258,5.555,5.896,5.929,6.136,5.869,5.775,6.027,6.155,6.176,6.308,6.134,5.963,6.216,6.293,5.576,5.494,5.561,5.210,4.818,4.776,4.611,4.659,4.661,4.893,5.330,5.390,4.219,3.655,3.646,3.300,5.386,6.369,7.216,7.382,7.434,7.361,7.574,7.460,7.942,8.511,9.043,9.406,9.008,8.839,7.868,6.953,6.680,5.220,7.426,7.272,7.400,7.371,7.186,6.959,6.872,6.784,6.966,7.215,7.441,7.706,8.880,9.557,10.027,8.985,8.114,9.787,10.802,10.707,9.836,9.424,10.692,10.236,10.422,10.920,7.410,7.665,1.421
\string22,15.614,15.875,16.140,15.741,16.024,15.602,14.521,13.900,14.107,13.879,14.496,12.656,12.184,12.107,11.465,10.621,10.290,11.268,12.165,12.792,9.947,9.732,9.192,8.954,8.249,7.795,8.054,7.770,7.435,6.830,6.701,6.660,6.346,6.147,5.842,5.366,6.604,6.623,6.316,6.968,7.201,7.525,7.665,9.471,7.850,4.865,4.761,5.234,3.121,2.652,1.456,1.514,1.528,0.748,0,0.272,0.730,1.691,2.514,2.064,1.862,2.106,2.099,1.687,1.519,1.429,1.590,1.606,2.331,2.500,2.829,2.897,2.874,3.131,2.790,2.777,2.701,2.938,2.977,2.969,2.854,2.527,2.425,3.477,3.561,3.633,3.987,4.143,3.967,3.452,3.687,4.039,4.208,4.128,4.070,4.144,3.950,3.976,4.082,4.320,4.622,4.667,4.932,5.238,4.615,4.532,4.925,3.709,3.469,3.270,3.132,3.027,2.896,2.770,2.916,3.028,3.248,3.576,3.622,3.839,4.028,4.196,4.512,4.811,5.155,5.188,5.397,5.132,5.039,5.295,5.425,5.445,5.579,5.407,5.238,5.496,5.577,4.848,4.761,4.830,4.474,4.077,4.032,3.864,3.912,3.914,4.147,4.586,4.651,3.472,2.909,2.901,2.562,4.664,5.670,6.545,6.727,6.790,6.731,6.950,6.850,7.336,7.926,8.489,8.872,8.478,8.303,7.309,6.328,6.037,4.526,6.746,6.577,6.698,6.660,6.468,6.239,6.147,6.053,6.235,6.490,6.717,6.997,8.204,8.887,9.354,8.357,7.473,9.199,10.253,10.186,9.351,8.964,10.261,9.896,10.109,10.642,6.959,6.932,0.693
\string24,15.444,15.719,15.998,15.620,15.907,15.514,14.379,13.753,13.950,13.715,14.325,12.483,12.018,11.942,11.298,10.449,10.099,11.071,11.976,12.595,9.738,9.520,8.970,8.734,8.031,7.578,7.828,7.564,7.240,6.640,6.503,6.442,6.122,5.927,5.628,5.178,6.375,6.388,6.082,6.730,6.960,7.281,7.420,9.232,7.671,4.633,4.511,4.975,2.850,2.380,1.185,1.243,1.273,0.530,0.272,0,0.997,1.947,2.767,2.326,2.128,2.370,2.364,1.957,1.791,1.701,1.862,1.878,2.594,2.760,3.084,3.151,3.128,3.382,3.045,3.032,2.958,3.191,3.231,3.223,3.108,2.785,2.685,3.726,3.809,3.879,4.231,4.384,4.209,3.700,3.931,4.278,4.445,4.365,4.307,4.381,4.189,4.214,4.318,4.552,4.850,4.895,5.157,5.461,4.847,4.765,5.156,3.951,3.713,3.518,3.381,3.278,3.149,3.024,3.168,3.278,3.494,3.815,3.861,4.076,4.261,4.427,4.739,5.033,5.371,5.404,5.610,5.342,5.247,5.498,5.626,5.647,5.779,5.605,5.433,5.686,5.763,5.046,4.965,5.032,4.683,4.294,4.253,4.094,4.143,4.145,4.374,4.808,4.864,3.707,3.158,3.151,2.820,4.856,5.841,6.694,6.866,6.921,6.853,7.069,6.960,7.444,8.022,8.568,8.941,8.545,8.373,7.391,6.447,6.167,4.692,6.902,6.745,6.871,6.842,6.655,6.429,6.342,6.255,6.437,6.685,6.911,7.176,8.357,9.036,9.506,8.479,7.602,9.297,10.330,10.249,9.395,8.997,10.281,9.876,10.078,10.597,6.986,7.136,0.895
\string21,15.954,16.177,16.397,15.937,16.211,15.710,14.780,14.176,14.412,14.206,14.839,13.010,12.517,12.440,11.803,10.976,10.702,11.695,12.568,13.219,10.415,10.209,9.702,9.457,8.747,8.293,8.580,8.234,7.866,7.253,7.143,7.163,6.868,6.660,6.337,5.790,7.142,7.180,6.871,7.537,7.776,8.112,8.255,10.035,8.233,5.419,5.377,5.880,3.821,3.364,2.161,2.240,2.254,1.460,0.730,0.997,0,0.978,1.802,1.336,1.132,1.377,1.370,0.962,0.810,0.729,0.878,0.899,1.604,1.776,2.112,2.181,2.157,2.420,2.072,2.058,1.981,2.222,2.262,2.254,2.137,1.805,1.701,2.769,2.855,2.928,3.288,3.447,3.269,2.746,2.988,3.348,3.520,3.440,3.382,3.458,3.261,3.289,3.398,3.643,3.954,3.997,4.269,4.578,3.937,3.851,4.249,3.015,2.769,2.565,2.423,2.316,2.181,2.053,2.204,2.320,2.545,2.886,2.934,3.153,3.348,3.522,3.845,4.153,4.509,4.545,4.758,4.502,4.413,4.682,4.813,4.832,4.969,4.803,4.643,4.912,5.002,4.247,4.147,4.217,3.848,3.435,3.382,3.195,3.239,3.241,3.481,3.929,4.015,2.791,2.203,2.192,1.840,4.077,5.129,6.053,6.262,6.345,6.308,6.533,6.455,6.947,7.562,8.166,8.575,8.189,8.007,6.987,5.916,5.598,4.008,6.237,6.042,6.146,6.089,5.886,5.650,5.547,5.439,5.619,5.888,6.117,6.429,7.696,8.388,8.848,7.926,7.029,8.825,9.929,9.900,9.115,8.761,10.087,9.828,10.069,10.638,6.782,6.308,0.448
\string20,16.197,16.365,16.522,15.979,16.238,15.630,14.913,14.335,14.611,14.437,15.091,13.284,12.763,12.686,12.061,11.261,11.071,12.080,12.915,13.598,10.867,10.676,10.221,9.968,9.256,8.805,9.130,8.695,8.284,7.666,7.587,7.692,7.428,7.208,6.864,6.228,7.721,7.788,7.478,8.160,8.406,8.759,8.907,10.637,8.581,6.043,6.092,6.636,4.685,4.256,3.056,3.171,3.218,2.434,1.691,1.947,0.978,0,0.824,0.413,0.317,0.473,0.473,0.427,0.564,0.626,0.546,0.579,0.667,0.817,1.138,1.206,1.182,1.443,1.099,1.085,1.011,1.247,1.286,1.278,1.163,0.840,0.742,1.791,1.877,1.950,2.310,2.471,2.292,1.768,2.011,2.374,2.548,2.468,2.409,2.486,2.288,2.317,2.428,2.677,2.994,3.035,3.311,3.622,2.970,2.882,3.282,2.039,1.793,1.587,1.445,1.338,1.205,1.078,1.227,1.342,1.567,1.914,1.962,2.182,2.381,2.558,2.886,3.201,3.566,3.604,3.821,3.574,3.489,3.770,3.902,3.920,4.059,3.900,3.751,4.030,4.130,3.353,3.238,3.309,2.929,2.502,2.440,2.238,2.278,2.280,2.526,2.979,3.085,1.825,1.225,1.214,0.874,3.202,4.297,5.269,5.509,5.615,5.606,5.837,5.789,6.280,6.922,7.572,8.009,7.637,7.447,6.405,5.233,4.886,3.221,5.432,5.208,5.293,5.213,5.000,4.759,4.643,4.522,4.700,4.982,5.212,5.556,6.882,7.580,8.031,7.201,6.294,8.163,9.321,9.339,8.622,8.313,9.666,9.548,9.824,10.436,6.393,5.378,1.122
\string17,16.481,16.603,16.708,16.099,16.344,15.649,15.111,14.556,14.863,14.715,15.385,13.600,13.061,12.983,12.370,11.595,11.472,12.489,13.291,13.996,11.332,11.154,10.738,10.481,9.770,9.325,9.675,9.178,8.738,8.122,8.065,8.231,7.991,7.765,7.408,6.717,8.296,8.382,8.073,8.762,9.011,9.374,9.525,11.213,8.980,6.660,6.767,7.335,5.457,5.044,3.852,3.980,4.039,3.258,2.514,2.767,1.802,0.824,0,0.528,0.754,0.527,0.543,1.005,1.217,1.312,1.161,1.176,0.339,0.203,0.322,0.385,0.363,0.618,0.289,0.278,0.220,0.426,0.464,0.456,0.346,0.161,0.216,0.968,1.054,1.129,1.491,1.656,1.476,0.946,1.195,1.566,1.742,1.663,1.604,1.683,1.482,1.513,1.628,1.885,2.209,2.248,2.530,2.841,2.172,2.081,2.484,1.229,0.978,0.766,0.622,0.514,0.382,0.262,0.402,0.519,0.750,1.113,1.162,1.383,1.589,1.771,2.105,2.429,2.805,2.847,3.067,2.836,2.760,3.054,3.185,3.202,3.342,3.195,3.063,3.352,3.464,2.668,2.535,2.607,2.216,1.775,1.700,1.468,1.500,1.501,1.754,2.212,2.350,1.045,0.406,0.392,0.157,2.550,3.679,4.695,4.966,5.097,5.118,5.352,5.336,5.821,6.483,7.171,7.633,7.277,7.082,6.030,4.771,4.399,2.690,4.830,4.575,4.637,4.531,4.305,4.060,3.930,3.791,3.965,4.263,4.492,4.874,6.258,6.960,7.398,6.671,5.761,7.689,8.893,8.956,8.311,8.046,9.413,9.422,9.728,10.373,6.205,4.626,1.915
\string15,16.524,16.676,16.815,16.247,16.500,15.857,15.210,14.640,14.926,14.761,15.421,13.620,13.093,13.015,12.394,11.602,11.431,12.443,13.269,13.958,11.245,11.057,10.610,10.357,9.644,9.194,9.525,9.076,8.657,8.040,7.966,8.085,7.826,7.605,7.257,6.609,8.121,8.191,7.881,8.564,8.811,9.165,9.314,11.038,8.939,6.449,6.504,7.050,5.092,4.658,3.456,3.560,3.590,2.795,2.064,2.326,1.336,0.413,0.528,0,0.229,0.066,0.075,0.477,0.690,0.786,0.633,0.649,0.268,0.446,0.800,0.872,0.847,1.122,0.756,0.742,0.662,0.912,0.953,0.945,0.825,0.482,0.373,1.472,1.560,1.637,2.003,2.171,1.991,1.454,1.711,2.086,2.263,2.185,2.126,2.205,2.004,2.036,2.152,2.410,2.736,2.774,3.057,3.367,2.696,2.604,3.007,1.749,1.496,1.280,1.132,1.018,0.874,0.744,0.908,1.031,1.268,1.637,1.687,1.907,2.114,2.298,2.633,2.956,3.333,3.374,3.595,3.363,3.285,3.577,3.709,3.726,3.866,3.716,3.581,3.867,3.977,3.184,3.055,3.127,2.737,2.298,2.225,1.995,2.027,2.028,2.282,2.739,2.876,1.573,0.928,0.908,0.518,3.056,4.178,5.181,5.441,5.563,5.572,5.805,5.776,6.264,6.918,7.591,8.042,7.678,7.486,6.437,5.214,4.851,3.154,5.326,5.080,5.148,5.049,4.826,4.581,4.453,4.317,4.491,4.788,5.016,5.392,6.762,7.463,7.905,7.144,6.233,8.140,9.326,9.369,8.691,8.404,9.766,9.708,9.998,10.625,6.520,5.154,1.528
\string14,16.513,16.679,16.832,16.283,16.540,15.920,15.224,14.648,14.925,14.753,15.408,13.601,13.080,13.002,12.377,11.578,11.388,12.396,13.232,13.914,11.181,10.989,10.530,10.278,9.565,9.114,9.436,9.008,8.598,7.981,7.900,7.999,7.732,7.513,7.170,6.541,8.023,8.087,7.776,8.457,8.701,9.052,9.200,10.937,8.897,6.338,6.371,6.907,4.918,4.477,3.272,3.367,3.385,2.586,1.862,2.128,1.132,0.317,0.754,0.229,0,0.252,0.242,0.252,0.463,0.558,0.409,0.428,0.484,0.670,1.028,1.100,1.075,1.350,0.983,0.969,0.889,1.139,1.181,1.172,1.052,0.708,0.599,1.700,1.788,1.865,2.231,2.399,2.219,1.682,1.939,2.314,2.491,2.413,2.354,2.433,2.232,2.264,2.380,2.638,2.964,3.002,3.284,3.595,2.924,2.833,3.235,1.977,1.725,1.508,1.360,1.246,1.102,0.972,1.136,1.260,1.496,1.866,1.916,2.136,2.342,2.525,2.860,3.183,3.559,3.600,3.820,3.586,3.507,3.798,3.929,3.947,4.087,3.936,3.797,4.083,4.190,3.400,3.274,3.345,2.957,2.519,2.448,2.221,2.254,2.255,2.508,2.966,3.098,1.799,1.156,1.137,0.745,3.268,4.384,5.379,5.634,5.751,5.754,5.987,5.951,6.441,7.091,7.755,8.201,7.834,7.642,6.596,5.391,5.033,3.344,5.529,5.289,5.361,5.265,5.044,4.800,4.674,4.540,4.715,5.009,5.238,5.609,6.969,7.670,8.114,7.334,6.424,8.320,9.496,9.530,8.835,8.539,9.897,9.809,10.092,10.711,6.637,5.380,1.363
\string193,16.588,16.740,16.878,16.308,16.561,15.915,15.273,14.703,14.990,14.826,15.485,13.685,13.158,13.080,12.459,11.667,11.497,12.509,13.334,14.024,11.310,11.122,10.675,10.422,9.709,9.259,9.589,9.141,8.723,8.105,8.031,8.149,7.890,7.669,7.322,6.674,8.185,8.255,7.945,8.628,8.874,9.228,9.377,11.101,9.005,6.512,6.564,7.109,5.144,4.708,3.505,3.606,3.631,2.834,2.106,2.370,1.377,0.473,0.527,0.066,0.252,0,0.018,0.488,0.702,0.801,0.641,0.653,0.233,0.421,0.781,0.853,0.828,1.104,0.735,0.721,0.641,0.892,0.933,0.925,0.805,0.461,0.351,1.452,1.541,1.619,1.985,2.154,1.974,1.436,1.695,2.072,2.250,2.172,2.113,2.193,1.991,2.024,2.141,2.401,2.728,2.765,3.049,3.359,2.684,2.592,2.995,1.736,1.483,1.265,1.116,1.001,0.856,0.726,0.892,1.017,1.255,1.628,1.678,1.897,2.106,2.290,2.625,2.950,3.329,3.371,3.592,3.363,3.287,3.580,3.712,3.729,3.869,3.721,3.588,3.876,3.987,3.192,3.061,3.133,2.742,2.302,2.226,1.992,2.022,2.023,2.278,2.735,2.877,1.569,0.918,0.896,0.498,3.069,4.193,5.201,5.464,5.588,5.600,5.833,5.806,6.294,6.950,7.625,8.079,7.716,7.523,6.473,5.244,4.879,3.179,5.343,5.093,5.159,5.056,4.831,4.586,4.456,4.317,4.491,4.790,5.018,5.400,6.776,7.477,7.918,7.168,6.257,8.169,9.359,9.405,8.731,8.447,9.810,9.759,10.051,10.680,6.568,5.150,1.582
\string187,16.598,16.751,16.889,16.321,16.574,15.929,15.284,14.715,15.001,14.836,15.495,13.694,13.168,13.090,12.469,11.676,11.505,12.516,13.343,14.032,11.317,11.128,10.681,10.427,9.714,9.265,9.594,9.148,8.729,8.112,8.037,8.154,7.894,7.673,7.326,6.680,8.189,8.258,7.948,8.631,8.877,9.231,9.379,11.105,9.013,6.514,6.565,7.108,5.141,4.704,3.501,3.601,3.624,2.826,2.099,2.364,1.370,0.473,0.543,0.075,0.242,0.018,0,0.475,0.689,0.787,0.627,0.639,0.244,0.434,0.794,0.867,0.841,1.118,0.749,0.734,0.654,0.905,0.947,0.938,0.818,0.475,0.365,1.466,1.555,1.632,1.998,2.168,1.987,1.450,1.709,2.086,2.264,2.186,2.127,2.207,2.006,2.038,2.155,2.415,2.743,2.780,3.064,3.374,2.699,2.606,3.009,1.750,1.497,1.279,1.130,1.014,0.870,0.740,0.906,1.031,1.269,1.643,1.693,1.912,2.120,2.305,2.640,2.966,3.345,3.386,3.607,3.379,3.303,3.596,3.728,3.745,3.885,3.738,3.605,3.892,4.003,3.209,3.077,3.149,2.758,2.318,2.242,2.008,2.037,2.039,2.293,2.750,2.893,1.584,0.933,0.911,0.511,3.086,4.210,5.218,5.482,5.606,5.617,5.851,5.824,6.312,6.968,7.643,8.096,7.733,7.540,6.491,5.261,4.896,3.196,5.360,5.110,5.176,5.073,4.848,4.603,4.473,4.333,4.507,4.806,5.034,5.416,6.793,7.494,7.935,7.185,6.275,8.187,9.376,9.423,8.748,8.464,9.827,9.775,10.066,10.695,6.584,5.166,1.579
\string191,16.565,16.744,16.913,16.383,16.644,16.048,15.303,14.720,14.988,14.807,15.457,13.643,13.129,13.052,12.424,11.617,11.405,12.409,13.256,13.930,11.175,10.979,10.505,10.255,9.543,9.090,9.401,8.998,8.600,7.983,7.894,7.969,7.694,7.478,7.140,6.535,7.979,8.034,7.724,8.400,8.643,8.988,9.135,10.888,8.918,6.279,6.284,6.806,4.779,4.326,3.122,3.200,3.198,2.393,1.687,1.957,0.962,0.427,1.005,0.477,0.252,0.488,0.475,0,0.214,0.313,0.157,0.178,0.718,0.908,1.269,1.341,1.316,1.592,1.223,1.209,1.129,1.380,1.421,1.413,1.293,0.949,0.839,1.940,2.029,2.107,2.473,2.643,2.462,1.924,2.183,2.560,2.737,2.659,2.600,2.680,2.479,2.511,2.628,2.887,3.213,3.251,3.534,3.844,3.171,3.079,3.482,2.223,1.971,1.753,1.604,1.489,1.344,1.214,1.380,1.505,1.742,2.114,2.164,2.384,2.591,2.775,3.110,3.433,3.810,3.851,4.071,3.838,3.759,4.050,4.181,4.199,4.339,4.187,4.049,4.334,4.441,3.651,3.525,3.597,3.209,2.771,2.700,2.472,2.504,2.506,2.759,3.216,3.350,2.050,1.404,1.383,0.986,3.517,4.631,5.623,5.874,5.988,5.987,6.220,6.179,6.670,7.317,7.975,8.417,8.047,7.856,6.812,5.620,5.266,3.584,5.775,5.537,5.611,5.516,5.295,5.051,4.926,4.792,4.967,5.261,5.490,5.860,7.217,7.917,8.362,7.572,6.663,8.550,9.720,9.746,9.039,8.734,10.089,9.974,10.250,10.861,6.818,5.631,1.258
\string190,16.564,16.755,16.938,16.425,16.689,16.115,15.325,14.737,14.996,14.809,15.454,13.635,13.127,13.049,12.419,11.606,11.375,12.376,13.231,13.898,11.126,10.927,10.441,10.193,9.481,9.028,9.330,8.947,8.559,7.943,7.847,7.903,7.620,7.407,7.074,6.488,7.901,7.949,7.639,8.311,8.552,8.894,9.039,10.804,8.892,6.190,6.174,6.685,4.629,4.169,2.967,3.033,3.015,2.209,1.519,1.791,0.810,0.564,1.217,0.690,0.463,0.702,0.689,0.214,0,0.101,0.072,0.089,0.931,1.122,1.483,1.555,1.530,1.806,1.437,1.423,1.343,1.593,1.635,1.626,1.506,1.163,1.053,2.154,2.243,2.321,2.687,2.857,2.676,2.138,2.397,2.774,2.951,2.873,2.814,2.894,2.693,2.725,2.842,3.100,3.426,3.465,3.747,4.058,3.385,3.293,3.696,2.437,2.185,1.967,1.818,1.703,1.558,1.428,1.594,1.719,1.956,2.328,2.378,2.597,2.805,2.988,3.323,3.646,4.022,4.063,4.283,4.048,3.969,4.258,4.390,4.407,4.547,4.394,4.254,4.538,4.643,3.856,3.732,3.804,3.416,2.980,2.910,2.684,2.717,2.718,2.971,3.429,3.560,2.262,1.618,1.597,1.200,3.718,4.828,5.813,6.060,6.170,6.164,6.396,6.351,6.842,7.485,8.136,8.573,8.200,8.011,6.969,5.794,5.444,3.770,5.969,5.735,5.812,5.721,5.501,5.258,5.134,5.002,5.177,5.470,5.699,6.065,7.414,8.114,8.561,7.755,6.847,8.724,9.884,9.902,9.183,8.869,10.220,10.079,10.348,10.950,6.940,5.843,1.158
\string198,16.538,16.735,16.924,16.420,16.685,16.121,15.310,14.719,14.975,14.784,15.427,13.606,13.101,13.023,12.391,11.575,11.336,12.336,13.195,13.859,11.080,10.879,10.388,10.140,9.429,8.976,9.274,8.900,8.516,7.900,7.801,7.849,7.563,7.351,7.021,6.444,7.842,7.887,7.577,8.248,8.488,8.828,8.972,10.743,8.856,6.128,6.102,6.609,4.543,4.080,2.879,2.941,2.919,2.112,1.429,1.701,0.729,0.626,1.312,0.786,0.558,0.801,0.787,0.313,0.101,0,0.171,0.179,1.031,1.221,1.581,1.654,1.628,1.905,1.536,1.522,1.442,1.692,1.734,1.725,1.605,1.262,1.152,2.253,2.342,2.420,2.785,2.955,2.774,2.237,2.495,2.872,3.049,2.971,2.912,2.991,2.790,2.822,2.938,3.197,3.522,3.560,3.842,4.153,3.482,3.390,3.793,2.535,2.282,2.065,1.916,1.801,1.657,1.527,1.692,1.816,2.054,2.424,2.474,2.694,2.900,3.083,3.418,3.741,4.115,4.156,4.376,4.139,4.059,4.347,4.479,4.497,4.637,4.483,4.341,4.624,4.728,3.943,3.820,3.892,3.506,3.070,3.001,2.778,2.811,2.813,3.065,3.523,3.651,2.356,1.714,1.694,1.299,3.802,4.908,5.889,6.132,6.240,6.232,6.463,6.414,6.906,7.547,8.193,8.627,8.253,8.064,7.024,5.858,5.512,3.843,6.047,5.817,5.896,5.807,5.589,5.346,5.223,5.092,5.268,5.560,5.789,6.151,7.494,8.194,8.642,7.826,6.918,8.788,9.943,9.957,9.230,8.911,10.260,10.104,10.370,10.969,6.975,5.936,1.098
\string180,16.601,16.789,16.967,16.449,16.712,16.131,15.355,14.769,15.030,14.845,15.491,13.674,13.164,13.087,12.457,11.645,11.420,12.422,13.275,13.943,11.176,10.977,10.494,10.246,9.534,9.081,9.385,8.997,8.606,7.990,7.896,7.957,7.675,7.462,7.128,6.537,7.957,8.007,7.697,8.370,8.611,8.954,9.099,10.862,8.936,6.249,6.237,6.750,4.698,4.239,3.037,3.104,3.087,2.281,1.590,1.862,0.878,0.546,1.161,0.633,0.409,0.641,0.627,0.157,0.072,0.171,0,0.037,0.868,1.059,1.420,1.493,1.467,1.744,1.375,1.360,1.281,1.531,1.573,1.564,1.444,1.101,0.992,2.091,2.180,2.258,2.624,2.794,2.614,2.076,2.336,2.713,2.891,2.813,2.754,2.834,2.632,2.665,2.782,3.042,3.368,3.406,3.689,3.999,3.325,3.233,3.636,2.377,2.124,1.906,1.757,1.641,1.496,1.367,1.533,1.658,1.896,2.269,2.319,2.538,2.746,2.930,3.265,3.589,3.966,4.007,4.228,3.995,3.916,4.206,4.338,4.356,4.496,4.344,4.205,4.490,4.597,3.808,3.682,3.754,3.366,2.928,2.857,2.629,2.660,2.661,2.915,3.373,3.507,2.206,1.559,1.537,1.138,3.673,4.786,5.775,6.025,6.137,6.134,6.366,6.323,6.814,7.459,8.114,8.553,8.182,7.992,6.948,5.765,5.413,3.734,5.929,5.692,5.767,5.673,5.452,5.208,5.083,4.949,5.123,5.418,5.647,6.017,7.372,8.072,8.517,7.722,6.813,8.695,9.860,9.882,9.169,8.859,10.211,10.081,10.352,10.958,6.935,5.787,1.217
